07/12 02:25:00 FINE sim.Admin|Log for simulation 98 started
************************************************************
* Log for simulation 98 started
************************************************************


07/12 02:25:00 INFO sim.TACAdxSimulation|TACAA Simulation 98 is setting up...
07/12 02:25:00 INFO sim.TACAdxSimulation|Created Adx Agent
07/12 02:25:00 INFO sim.TACAdxSimulation|Created Demand Agent
07/12 02:25:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
07/12 02:25:00 FINE sim.ExternalAgent|sample setup with address adv1
07/12 02:25:00 FINE sim.ExternalAgent|agent00 setup with address adv2
07/12 02:25:00 FINE sim.ExternalAgent|bcm setup with address adv3
07/12 02:25:00 FINE sim.ExternalAgent|oos setup with address adv4
07/12 02:25:00 FINE sim.ExternalAgent|giza setup with address adv5
07/12 02:25:00 FINE sim.ExternalAgent|nitzan setup with address adv6
07/12 02:25:00 FINE sim.ExternalAgent|ibm setup with address adv7
07/12 02:25:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
07/12 02:25:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
07/12 02:25:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
07/12 02:25:00 INFO agents.DemandAgent|setting up...
07/12 02:25:00 FINE agents.DemandAgent|Finished setup
07/12 02:25:01 INFO sim.Simulation|***** START OF TIME 0 *****
07/12 02:25:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=46374747, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.1330095242408307, mobileCoef=2.3540038807054917, budgetMillis=5590, advertiser=adv1]
07/12 02:25:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7bb14e2a event: tau.tac.adx.messages.UserClassificationServiceNotification@18fd03aa
07/12 02:25:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=273269305, reachImps=9540, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.4836942345477238, mobileCoef=1.7223994077298013, budgetMillis=9540, advertiser=adv2]
07/12 02:25:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7bb14e2a event: tau.tac.adx.messages.UserClassificationServiceNotification@78793f74
07/12 02:25:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=155774543, reachImps=3037, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.9286411980511136, mobileCoef=2.483274387692053, budgetMillis=3037, advertiser=adv3]
07/12 02:25:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7bb14e2a event: tau.tac.adx.messages.UserClassificationServiceNotification@79584c9f
07/12 02:25:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=668864903, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[FEMALE, OLD], videoCoef=2.4905464951477327, mobileCoef=2.104985311100106, budgetMillis=7020, advertiser=adv4]
07/12 02:25:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7bb14e2a event: tau.tac.adx.messages.UserClassificationServiceNotification@16ed1897
07/12 02:25:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1478080147, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[FEMALE, OLD], videoCoef=2.8318325690241095, mobileCoef=2.497220900975258, budgetMillis=7020, advertiser=adv5]
07/12 02:25:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7bb14e2a event: tau.tac.adx.messages.UserClassificationServiceNotification@639e25bb
07/12 02:25:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=882594406, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.62438450571212, mobileCoef=2.395589064861179, budgetMillis=5590, advertiser=adv6]
07/12 02:25:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7bb14e2a event: tau.tac.adx.messages.UserClassificationServiceNotification@4accddc2
07/12 02:25:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1601460006, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[FEMALE, OLD], videoCoef=2.3697097633909925, mobileCoef=2.2179295729402972, budgetMillis=7020, advertiser=adv7]
07/12 02:25:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7bb14e2a event: tau.tac.adx.messages.UserClassificationServiceNotification@4d55128e
07/12 02:25:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=598958368, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.2128372586890106, mobileCoef=1.8298284479396534, budgetMillis=10952, advertiser=DummyAdnetwork]
07/12 02:25:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7bb14e2a event: tau.tac.adx.messages.UserClassificationServiceNotification@fbd8a59
07/12 02:25:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7bb14e2a event: tau.tac.adx.messages.UserClassificationServiceNotification@728d21ef
07/12 02:25:01 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=388602962, reachImps=4860, dayStart=2, dayEnd=6, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.7466873646647167, mobileCoef=2.331322627419474, budgetMillis=0, advertiser=null]
07/12 02:25:01 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
