03/12 09:55:00 FINE sim.Admin|Log for simulation 36 started
************************************************************
* Log for simulation 36 started
************************************************************


03/12 09:55:00 INFO sim.TACAdxSimulation|TACAA Simulation 36 is setting up...
03/12 09:55:00 INFO sim.TACAdxSimulation|Created Adx Agent
03/12 09:55:00 INFO sim.TACAdxSimulation|Created Demand Agent
03/12 09:55:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
03/12 09:55:00 FINE sim.ExternalAgent|trial1 setup with address adv1
03/12 09:55:00 FINE sim.ExternalAgent|ibm setup with address adv2
03/12 09:55:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
03/12 09:55:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
03/12 09:55:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
03/12 09:55:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
03/12 09:55:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
03/12 09:55:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
03/12 09:55:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
03/12 09:55:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
03/12 09:55:00 INFO agents.DemandAgent|setting up...
03/12 09:55:00 FINE agents.DemandAgent|Finished setup
03/12 09:55:00 INFO sim.Simulation|***** START OF TIME 0 *****
03/12 09:55:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1944359198, reachImps=10490, dayStart=1, dayEnd=5, targetSegment=[OLD, LOW_INCOME], videoCoef=2.100403432320309, mobileCoef=2.3736147203964464, budgetMillis=10490, advertiser=adv1]
03/12 09:55:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@31f5dfac event: tau.tac.adx.messages.UserClassificationServiceNotification@78aa9117
03/12 09:55:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=529904592, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[YOUNG, FEMALE], videoCoef=2.80286029883073, mobileCoef=2.425479078638065, budgetMillis=5590, advertiser=adv2]
03/12 09:55:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@31f5dfac event: tau.tac.adx.messages.UserClassificationServiceNotification@6689e8c7
03/12 09:55:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=2032026373, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[YOUNG, MALE], videoCoef=2.312665447830171, mobileCoef=1.6705800393880956, budgetMillis=5882, advertiser=DummyAdnetwork]
03/12 09:55:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@31f5dfac event: tau.tac.adx.messages.UserClassificationServiceNotification@55104718
03/12 09:55:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1739158873, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[OLD, FEMALE], videoCoef=2.6110220649732394, mobileCoef=2.0889839065016687, budgetMillis=7020, advertiser=DummyAdnetwork-2]
03/12 09:55:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@31f5dfac event: tau.tac.adx.messages.UserClassificationServiceNotification@4ecf76bb
03/12 09:55:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1161957900, reachImps=10490, dayStart=1, dayEnd=5, targetSegment=[OLD, LOW_INCOME], videoCoef=2.7207087240567533, mobileCoef=1.6075270372264456, budgetMillis=10490, advertiser=DummyAdnetwork-3]
03/12 09:55:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@31f5dfac event: tau.tac.adx.messages.UserClassificationServiceNotification@12bda53b
03/12 09:55:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1041373576, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[OLD, FEMALE], videoCoef=2.067276125148285, mobileCoef=2.0934013980419985, budgetMillis=7020, advertiser=DummyAdnetwork-4]
03/12 09:55:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@31f5dfac event: tau.tac.adx.messages.UserClassificationServiceNotification@b5dda5f
03/12 09:55:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1582984010, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.835760033692367, mobileCoef=2.366993343309717, budgetMillis=10952, advertiser=DummyAdnetwork-5]
03/12 09:55:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@31f5dfac event: tau.tac.adx.messages.UserClassificationServiceNotification@213189c7
03/12 09:55:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=264313392, reachImps=3312, dayStart=1, dayEnd=5, targetSegment=[MALE, HIGH_INCOME], videoCoef=2.3559466112510012, mobileCoef=1.7761692142703753, budgetMillis=3312, advertiser=DummyAdnetwork-6]
03/12 09:55:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@31f5dfac event: tau.tac.adx.messages.UserClassificationServiceNotification@6a2ba6b5
03/12 09:55:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@31f5dfac event: tau.tac.adx.messages.UserClassificationServiceNotification@67a68081
03/12 09:55:01 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=1257521667, reachImps=19208, dayStart=2, dayEnd=11, targetSegment=[OLD, LOW_INCOME, FEMALE], videoCoef=2.1363971689191237, mobileCoef=1.525669432039648, budgetMillis=0, advertiser=null]
03/12 09:55:01 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
03/12 09:55:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.12636094050691873 Cmp ID: 1257521667 Cmp Bid: 1633
03/12 09:55:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.17664330370835057 Cmp ID: 1257521667 Cmp Bid: 5175
03/12 09:55:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.16218307449929248 Cmp ID: 1257521667 Cmp Bid: 15043
03/12 09:55:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.10294821880851816 Cmp ID: 1257521667 Cmp Bid: 18864
03/12 09:55:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.11367294059092302 Cmp ID: 1257521667 Cmp Bid: 3136
03/12 09:55:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.14304107612203487 Cmp ID: 1257521667 Cmp Bid: 4362
03/12 09:55:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv2 : UCS Bid: 0.2 Cmp ID: 1257521667 Cmp Bid: 1921
03/12 09:55:10 INFO sim.Simulation|***** START OF TIME 1 *****
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2032026373 at price 5.882
03/12 09:55:10 INFO demand.CampaignImpl|Applied daily limit for campaign #2032026373 at price 5.882
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-2
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1739158873 at price 7.02
03/12 09:55:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1739158873 at price 7.02
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-3
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1161957900 at price 10.49
03/12 09:55:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1161957900 at price 10.49
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-4
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1041373576 at price 7.02
03/12 09:55:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1041373576 at price 7.02
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-5
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1582984010 at price 10.952
03/12 09:55:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1582984010 at price 10.952
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-6
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #264313392 at price 3.312
03/12 09:55:10 INFO demand.CampaignImpl|Applied daily limit for campaign #264313392 at price 3.312
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv1
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1944359198 at price 10.49
03/12 09:55:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1944359198 at price 10.49
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv2
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #529904592 at price 5.59
03/12 09:55:10 INFO demand.CampaignImpl|Applied daily limit for campaign #529904592 at price 5.59
03/12 09:55:10 INFO agents.DemandAgent|Day 1 : Auction pending campaign: CampaignImpl [id=1257521667, reachImps=19208, dayStart=2, dayEnd=11, targetSegment=[OLD, LOW_INCOME, FEMALE], videoCoef=2.1363971689191237, mobileCoef=1.525669432039648, budgetMillis=0, advertiser=null]
03/12 09:55:10 FINE agents.DemandAgent|Day 1 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.0DummyAdnetwork-4: 1.0adv2: 1.0DummyAdnetwork-3: 1.0adv1: 1.0DummyAdnetwork-2: 1.0DummyAdnetwork-6: 1.0DummyAdnetwork: 1.0
03/12 09:55:10 FINE agents.DemandAgent|Day 1 :Reporting campaign auction results... CampaignImpl [id=1257521667, reachImps=19208, dayStart=2, dayEnd=11, targetSegment=[OLD, LOW_INCOME, FEMALE], videoCoef=2.1363971689191237, mobileCoef=1.525669432039648, budgetMillis=3136, advertiser=adv2]
03/12 09:55:10 FINE agents.DemandAgent|Day 1 :Reporting UCS auction results... DummyAdnetwork-5[efday=1, level=1.0, price=0.0] DummyAdnetwork-4[efday=1, level=1.0, price=0.0] adv2[efday=1, level=1.0, price=0.0] DummyAdnetwork-3[efday=1, level=1.0, price=0.0] adv1[efday=1, level=1.0, price=0.0] DummyAdnetwork-2[efday=1, level=1.0, price=0.0] DummyAdnetwork-6[efday=1, level=1.0, price=0.0] DummyAdnetwork[efday=1, level=1.0, price=0.0] 
03/12 09:55:10 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@31f5dfac event: tau.tac.adx.messages.UserClassificationServiceNotification@44ddb470
03/12 09:55:10 INFO agents.DemandAgent|Day 1 :Notifying new campaign opportunity: CampaignImpl [id=1648195023, reachImps=4406, dayStart=3, dayEnd=5, targetSegment=[YOUNG, MALE, LOW_INCOME], videoCoef=2.2771472163574655, mobileCoef=2.190259062649192, budgetMillis=0, advertiser=null]
03/12 09:55:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnn
03/12 09:55:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
03/12 09:55:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
03/12 09:55:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for wallmart
03/12 09:55:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
03/12 09:55:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
03/12 09:55:10 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: adv1 to the event bus
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: adv1 to the event bus
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: adv2 to the event bus
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: adv2 to the event bus
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork to the event bus
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork to the event bus
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork-2 to the event bus
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork-2 to the event bus
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork-3 to the event bus
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork-3 to the event bus
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork-4 to the event bus
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork-4 to the event bus
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork-5 to the event bus
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork-5 to the event bus
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork-6 to the event bus
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork-6 to the event bus
03/12 09:55:10 SEVERE demand.CampaignImpl|Campaign #1944359198 impressed while over limit. Current cost: 1.1383701271918736 Budget limit: 10.49
03/12 09:55:10 INFO agents.DemandAgent|Posting DIRECTLY to CampaignLimitReached to the event bus for campaign #1944359198 advertiser name: adv1
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1944359198 due to limit. My name is DummyAdnetwork-2
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1944359198 due to limit. My name is DummyAdnetwork-4
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1944359198 due to limit. My name is adv2
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1944359198 due to limit. My name is DummyAdnetwork-5
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1944359198 due to limit. My name is DummyAdnetwork-6
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1944359198 due to limit. My name is DummyAdnetwork-3
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1944359198 due to limit. My name is adv1
03/12 09:55:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1944359198 due to limit. My name is DummyAdnetwork
03/12 09:55:10 INFO agents.DemandAgent|Posting CampaignLimitReached to the event bus for campaign #1944359198 advertiser name: adv1
03/12 09:55:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #1944359198 due to limit
