06/12 22:17:00 FINE sim.Admin|Log for simulation 70 started
************************************************************
* Log for simulation 70 started
************************************************************


06/12 22:17:00 INFO sim.TACAdxSimulation|TACAA Simulation 70 is setting up...
06/12 22:17:00 INFO sim.TACAdxSimulation|Created Adx Agent
06/12 22:17:00 INFO sim.TACAdxSimulation|Created Demand Agent
06/12 22:17:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
06/12 22:17:00 FINE sim.ExternalAgent|agent00 setup with address adv1
06/12 22:17:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
06/12 22:17:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
06/12 22:17:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
06/12 22:17:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
06/12 22:17:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
06/12 22:17:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
06/12 22:17:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-7 simulationSetup
06/12 22:17:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
06/12 22:17:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
06/12 22:17:00 INFO agents.DemandAgent|setting up...
06/12 22:17:00 FINE agents.DemandAgent|Finished setup
06/12 22:17:01 INFO sim.Simulation|***** START OF TIME 0 *****
06/12 22:17:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=992772354, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[YOUNG, FEMALE], videoCoef=2.576779044376467, mobileCoef=1.6105577322909261, budgetMillis=5590, advertiser=adv1]
06/12 22:17:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@40f2d73e event: tau.tac.adx.messages.UserClassificationServiceNotification@39cf101c
06/12 22:17:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=243195689, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[YOUNG, FEMALE], videoCoef=2.108967768264593, mobileCoef=2.0270983436095067, budgetMillis=5590, advertiser=DummyAdnetwork]
06/12 22:17:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@40f2d73e event: tau.tac.adx.messages.UserClassificationServiceNotification@344cab32
06/12 22:17:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1649525154, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[OLD, FEMALE], videoCoef=2.7894493211928397, mobileCoef=1.8797013231490356, budgetMillis=7020, advertiser=DummyAdnetwork-2]
06/12 22:17:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@40f2d73e event: tau.tac.adx.messages.UserClassificationServiceNotification@235f7204
06/12 22:17:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1528850129, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[MALE, LOW_INCOME], videoCoef=2.666137837299213, mobileCoef=1.5187785176748083, budgetMillis=9077, advertiser=DummyAdnetwork-3]
06/12 22:17:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@40f2d73e event: tau.tac.adx.messages.UserClassificationServiceNotification@a6453bc
06/12 22:17:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1725222787, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.3615052404027437, mobileCoef=1.8450536439505236, budgetMillis=10952, advertiser=DummyAdnetwork-4]
06/12 22:17:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@40f2d73e event: tau.tac.adx.messages.UserClassificationServiceNotification@3ec35e0f
06/12 22:17:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1712173544, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[YOUNG, FEMALE], videoCoef=2.174211305077633, mobileCoef=2.2221184458084338, budgetMillis=5590, advertiser=DummyAdnetwork-5]
06/12 22:17:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@40f2d73e event: tau.tac.adx.messages.UserClassificationServiceNotification@4e5cf726
06/12 22:17:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=238326201, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.218977734489417, mobileCoef=1.9030625167762238, budgetMillis=1932, advertiser=DummyAdnetwork-6]
06/12 22:17:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@40f2d73e event: tau.tac.adx.messages.UserClassificationServiceNotification@2aa38556
06/12 22:17:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=556458779, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.9167412390899092, mobileCoef=2.0440398797138997, budgetMillis=1932, advertiser=DummyAdnetwork-7]
06/12 22:17:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@40f2d73e event: tau.tac.adx.messages.UserClassificationServiceNotification@8e6d5df
06/12 22:17:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@40f2d73e event: tau.tac.adx.messages.UserClassificationServiceNotification@22f52423
06/12 22:17:01 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=348822558, reachImps=18824, dayStart=2, dayEnd=11, targetSegment=[MALE, YOUNG], videoCoef=2.2557820859821893, mobileCoef=1.5772904201746771, budgetMillis=0, advertiser=null]
06/12 22:17:01 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
06/12 22:17:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.1886792456954664 Cmp ID: 348822558 Cmp Bid: 689
06/12 22:17:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.14398583022937003 Cmp ID: 348822558 Cmp Bid: 18252
06/12 22:17:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.10692469188148093 Cmp ID: 348822558 Cmp Bid: 9146
06/12 22:17:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.12346674654736656 Cmp ID: 348822558 Cmp Bid: 18775
06/12 22:17:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.17864208538941065 Cmp ID: 348822558 Cmp Bid: 3637
06/12 22:17:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.1737240000170098 Cmp ID: 348822558 Cmp Bid: 17356
06/12 22:17:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.15017143041073483 Cmp ID: 348822558 Cmp Bid: 10143
06/12 22:17:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1 Cmp ID: 348822558 Cmp Bid: 1889
06/12 22:17:10 INFO sim.Simulation|***** START OF TIME 1 *****
06/12 22:17:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork
06/12 22:17:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #243195689 at price 5.59
06/12 22:17:10 INFO demand.CampaignImpl|Applied daily limit for campaign #243195689 at price 5.59
06/12 22:17:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-2
06/12 22:17:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1649525154 at price 7.02
06/12 22:17:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1649525154 at price 7.02
06/12 22:17:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-3
06/12 22:17:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1528850129 at price 9.077
06/12 22:17:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1528850129 at price 9.077
06/12 22:17:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-4
06/12 22:17:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1725222787 at price 10.952
06/12 22:17:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1725222787 at price 10.952
06/12 22:17:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-5
06/12 22:17:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1712173544 at price 5.59
06/12 22:17:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1712173544 at price 5.59
06/12 22:17:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-6
06/12 22:17:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #238326201 at price 1.932
06/12 22:17:10 INFO demand.CampaignImpl|Applied daily limit for campaign #238326201 at price 1.932
