07/12 04:08:00 FINE sim.Admin|Log for simulation 112 started
************************************************************
* Log for simulation 112 started
************************************************************


07/12 04:08:00 INFO sim.TACAdxSimulation|TACAA Simulation 112 is setting up...
07/12 04:08:00 INFO sim.TACAdxSimulation|Created Adx Agent
07/12 04:08:00 INFO sim.TACAdxSimulation|Created Demand Agent
07/12 04:08:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
07/12 04:08:00 FINE sim.ExternalAgent|sample setup with address adv1
07/12 04:08:00 FINE sim.ExternalAgent|agent00 setup with address adv2
07/12 04:08:00 FINE sim.ExternalAgent|bcm setup with address adv3
07/12 04:08:00 FINE sim.ExternalAgent|oos setup with address adv4
07/12 04:08:00 FINE sim.ExternalAgent|giza setup with address adv5
07/12 04:08:00 FINE sim.ExternalAgent|nitzan setup with address adv6
07/12 04:08:00 FINE sim.ExternalAgent|ibm setup with address adv7
07/12 04:08:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
07/12 04:08:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
07/12 04:08:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
07/12 04:08:00 INFO agents.DemandAgent|setting up...
07/12 04:08:00 FINE agents.DemandAgent|Finished setup
07/12 04:08:01 INFO sim.Simulation|***** START OF TIME 0 *****
07/12 04:08:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=589664269, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[MALE, YOUNG], videoCoef=2.3967572047891745, mobileCoef=1.5488025422874143, budgetMillis=5882, advertiser=adv1]
07/12 04:08:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@19fdd44b event: tau.tac.adx.messages.UserClassificationServiceNotification@1d9db541
07/12 04:08:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1299093117, reachImps=10490, dayStart=1, dayEnd=5, targetSegment=[OLD, LOW_INCOME], videoCoef=2.3210260451665783, mobileCoef=1.5443160189402723, budgetMillis=10490, advertiser=adv2]
07/12 04:08:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@19fdd44b event: tau.tac.adx.messages.UserClassificationServiceNotification@45a32b94
07/12 04:08:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=2093453347, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[YOUNG, FEMALE], videoCoef=2.4694036804311117, mobileCoef=1.6386798857190872, budgetMillis=5590, advertiser=adv3]
07/12 04:08:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@19fdd44b event: tau.tac.adx.messages.UserClassificationServiceNotification@5dc88d5d
07/12 04:08:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1300384679, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[OLD, FEMALE], videoCoef=2.401426572596913, mobileCoef=1.7150098603769885, budgetMillis=7020, advertiser=adv4]
07/12 04:08:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@19fdd44b event: tau.tac.adx.messages.UserClassificationServiceNotification@11a12608
07/12 04:08:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1369959063, reachImps=3037, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.2555904584227613, mobileCoef=2.470430179902329, budgetMillis=3037, advertiser=adv5]
07/12 04:08:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@19fdd44b event: tau.tac.adx.messages.UserClassificationServiceNotification@489c279b
07/12 04:08:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=396137052, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[MALE, OLD], videoCoef=2.885693706420443, mobileCoef=1.7536215805684878, budgetMillis=6507, advertiser=adv6]
07/12 04:08:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@19fdd44b event: tau.tac.adx.messages.UserClassificationServiceNotification@f1567c1
07/12 04:08:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1636354022, reachImps=3312, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.580851526993586, mobileCoef=1.6038279059068905, budgetMillis=3312, advertiser=adv7]
07/12 04:08:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@19fdd44b event: tau.tac.adx.messages.UserClassificationServiceNotification@480194b3
07/12 04:08:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1006428573, reachImps=3037, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.1406036511561277, mobileCoef=2.332615125498394, budgetMillis=3037, advertiser=DummyAdnetwork]
07/12 04:08:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@19fdd44b event: tau.tac.adx.messages.UserClassificationServiceNotification@1f73b24c
07/12 04:08:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@19fdd44b event: tau.tac.adx.messages.UserClassificationServiceNotification@38e3f1b3
