06/12 23:00:00 FINE sim.Admin|Log for simulation 76 started
************************************************************
* Log for simulation 76 started
************************************************************


06/12 23:00:00 INFO sim.TACAdxSimulation|TACAA Simulation 76 is setting up...
06/12 23:00:00 INFO sim.TACAdxSimulation|Created Adx Agent
06/12 23:00:00 INFO sim.TACAdxSimulation|Created Demand Agent
06/12 23:00:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
06/12 23:00:00 FINE sim.ExternalAgent|sample setup with address adv1
06/12 23:00:00 FINE sim.ExternalAgent|agent00 setup with address adv2
06/12 23:00:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
06/12 23:00:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
06/12 23:00:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
06/12 23:00:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
06/12 23:00:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
06/12 23:00:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
06/12 23:00:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
06/12 23:00:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
06/12 23:00:00 INFO agents.DemandAgent|setting up...
06/12 23:00:00 FINE agents.DemandAgent|Finished setup
06/12 23:00:01 INFO sim.Simulation|***** START OF TIME 0 *****
06/12 23:00:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1311511778, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.955213560144964, mobileCoef=1.8922233512243454, budgetMillis=1932, advertiser=adv1]
06/12 23:00:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7fbc28e2 event: tau.tac.adx.messages.UserClassificationServiceNotification@6c5e5d91
06/12 23:00:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=850271216, reachImps=3037, dayStart=1, dayEnd=5, targetSegment=[OLD, HIGH_INCOME], videoCoef=2.7127753753351063, mobileCoef=2.455477710938285, budgetMillis=3037, advertiser=adv2]
06/12 23:00:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7fbc28e2 event: tau.tac.adx.messages.UserClassificationServiceNotification@63322a84
