07/12 03:08:00 FINE sim.Admin|Log for simulation 104 started
************************************************************
* Log for simulation 104 started
************************************************************


07/12 03:08:00 INFO sim.TACAdxSimulation|TACAA Simulation 104 is setting up...
07/12 03:08:00 INFO sim.TACAdxSimulation|Created Adx Agent
07/12 03:08:00 INFO sim.TACAdxSimulation|Created Demand Agent
07/12 03:08:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
07/12 03:08:00 FINE sim.ExternalAgent|sample setup with address adv1
07/12 03:08:00 FINE sim.ExternalAgent|agent00 setup with address adv2
07/12 03:08:00 FINE sim.ExternalAgent|ibm setup with address adv3
07/12 03:08:00 FINE sim.ExternalAgent|bcm setup with address adv4
07/12 03:08:00 FINE sim.ExternalAgent|oos setup with address adv5
07/12 03:08:00 FINE sim.ExternalAgent|giza setup with address adv6
07/12 03:08:00 FINE sim.ExternalAgent|nitzan setup with address adv7
07/12 03:08:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
07/12 03:08:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
07/12 03:08:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
07/12 03:08:00 INFO agents.DemandAgent|setting up...
07/12 03:08:00 FINE agents.DemandAgent|Finished setup
07/12 03:08:01 INFO sim.Simulation|***** START OF TIME 0 *****
07/12 03:08:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1846616543, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.1628567599115955, mobileCoef=2.042820710712428, budgetMillis=1932, advertiser=adv1]
07/12 03:08:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@136f10bb event: tau.tac.adx.messages.UserClassificationServiceNotification@4655ed3c
07/12 03:08:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1767597805, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[OLD, MALE], videoCoef=2.612588862392464, mobileCoef=2.079672548640464, budgetMillis=6507, advertiser=adv2]
07/12 03:08:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@136f10bb event: tau.tac.adx.messages.UserClassificationServiceNotification@7dad6869
07/12 03:08:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=380388783, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[MALE, LOW_INCOME], videoCoef=2.782114982176861, mobileCoef=2.4488546293062115, budgetMillis=9077, advertiser=adv3]
07/12 03:08:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@136f10bb event: tau.tac.adx.messages.UserClassificationServiceNotification@7f79664b
07/12 03:08:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1294404423, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.3227087735816916, mobileCoef=2.360652352420674, budgetMillis=10952, advertiser=adv4]
07/12 03:08:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@136f10bb event: tau.tac.adx.messages.UserClassificationServiceNotification@5bdfccaa
07/12 03:08:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=799701827, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.6332867249922307, mobileCoef=2.0018443842309885, budgetMillis=10952, advertiser=adv5]
07/12 03:08:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@136f10bb event: tau.tac.adx.messages.UserClassificationServiceNotification@1b551bc3
07/12 03:08:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1851610845, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[OLD, FEMALE], videoCoef=2.064954436703976, mobileCoef=1.57206940467441, budgetMillis=7020, advertiser=adv6]
07/12 03:08:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@136f10bb event: tau.tac.adx.messages.UserClassificationServiceNotification@4b427d20
07/12 03:08:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=936277864, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[OLD, FEMALE], videoCoef=2.430074579041112, mobileCoef=2.0881474885494353, budgetMillis=7020, advertiser=adv7]
07/12 03:08:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@136f10bb event: tau.tac.adx.messages.UserClassificationServiceNotification@4f6f951
07/12 03:08:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=10075308, reachImps=9540, dayStart=1, dayEnd=5, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.0792599894031936, mobileCoef=2.4283650310780045, budgetMillis=9540, advertiser=DummyAdnetwork]
07/12 03:08:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@136f10bb event: tau.tac.adx.messages.UserClassificationServiceNotification@58ea6ae2
07/12 03:08:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@136f10bb event: tau.tac.adx.messages.UserClassificationServiceNotification@1cdb33a0
07/12 03:08:01 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=802450715, reachImps=2430, dayStart=2, dayEnd=11, targetSegment=[OLD, HIGH_INCOME], videoCoef=2.835882775220128, mobileCoef=2.147515004400372, budgetMillis=0, advertiser=null]
07/12 03:08:01 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
07/12 03:08:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.16256693753442886 Cmp ID: 802450715 Cmp Bid: 2245
07/12 03:08:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv5 : UCS Bid: 0.1499553125065083 Cmp ID: 802450715 Cmp Bid: 261
07/12 03:08:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv1 : UCS Bid: 0.2 Cmp ID: 802450715 Cmp Bid: 243
07/12 03:08:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv6 : UCS Bid: 0.19092601177075397 Cmp ID: 802450715 Cmp Bid: 244
07/12 03:08:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv4 : UCS Bid: 0.30000000000000004 Cmp ID: 802450715 Cmp Bid: 1564
07/12 03:08:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv2 : UCS Bid: 0.1 Cmp ID: 802450715 Cmp Bid: 244
07/12 03:08:03 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv7 : UCS Bid: 1.5 Cmp ID: 802450715 Cmp Bid: 2420
07/12 03:08:10 INFO sim.Simulation|***** START OF TIME 1 *****
07/12 03:08:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork
07/12 03:08:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #10075308 at price 9.54
07/12 03:08:10 INFO demand.CampaignImpl|Applied daily limit for campaign #10075308 at price 9.54
07/12 03:08:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv6
07/12 03:08:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1851610845 at price 7.02
07/12 03:08:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1851610845 at price 7.02
07/12 03:08:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv1
07/12 03:08:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1846616543 at price 1.932
07/12 03:08:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1846616543 at price 1.932
07/12 03:08:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv4
07/12 03:08:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1294404423 at price 8.214
07/12 03:08:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1294404423 at price 8.214
07/12 03:08:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv3
07/12 03:08:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #380388783 at price 9.077
07/12 03:08:10 INFO demand.CampaignImpl|Applied daily limit for campaign #380388783 at price 9.077
07/12 03:08:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv5
07/12 03:08:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv2
07/12 03:08:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1767597805 at price 0.2992677736878791
07/12 03:08:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1767597805 at price 0.2992677736878791
07/12 03:08:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv7
07/12 03:08:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #936277864 at price 3070.5480000000002
07/12 03:08:10 INFO demand.CampaignImpl|Applied daily limit for campaign #936277864 at price 3070.5480000000002
07/12 03:08:10 INFO agents.DemandAgent|Day 1 : Auction pending campaign: CampaignImpl [id=802450715, reachImps=2430, dayStart=2, dayEnd=11, targetSegment=[OLD, HIGH_INCOME], videoCoef=2.835882775220128, mobileCoef=2.147515004400372, budgetMillis=0, advertiser=null]
07/12 03:08:10 FINE agents.DemandAgent|Day 1 :Quality Ratings... Quality Retings adv2: 1.0adv1: 1.0adv7: 1.0adv4: 1.0adv3: 1.0adv6: 1.0adv5: 1.0DummyAdnetwork: 1.0
07/12 03:08:10 FINE agents.DemandAgent|Day 1 :Reporting campaign auction results... CampaignImpl [id=802450715, reachImps=2430, dayStart=2, dayEnd=11, targetSegment=[OLD, HIGH_INCOME], videoCoef=2.835882775220128, mobileCoef=2.147515004400372, budgetMillis=244, advertiser=adv1]
07/12 03:08:10 FINE agents.DemandAgent|Day 1 :Reporting UCS auction results... adv2[efday=1, level=1.0, price=0.0] adv1[efday=1, level=1.0, price=0.0] adv7[efday=1, level=1.0, price=0.0] adv4[efday=1, level=1.0, price=0.0] adv3[efday=1, level=1.0, price=0.0] adv6[efday=1, level=1.0, price=0.0] adv5[efday=1, level=1.0, price=0.0] DummyAdnetwork[efday=1, level=1.0, price=0.0] 
07/12 03:08:10 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@136f10bb event: tau.tac.adx.messages.UserClassificationServiceNotification@2d4293d3
