06/12 23:33:00 FINE sim.Admin|Log for simulation 80 started
************************************************************
* Log for simulation 80 started
************************************************************


06/12 23:33:00 INFO sim.TACAdxSimulation|TACAA Simulation 80 is setting up...
06/12 23:33:00 INFO sim.TACAdxSimulation|Created Adx Agent
06/12 23:33:00 INFO sim.TACAdxSimulation|Created Demand Agent
06/12 23:33:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
06/12 23:33:00 FINE sim.ExternalAgent|sample setup with address adv1
06/12 23:33:00 FINE sim.ExternalAgent|agent00 setup with address adv2
06/12 23:33:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
06/12 23:33:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
06/12 23:33:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
06/12 23:33:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
06/12 23:33:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
06/12 23:33:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
06/12 23:33:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
06/12 23:33:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
06/12 23:33:00 INFO agents.DemandAgent|setting up...
06/12 23:33:00 FINE agents.DemandAgent|Finished setup
06/12 23:33:01 INFO sim.Simulation|***** START OF TIME 0 *****
06/12 23:33:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=628008433, reachImps=10490, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, OLD], videoCoef=2.5490638792099087, mobileCoef=2.0777587616143114, budgetMillis=10490, advertiser=adv1]
06/12 23:33:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@fa50d06 event: tau.tac.adx.messages.UserClassificationServiceNotification@44073787
06/12 23:33:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1117451963, reachImps=10490, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, OLD], videoCoef=2.0268172216889635, mobileCoef=2.399211868465968, budgetMillis=10490, advertiser=adv2]
06/12 23:33:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@fa50d06 event: tau.tac.adx.messages.UserClassificationServiceNotification@35aa7069
