03/12 10:45:00 FINE sim.Admin|Log for simulation 41 started
************************************************************
* Log for simulation 41 started
************************************************************


03/12 10:45:00 INFO sim.TACAdxSimulation|TACAA Simulation 41 is setting up...
03/12 10:45:00 INFO sim.TACAdxSimulation|Created Adx Agent
03/12 10:45:00 INFO sim.TACAdxSimulation|Created Demand Agent
03/12 10:45:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
03/12 10:45:00 FINE sim.ExternalAgent|trial1 setup with address adv1
03/12 10:45:00 FINE sim.ExternalAgent|ibm setup with address adv2
03/12 10:45:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
03/12 10:45:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
03/12 10:45:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
03/12 10:45:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
03/12 10:45:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
03/12 10:45:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
03/12 10:45:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
03/12 10:45:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
03/12 10:45:00 INFO agents.DemandAgent|setting up...
03/12 10:45:00 FINE agents.DemandAgent|Finished setup
03/12 10:45:00 INFO sim.Simulation|***** START OF TIME 0 *****
03/12 10:45:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1919721973, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[MALE, YOUNG], videoCoef=2.7922264104232535, mobileCoef=1.520416269431419, budgetMillis=5882, advertiser=adv1]
03/12 10:45:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4face066 event: tau.tac.adx.messages.UserClassificationServiceNotification@7cab41c8
03/12 10:45:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=2023017093, reachImps=9540, dayStart=1, dayEnd=5, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.1437755904871905, mobileCoef=1.9775954633836101, budgetMillis=9540, advertiser=adv2]
03/12 10:45:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4face066 event: tau.tac.adx.messages.UserClassificationServiceNotification@3d964bf3
03/12 10:45:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=711075517, reachImps=3037, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.7992750988673674, mobileCoef=2.170648169764979, budgetMillis=3037, advertiser=DummyAdnetwork]
03/12 10:45:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4face066 event: tau.tac.adx.messages.UserClassificationServiceNotification@ce19738
03/12 10:45:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1392485571, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[MALE, LOW_INCOME], videoCoef=2.180059990685896, mobileCoef=1.7973632474495567, budgetMillis=9077, advertiser=DummyAdnetwork-2]
03/12 10:45:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4face066 event: tau.tac.adx.messages.UserClassificationServiceNotification@5db9b4bc
03/12 10:45:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1716860536, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[OLD, FEMALE], videoCoef=2.894010379700865, mobileCoef=2.46446444016851, budgetMillis=7020, advertiser=DummyAdnetwork-3]
03/12 10:45:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4face066 event: tau.tac.adx.messages.UserClassificationServiceNotification@668d35dd
03/12 10:45:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1241205875, reachImps=3037, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.528381130254507, mobileCoef=1.6238138648112297, budgetMillis=3037, advertiser=DummyAdnetwork-4]
03/12 10:45:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4face066 event: tau.tac.adx.messages.UserClassificationServiceNotification@59f70da4
03/12 10:45:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=383653396, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.3487258837323206, mobileCoef=2.4685894515803, budgetMillis=10952, advertiser=DummyAdnetwork-5]
03/12 10:45:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4face066 event: tau.tac.adx.messages.UserClassificationServiceNotification@1972facf
