07/12 03:15:00 FINE sim.Admin|Log for simulation 106 started
************************************************************
* Log for simulation 106 started
************************************************************


07/12 03:15:00 INFO sim.TACAdxSimulation|TACAA Simulation 106 is setting up...
07/12 03:15:00 INFO sim.TACAdxSimulation|Created Adx Agent
07/12 03:15:00 INFO sim.TACAdxSimulation|Created Demand Agent
07/12 03:15:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
07/12 03:15:00 FINE sim.ExternalAgent|sample setup with address adv1
07/12 03:15:00 FINE sim.ExternalAgent|agent00 setup with address adv2
07/12 03:15:00 FINE sim.ExternalAgent|bcm setup with address adv3
07/12 03:15:00 FINE sim.ExternalAgent|oos setup with address adv4
07/12 03:15:00 FINE sim.ExternalAgent|giza setup with address adv5
07/12 03:15:00 FINE sim.ExternalAgent|nitzan setup with address adv6
07/12 03:15:00 FINE sim.ExternalAgent|ibm setup with address adv7
07/12 03:15:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
07/12 03:15:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
07/12 03:15:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
07/12 03:15:00 INFO agents.DemandAgent|setting up...
07/12 03:15:00 FINE agents.DemandAgent|Finished setup
07/12 03:15:01 INFO sim.Simulation|***** START OF TIME 0 *****
07/12 03:15:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1516605750, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.6755605117660983, mobileCoef=1.867960831295484, budgetMillis=5590, advertiser=adv1]
07/12 03:15:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@b037464 event: tau.tac.adx.messages.UserClassificationServiceNotification@56a52529
07/12 03:15:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=644297263, reachImps=1657, dayStart=1, dayEnd=5, targetSegment=[FEMALE, HIGH_INCOME], videoCoef=2.0776599202425468, mobileCoef=1.7734607771185595, budgetMillis=1657, advertiser=adv2]
07/12 03:15:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@b037464 event: tau.tac.adx.messages.UserClassificationServiceNotification@14e9e122
