06/12 23:22:00 FINE sim.Admin|Log for simulation 79 started
************************************************************
* Log for simulation 79 started
************************************************************


06/12 23:22:00 INFO sim.TACAdxSimulation|TACAA Simulation 79 is setting up...
06/12 23:22:00 INFO sim.TACAdxSimulation|Created Adx Agent
06/12 23:22:00 INFO sim.TACAdxSimulation|Created Demand Agent
06/12 23:22:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
06/12 23:22:00 FINE sim.ExternalAgent|sample setup with address adv1
06/12 23:22:00 FINE sim.ExternalAgent|agent00 setup with address adv2
06/12 23:22:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
06/12 23:22:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
06/12 23:22:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
06/12 23:22:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
06/12 23:22:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
06/12 23:22:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
06/12 23:22:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
06/12 23:22:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
06/12 23:22:00 INFO agents.DemandAgent|setting up...
06/12 23:22:00 FINE agents.DemandAgent|Finished setup
06/12 23:22:01 INFO sim.Simulation|***** START OF TIME 0 *****
06/12 23:22:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1979981034, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[MALE, LOW_INCOME], videoCoef=2.7913988181569906, mobileCoef=2.1331594315175653, budgetMillis=9077, advertiser=adv1]
06/12 23:22:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@f4075a6 event: tau.tac.adx.messages.UserClassificationServiceNotification@44b437d5
06/12 23:22:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1480703911, reachImps=1657, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.6950406266519744, mobileCoef=1.5905510657757036, budgetMillis=1657, advertiser=adv2]
