03/12 00:11:00 FINE sim.Admin|Log for simulation 18 started
************************************************************
* Log for simulation 18 started
************************************************************


03/12 00:11:00 INFO sim.TACAdxSimulation|TACAA Simulation 18 is setting up...
03/12 00:11:00 INFO sim.TACAdxSimulation|Created Adx Agent
03/12 00:11:00 INFO sim.TACAdxSimulation|Created Demand Agent
03/12 00:11:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
03/12 00:11:00 FINE sim.ExternalAgent|trial1 setup with address adv1
03/12 00:11:00 FINE sim.ExternalAgent|ibm setup with address adv2
03/12 00:11:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
03/12 00:11:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
03/12 00:11:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
03/12 00:11:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
03/12 00:11:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
03/12 00:11:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
03/12 00:11:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
03/12 00:11:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
03/12 00:11:00 INFO agents.DemandAgent|setting up...
03/12 00:11:00 FINE agents.DemandAgent|Finished setup
03/12 00:11:01 INFO sim.Simulation|***** START OF TIME 0 *****
03/12 00:11:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=509293425, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[YOUNG, FEMALE], videoCoef=2.072325220721795, mobileCoef=1.687040008445992, budgetMillis=5590, advertiser=adv1]
03/12 00:11:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@3948ee0a event: tau.tac.adx.messages.UserClassificationServiceNotification@79477172
03/12 00:11:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1249821129, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[OLD, FEMALE], videoCoef=2.4022811005540903, mobileCoef=1.8320606181106984, budgetMillis=7020, advertiser=adv2]
03/12 00:11:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@3948ee0a event: tau.tac.adx.messages.UserClassificationServiceNotification@3bb6e5c7
03/12 00:11:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1164997637, reachImps=1657, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.550345287752177, mobileCoef=1.6080307671754637, budgetMillis=1657, advertiser=DummyAdnetwork]
03/12 00:11:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@3948ee0a event: tau.tac.adx.messages.UserClassificationServiceNotification@7fe5138
03/12 00:11:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=993175687, reachImps=3037, dayStart=1, dayEnd=5, targetSegment=[OLD, HIGH_INCOME], videoCoef=2.3093132238007494, mobileCoef=1.7835840430586, budgetMillis=3037, advertiser=DummyAdnetwork-2]
03/12 00:11:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@3948ee0a event: tau.tac.adx.messages.UserClassificationServiceNotification@37a6fafb
03/12 00:11:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1907384406, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[YOUNG, MALE], videoCoef=2.029980671393548, mobileCoef=1.740617704734957, budgetMillis=5882, advertiser=DummyAdnetwork-3]
