06/12 23:35:00 FINE sim.Admin|Log for simulation 81 started
************************************************************
* Log for simulation 81 started
************************************************************


06/12 23:35:00 INFO sim.TACAdxSimulation|TACAA Simulation 81 is setting up...
06/12 23:35:00 INFO sim.TACAdxSimulation|Created Adx Agent
06/12 23:35:00 INFO sim.TACAdxSimulation|Created Demand Agent
06/12 23:35:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
06/12 23:35:00 FINE sim.ExternalAgent|sample setup with address adv1
06/12 23:35:00 FINE sim.ExternalAgent|agent00 setup with address adv2
06/12 23:35:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
06/12 23:35:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
06/12 23:35:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
06/12 23:35:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
06/12 23:35:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
06/12 23:35:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
06/12 23:35:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
06/12 23:35:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
06/12 23:35:00 INFO agents.DemandAgent|setting up...
06/12 23:35:00 FINE agents.DemandAgent|Finished setup
06/12 23:35:00 INFO sim.Simulation|***** START OF TIME 0 *****
06/12 23:35:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=761430336, reachImps=3312, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.8569011409451037, mobileCoef=2.380358368399534, budgetMillis=3312, advertiser=adv1]
06/12 23:35:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7ad617d9 event: tau.tac.adx.messages.UserClassificationServiceNotification@234609f4
06/12 23:35:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=666321003, reachImps=1657, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.6026788176216784, mobileCoef=1.9641252918162904, budgetMillis=1657, advertiser=adv2]
06/12 23:35:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7ad617d9 event: tau.tac.adx.messages.UserClassificationServiceNotification@66048285
06/12 23:35:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=740702531, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.35472949377732, mobileCoef=1.928283240205262, budgetMillis=10952, advertiser=DummyAdnetwork]
06/12 23:35:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7ad617d9 event: tau.tac.adx.messages.UserClassificationServiceNotification@3fbc9c9a
06/12 23:35:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=580200222, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[MALE, YOUNG], videoCoef=2.295521921507028, mobileCoef=2.3513269177161438, budgetMillis=5882, advertiser=DummyAdnetwork-2]
06/12 23:35:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7ad617d9 event: tau.tac.adx.messages.UserClassificationServiceNotification@60c79963
06/12 23:35:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=2100713497, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, MALE], videoCoef=2.6901088249689167, mobileCoef=1.6337712146169259, budgetMillis=9077, advertiser=DummyAdnetwork-3]
06/12 23:35:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7ad617d9 event: tau.tac.adx.messages.UserClassificationServiceNotification@26354369
06/12 23:35:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=756235622, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[MALE, YOUNG], videoCoef=2.175016660324557, mobileCoef=1.8170540795257448, budgetMillis=5882, advertiser=DummyAdnetwork-4]
06/12 23:35:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7ad617d9 event: tau.tac.adx.messages.UserClassificationServiceNotification@7143a526
06/12 23:35:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1048239495, reachImps=1657, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.5468105281345452, mobileCoef=1.8805165277965437, budgetMillis=1657, advertiser=DummyAdnetwork-5]
06/12 23:35:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7ad617d9 event: tau.tac.adx.messages.UserClassificationServiceNotification@32d8ff2a
06/12 23:35:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=101981210, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, MALE], videoCoef=2.219480029895263, mobileCoef=2.2900764588491107, budgetMillis=9077, advertiser=DummyAdnetwork-6]
06/12 23:35:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7ad617d9 event: tau.tac.adx.messages.UserClassificationServiceNotification@6a92f36b
06/12 23:35:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7ad617d9 event: tau.tac.adx.messages.UserClassificationServiceNotification@2ec8d5b
06/12 23:35:01 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=2008552323, reachImps=1326, dayStart=2, dayEnd=11, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.003736100567714, mobileCoef=1.6587663527146792, budgetMillis=0, advertiser=null]
06/12 23:35:01 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
06/12 23:35:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.18163949483300323 Cmp ID: 2008552323 Cmp Bid: 299
06/12 23:35:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.19028756284480053 Cmp ID: 2008552323 Cmp Bid: 3
06/12 23:35:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.15729188285464857 Cmp ID: 2008552323 Cmp Bid: 1053
06/12 23:35:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.15778402448395662 Cmp ID: 2008552323 Cmp Bid: 1223
06/12 23:35:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.14430049107866053 Cmp ID: 2008552323 Cmp Bid: 441
06/12 23:35:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.1189458971993774 Cmp ID: 2008552323 Cmp Bid: 1105
06/12 23:35:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv2 : UCS Bid: 0.1 Cmp ID: 2008552323 Cmp Bid: 133
06/12 23:35:10 INFO sim.Simulation|***** START OF TIME 1 *****
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #740702531 at price 10.952
06/12 23:35:10 INFO demand.CampaignImpl|Applied daily limit for campaign #740702531 at price 10.952
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-2
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #580200222 at price 5.882
06/12 23:35:10 INFO demand.CampaignImpl|Applied daily limit for campaign #580200222 at price 5.882
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-3
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2100713497 at price 9.077
06/12 23:35:10 INFO demand.CampaignImpl|Applied daily limit for campaign #2100713497 at price 9.077
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-4
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #756235622 at price 5.882
06/12 23:35:10 INFO demand.CampaignImpl|Applied daily limit for campaign #756235622 at price 5.882
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-5
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1048239495 at price 1.657
06/12 23:35:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1048239495 at price 1.657
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-6
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #101981210 at price 9.077
06/12 23:35:10 INFO demand.CampaignImpl|Applied daily limit for campaign #101981210 at price 9.077
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv1
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #761430336 at price 3.312
06/12 23:35:10 INFO demand.CampaignImpl|Applied daily limit for campaign #761430336 at price 3.312
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv2
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #666321003 at price 0.29949025484438785
06/12 23:35:10 INFO demand.CampaignImpl|Applied daily limit for campaign #666321003 at price 0.29949025484438785
06/12 23:35:10 INFO agents.DemandAgent|Day 1 : Auction pending campaign: CampaignImpl [id=2008552323, reachImps=1326, dayStart=2, dayEnd=11, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.003736100567714, mobileCoef=1.6587663527146792, budgetMillis=0, advertiser=null]
06/12 23:35:10 FINE agents.DemandAgent|Day 1 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.0DummyAdnetwork-4: 1.0adv2: 1.0DummyAdnetwork-3: 1.0adv1: 1.0DummyAdnetwork-2: 1.0DummyAdnetwork-6: 1.0DummyAdnetwork: 1.0
06/12 23:35:10 FINE agents.DemandAgent|Day 1 :Reporting campaign auction results... CampaignImpl [id=2008552323, reachImps=1326, dayStart=2, dayEnd=11, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.003736100567714, mobileCoef=1.6587663527146792, budgetMillis=299, advertiser=adv2]
06/12 23:35:10 FINE agents.DemandAgent|Day 1 :Reporting UCS auction results... DummyAdnetwork-5[efday=1, level=1.0, price=0.0] DummyAdnetwork-4[efday=1, level=1.0, price=0.0] adv2[efday=1, level=1.0, price=0.0] DummyAdnetwork-3[efday=1, level=1.0, price=0.0] adv1[efday=1, level=1.0, price=0.0] DummyAdnetwork-2[efday=1, level=1.0, price=0.0] DummyAdnetwork-6[efday=1, level=1.0, price=0.0] DummyAdnetwork[efday=1, level=1.0, price=0.0] 
06/12 23:35:10 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7ad617d9 event: tau.tac.adx.messages.UserClassificationServiceNotification@1ee691e1
06/12 23:35:10 INFO agents.DemandAgent|Day 1 :Notifying new campaign opportunity: CampaignImpl [id=713860250, reachImps=1939, dayStart=3, dayEnd=5, targetSegment=[HIGH_INCOME, MALE, OLD], videoCoef=2.7942003889783384, mobileCoef=2.363768344742958, budgetMillis=0, advertiser=null]
06/12 23:35:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
06/12 23:35:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for ehow
06/12 23:35:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for wallmart
06/12 23:35:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
06/12 23:35:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
06/12 23:35:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for fox
06/12 23:35:10 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: adv1 to the event bus
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: adv1 to the event bus
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: adv2 to the event bus
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: adv2 to the event bus
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork to the event bus
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork to the event bus
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork-2 to the event bus
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork-2 to the event bus
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork-3 to the event bus
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork-3 to the event bus
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork-4 to the event bus
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork-4 to the event bus
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork-5 to the event bus
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork-5 to the event bus
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork-6 to the event bus
06/12 23:35:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork-6 to the event bus
06/12 23:35:10 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 385
06/12 23:35:10 INFO sim.Simulation|***** START OF TIME 1 COMPLETE *****
06/12 23:35:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.11084408179759592 Cmp ID: 713860250 Cmp Bid: 1638
06/12 23:35:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.1442471484981792 Cmp ID: 713860250 Cmp Bid: 862
06/12 23:35:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.17059110486884893 Cmp ID: 713860250 Cmp Bid: 819
06/12 23:35:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.19839062233944238 Cmp ID: 713860250 Cmp Bid: 1759
06/12 23:35:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.1729227709160991 Cmp ID: 713860250 Cmp Bid: 1344
06/12 23:35:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.10896722344163266 Cmp ID: 713860250 Cmp Bid: 54
06/12 23:35:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from adv2 : UCS Bid: 0.1 Cmp ID: 713860250 Cmp Bid: 1919
06/12 23:35:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from adv1 : UCS Bid: 0.22000000000000003 Cmp ID: 713860250 Cmp Bid: 194
06/12 23:35:20 INFO sim.Simulation|***** START OF TIME 2 *****
06/12 23:35:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #740702531 at price 10.952
06/12 23:35:20 INFO demand.CampaignImpl|Applied daily limit for campaign #740702531 at price 10.952
06/12 23:35:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #580200222 at price 5.882
06/12 23:35:20 INFO demand.CampaignImpl|Applied daily limit for campaign #580200222 at price 5.882
06/12 23:35:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2100713497 at price 9.077
06/12 23:35:20 INFO demand.CampaignImpl|Applied daily limit for campaign #2100713497 at price 9.077
06/12 23:35:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #756235622 at price 5.882
06/12 23:35:20 INFO demand.CampaignImpl|Applied daily limit for campaign #756235622 at price 5.882
06/12 23:35:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1048239495 at price 1.657
06/12 23:35:20 INFO demand.CampaignImpl|Applied daily limit for campaign #1048239495 at price 1.657
06/12 23:35:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #101981210 at price 9.077
06/12 23:35:20 INFO demand.CampaignImpl|Applied daily limit for campaign #101981210 at price 9.077
06/12 23:35:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #761430336 at price 3.312
06/12 23:35:20 INFO demand.CampaignImpl|Applied daily limit for campaign #761430336 at price 3.312
06/12 23:35:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #666321003 at price 0.2993591614008005
06/12 23:35:20 INFO demand.CampaignImpl|Applied daily limit for campaign #666321003 at price 0.2993591614008005
06/12 23:35:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2008552323 at price 0.2993591614008005
06/12 23:35:20 INFO demand.CampaignImpl|Applied daily limit for campaign #2008552323 at price 0.2993591614008005
06/12 23:35:20 INFO agents.DemandAgent|Day 2 : Auction pending campaign: CampaignImpl [id=713860250, reachImps=1939, dayStart=3, dayEnd=5, targetSegment=[HIGH_INCOME, MALE, OLD], videoCoef=2.7942003889783384, mobileCoef=2.363768344742958, budgetMillis=0, advertiser=null]
06/12 23:35:20 FINE agents.DemandAgent|Day 2 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.0DummyAdnetwork-4: 1.0adv2: 1.0DummyAdnetwork-3: 1.0adv1: 1.0DummyAdnetwork-2: 1.0DummyAdnetwork-6: 1.0DummyAdnetwork: 1.0
06/12 23:35:20 FINE agents.DemandAgent|Day 2 :Reporting campaign auction results... CampaignImpl [id=713860250, reachImps=1939, dayStart=3, dayEnd=5, targetSegment=[HIGH_INCOME, MALE, OLD], videoCoef=2.7942003889783384, mobileCoef=2.363768344742958, budgetMillis=819, advertiser=adv1]
