06/12 22:27:00 FINE sim.Admin|Log for simulation 72 started
************************************************************
* Log for simulation 72 started
************************************************************


06/12 22:27:00 INFO sim.TACAdxSimulation|TACAA Simulation 72 is setting up...
06/12 22:27:00 INFO sim.TACAdxSimulation|Created Adx Agent
06/12 22:27:00 INFO sim.TACAdxSimulation|Created Demand Agent
06/12 22:27:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
06/12 22:27:00 FINE sim.ExternalAgent|sample setup with address adv1
06/12 22:27:00 FINE sim.ExternalAgent|agent00 setup with address adv2
06/12 22:27:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
06/12 22:27:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
06/12 22:27:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
06/12 22:27:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
06/12 22:27:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
06/12 22:27:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
06/12 22:27:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
06/12 22:27:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
06/12 22:27:00 INFO agents.DemandAgent|setting up...
06/12 22:27:00 FINE agents.DemandAgent|Finished setup
06/12 22:27:01 INFO sim.Simulation|***** START OF TIME 0 *****
06/12 22:27:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1341718577, reachImps=3037, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.246447807790122, mobileCoef=2.136356050888912, budgetMillis=3037, advertiser=adv1]
06/12 22:27:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@6676a90 event: tau.tac.adx.messages.UserClassificationServiceNotification@6cd64175
