02/12 22:09:00 FINE sim.Admin|Log for simulation 12 started
************************************************************
* Log for simulation 12 started
************************************************************


02/12 22:09:00 INFO sim.TACAdxSimulation|TACAA Simulation 12 is setting up...
02/12 22:09:00 INFO sim.TACAdxSimulation|Created Adx Agent
02/12 22:09:00 INFO sim.TACAdxSimulation|Created Demand Agent
02/12 22:09:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
02/12 22:09:00 FINE sim.ExternalAgent|trial1 setup with address adv1
02/12 22:09:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
02/12 22:09:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
02/12 22:09:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
02/12 22:09:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
02/12 22:09:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
02/12 22:09:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
02/12 22:09:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-7 simulationSetup
02/12 22:09:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
02/12 22:09:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
02/12 22:09:00 INFO agents.DemandAgent|setting up...
02/12 22:09:00 FINE agents.DemandAgent|Finished setup
02/12 22:09:01 INFO sim.Simulation|***** START OF TIME 0 *****
02/12 22:09:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1332092854, reachImps=3037, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.8876537516556597, mobileCoef=1.5040701992347403, budgetMillis=3037, advertiser=adv1]
02/12 22:09:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4963e205 event: tau.tac.adx.messages.UserClassificationServiceNotification@38b68a4d
02/12 22:09:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=25605988, reachImps=3312, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.2641562391231584, mobileCoef=2.0704428613818715, budgetMillis=3312, advertiser=DummyAdnetwork]
02/12 22:09:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4963e205 event: tau.tac.adx.messages.UserClassificationServiceNotification@b176eed
02/12 22:09:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1563612736, reachImps=10490, dayStart=1, dayEnd=5, targetSegment=[OLD, LOW_INCOME], videoCoef=2.5696485895845638, mobileCoef=1.7820027313341678, budgetMillis=10490, advertiser=DummyAdnetwork-2]
02/12 22:09:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4963e205 event: tau.tac.adx.messages.UserClassificationServiceNotification@515adb49
02/12 22:09:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1699965841, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[MALE, LOW_INCOME], videoCoef=2.90272990061484, mobileCoef=2.3994672608181857, budgetMillis=9077, advertiser=DummyAdnetwork-3]
02/12 22:09:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4963e205 event: tau.tac.adx.messages.UserClassificationServiceNotification@558311d0
02/12 22:09:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=516443638, reachImps=10490, dayStart=1, dayEnd=5, targetSegment=[OLD, LOW_INCOME], videoCoef=2.533245500521141, mobileCoef=1.5616641998327712, budgetMillis=10490, advertiser=DummyAdnetwork-4]
02/12 22:09:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4963e205 event: tau.tac.adx.messages.UserClassificationServiceNotification@194f4df5
02/12 22:09:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1732162222, reachImps=1657, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.5886160877458257, mobileCoef=2.1247556613545235, budgetMillis=1657, advertiser=DummyAdnetwork-5]
02/12 22:09:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4963e205 event: tau.tac.adx.messages.UserClassificationServiceNotification@2a7e3208
02/12 22:09:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1980071244, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.59200596284657, mobileCoef=2.495408638749659, budgetMillis=1932, advertiser=DummyAdnetwork-6]
02/12 22:09:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4963e205 event: tau.tac.adx.messages.UserClassificationServiceNotification@15c6b69c
02/12 22:09:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=125816136, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[OLD, FEMALE], videoCoef=2.4612072557776754, mobileCoef=2.1162371584867765, budgetMillis=7020, advertiser=DummyAdnetwork-7]
02/12 22:09:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4963e205 event: tau.tac.adx.messages.UserClassificationServiceNotification@5cca41dd
02/12 22:09:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4963e205 event: tau.tac.adx.messages.UserClassificationServiceNotification@178a815
02/12 22:09:01 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=564829424, reachImps=9604, dayStart=2, dayEnd=6, targetSegment=[OLD, LOW_INCOME, FEMALE], videoCoef=2.457097072892259, mobileCoef=1.513236783443421, budgetMillis=0, advertiser=null]
02/12 22:09:01 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
02/12 22:09:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.1917289889663682 Cmp ID: 564829424 Cmp Bid: 1220
