05/12 07:42:00 FINE sim.Admin|Log for simulation 69 started
************************************************************
* Log for simulation 69 started
************************************************************


05/12 07:42:00 INFO sim.TACAdxSimulation|TACAA Simulation 69 is setting up...
05/12 07:42:00 INFO sim.TACAdxSimulation|Created Adx Agent
05/12 07:42:00 INFO sim.TACAdxSimulation|Created Demand Agent
05/12 07:42:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
05/12 07:42:00 FINE sim.ExternalAgent|trial1 setup with address adv1
05/12 07:42:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
05/12 07:42:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
05/12 07:42:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
05/12 07:42:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
05/12 07:42:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
05/12 07:42:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
05/12 07:42:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-7 simulationSetup
05/12 07:42:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
05/12 07:42:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
05/12 07:42:00 INFO agents.DemandAgent|setting up...
05/12 07:42:00 FINE agents.DemandAgent|Finished setup
05/12 07:42:00 INFO sim.Simulation|***** START OF TIME 0 *****
05/12 07:42:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1674704709, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[FEMALE, OLD], videoCoef=2.1884632485119098, mobileCoef=1.7906897736667258, budgetMillis=7020, advertiser=adv1]
05/12 07:42:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1083025b event: tau.tac.adx.messages.UserClassificationServiceNotification@6d16054f
05/12 07:42:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1764334645, reachImps=3037, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.4079999514898325, mobileCoef=2.4906221875911574, budgetMillis=3037, advertiser=DummyAdnetwork]
05/12 07:42:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1083025b event: tau.tac.adx.messages.UserClassificationServiceNotification@2c2b0f74
05/12 07:42:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1085058667, reachImps=10490, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, OLD], videoCoef=2.5724562876722326, mobileCoef=1.702402499149084, budgetMillis=10490, advertiser=DummyAdnetwork-2]
05/12 07:42:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1083025b event: tau.tac.adx.messages.UserClassificationServiceNotification@1dcde74c
05/12 07:42:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=950016244, reachImps=3037, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.9463943424681873, mobileCoef=2.469282058400149, budgetMillis=3037, advertiser=DummyAdnetwork-3]
05/12 07:42:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1083025b event: tau.tac.adx.messages.UserClassificationServiceNotification@4c04f03b
