06/12 22:29:00 FINE sim.Admin|Log for simulation 73 started
************************************************************
* Log for simulation 73 started
************************************************************


06/12 22:29:00 INFO sim.TACAdxSimulation|TACAA Simulation 73 is setting up...
06/12 22:29:00 INFO sim.TACAdxSimulation|Created Adx Agent
06/12 22:29:00 INFO sim.TACAdxSimulation|Created Demand Agent
06/12 22:29:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
06/12 22:29:00 FINE sim.ExternalAgent|sample setup with address adv1
06/12 22:29:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
06/12 22:29:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
06/12 22:29:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
06/12 22:29:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
06/12 22:29:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
06/12 22:29:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
06/12 22:29:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-7 simulationSetup
06/12 22:29:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
06/12 22:29:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
06/12 22:29:00 INFO agents.DemandAgent|setting up...
06/12 22:29:00 FINE agents.DemandAgent|Finished setup
06/12 22:29:01 INFO sim.Simulation|***** START OF TIME 0 *****
06/12 22:29:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1728898309, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[FEMALE, OLD], videoCoef=2.142240926745591, mobileCoef=2.13318882767677, budgetMillis=7020, advertiser=adv1]
06/12 22:29:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@195b0836 event: tau.tac.adx.messages.UserClassificationServiceNotification@19b1310a
06/12 22:29:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=221548275, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.0775945393415762, mobileCoef=1.7320800852710985, budgetMillis=1932, advertiser=DummyAdnetwork]
06/12 22:29:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@195b0836 event: tau.tac.adx.messages.UserClassificationServiceNotification@6d527688
06/12 22:29:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=738838956, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, MALE], videoCoef=2.4580013590288754, mobileCoef=2.464070034403036, budgetMillis=9077, advertiser=DummyAdnetwork-2]
06/12 22:29:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@195b0836 event: tau.tac.adx.messages.UserClassificationServiceNotification@3ca08446
06/12 22:29:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=365614647, reachImps=9540, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.1874565966599753, mobileCoef=1.6351452220052844, budgetMillis=9540, advertiser=DummyAdnetwork-3]
06/12 22:29:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@195b0836 event: tau.tac.adx.messages.UserClassificationServiceNotification@6b520430
06/12 22:29:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=167044191, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.856302495839002, mobileCoef=1.6225943775601759, budgetMillis=10952, advertiser=DummyAdnetwork-4]
06/12 22:29:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@195b0836 event: tau.tac.adx.messages.UserClassificationServiceNotification@314ec393
06/12 22:29:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1920385251, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, MALE], videoCoef=2.936925680647769, mobileCoef=1.867379536553268, budgetMillis=9077, advertiser=DummyAdnetwork-5]
06/12 22:29:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@195b0836 event: tau.tac.adx.messages.UserClassificationServiceNotification@9fe2919
06/12 22:29:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=654762597, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.6462122277348823, mobileCoef=1.6195750076365565, budgetMillis=10952, advertiser=DummyAdnetwork-6]
06/12 22:29:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@195b0836 event: tau.tac.adx.messages.UserClassificationServiceNotification@6093ef4d
06/12 22:29:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=614881892, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, MALE], videoCoef=2.3272977597158775, mobileCoef=1.9490277811509196, budgetMillis=9077, advertiser=DummyAdnetwork-7]
06/12 22:29:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@195b0836 event: tau.tac.adx.messages.UserClassificationServiceNotification@5ce81908
06/12 22:29:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@195b0836 event: tau.tac.adx.messages.UserClassificationServiceNotification@4cedcd3a
06/12 22:29:01 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=863742573, reachImps=2916, dayStart=2, dayEnd=4, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.497325623273957, mobileCoef=1.533481034582104, budgetMillis=0, advertiser=null]
06/12 22:29:01 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
06/12 22:29:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.11367707721313727 Cmp ID: 863742573 Cmp Bid: 2297
06/12 22:29:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.10385571005272864 Cmp ID: 863742573 Cmp Bid: 2887
06/12 22:29:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.10318575266729836 Cmp ID: 863742573 Cmp Bid: 1182
06/12 22:29:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.13851349720300488 Cmp ID: 863742573 Cmp Bid: 251
06/12 22:29:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.13110756490614053 Cmp ID: 863742573 Cmp Bid: 563
06/12 22:29:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.1112312191152191 Cmp ID: 863742573 Cmp Bid: 1030
06/12 22:29:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.1000232402690943 Cmp ID: 863742573 Cmp Bid: 1000
06/12 22:29:10 INFO sim.Simulation|***** START OF TIME 1 *****
06/12 22:29:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork
06/12 22:29:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #221548275 at price 1.932
