04/12 00:43:00 FINE sim.Admin|Log for simulation 57 started
************************************************************
* Log for simulation 57 started
************************************************************


04/12 00:43:00 INFO sim.TACAdxSimulation|TACAA Simulation 57 is setting up...
04/12 00:43:00 INFO sim.TACAdxSimulation|Created Adx Agent
04/12 00:43:00 INFO sim.TACAdxSimulation|Created Demand Agent
04/12 00:43:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
04/12 00:43:00 FINE sim.ExternalAgent|trial1 setup with address adv1
04/12 00:43:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
04/12 00:43:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
04/12 00:43:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
04/12 00:43:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
04/12 00:43:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
04/12 00:43:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
04/12 00:43:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-7 simulationSetup
04/12 00:43:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
04/12 00:43:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
04/12 00:43:00 INFO agents.DemandAgent|setting up...
04/12 00:43:00 FINE agents.DemandAgent|Finished setup
04/12 00:43:01 INFO sim.Simulation|***** START OF TIME 0 *****
04/12 00:43:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1630711154, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[OLD, FEMALE], videoCoef=2.4708947508634327, mobileCoef=2.005532159448364, budgetMillis=7020, advertiser=adv1]
04/12 00:43:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4a51e1ce event: tau.tac.adx.messages.UserClassificationServiceNotification@3202b3d5
04/12 00:43:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=864503387, reachImps=10490, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, OLD], videoCoef=2.1950250608104453, mobileCoef=2.3457855987384653, budgetMillis=10490, advertiser=DummyAdnetwork]
04/12 00:43:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4a51e1ce event: tau.tac.adx.messages.UserClassificationServiceNotification@7ab0e86b
04/12 00:43:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1059731810, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[OLD, MALE], videoCoef=2.136384784994945, mobileCoef=1.5180446033531159, budgetMillis=6507, advertiser=DummyAdnetwork-2]
04/12 00:43:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4a51e1ce event: tau.tac.adx.messages.UserClassificationServiceNotification@1891b949
04/12 00:43:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=296587678, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.556614553947294, mobileCoef=2.4665216645418684, budgetMillis=5590, advertiser=DummyAdnetwork-3]
04/12 00:43:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4a51e1ce event: tau.tac.adx.messages.UserClassificationServiceNotification@6c23c070
