04/12 10:56:00 FINE sim.Admin|Log for simulation 63 started
************************************************************
* Log for simulation 63 started
************************************************************


04/12 10:56:00 INFO sim.TACAdxSimulation|TACAA Simulation 63 is setting up...
04/12 10:56:00 INFO sim.TACAdxSimulation|Created Adx Agent
04/12 10:56:00 INFO sim.TACAdxSimulation|Created Demand Agent
04/12 10:56:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
04/12 10:56:00 FINE sim.ExternalAgent|trial1 setup with address adv1
04/12 10:56:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
04/12 10:56:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
04/12 10:56:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
04/12 10:56:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
04/12 10:56:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
04/12 10:56:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
04/12 10:56:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-7 simulationSetup
04/12 10:56:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
04/12 10:56:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
04/12 10:56:00 INFO agents.DemandAgent|setting up...
04/12 10:56:00 FINE agents.DemandAgent|Finished setup
04/12 10:56:00 INFO sim.Simulation|***** START OF TIME 0 *****
04/12 10:56:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1827568197, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.096096848061431, mobileCoef=2.374652214584557, budgetMillis=5590, advertiser=adv1]
04/12 10:56:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@127b3a11 event: tau.tac.adx.messages.UserClassificationServiceNotification@622999a8
04/12 10:56:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1712722229, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.9279250368068883, mobileCoef=2.2827102760147824, budgetMillis=1932, advertiser=DummyAdnetwork]
04/12 10:56:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@127b3a11 event: tau.tac.adx.messages.UserClassificationServiceNotification@23149393
04/12 10:56:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1018690022, reachImps=3312, dayStart=1, dayEnd=5, targetSegment=[MALE, HIGH_INCOME], videoCoef=2.7385096284096386, mobileCoef=2.3649273315121015, budgetMillis=3312, advertiser=DummyAdnetwork-2]
04/12 10:56:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@127b3a11 event: tau.tac.adx.messages.UserClassificationServiceNotification@127dd301
04/12 10:56:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1144317890, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.601542862878471, mobileCoef=1.6109394357379485, budgetMillis=5590, advertiser=DummyAdnetwork-3]
04/12 10:56:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@127b3a11 event: tau.tac.adx.messages.UserClassificationServiceNotification@433b6cdc
