07/12 02:54:00 FINE sim.Admin|Log for simulation 101 started
************************************************************
* Log for simulation 101 started
************************************************************


07/12 02:54:00 INFO sim.TACAdxSimulation|TACAA Simulation 101 is setting up...
07/12 02:54:00 INFO sim.TACAdxSimulation|Created Adx Agent
07/12 02:54:00 INFO sim.TACAdxSimulation|Created Demand Agent
07/12 02:54:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
07/12 02:54:00 FINE sim.ExternalAgent|sample setup with address adv1
07/12 02:54:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
07/12 02:54:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
07/12 02:54:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
07/12 02:54:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
07/12 02:54:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
07/12 02:54:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
07/12 02:54:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-7 simulationSetup
07/12 02:54:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
07/12 02:54:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
07/12 02:54:00 INFO agents.DemandAgent|setting up...
07/12 02:54:00 FINE agents.DemandAgent|Finished setup
07/12 02:54:01 INFO sim.Simulation|***** START OF TIME 0 *****
07/12 02:54:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=974940224, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.4875529454132264, mobileCoef=2.3663592078161098, budgetMillis=1932, advertiser=adv1]
07/12 02:54:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@53d212cb event: tau.tac.adx.messages.UserClassificationServiceNotification@5ed42c4f
07/12 02:54:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=710805587, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[FEMALE, OLD], videoCoef=2.089150716947751, mobileCoef=2.083771362606586, budgetMillis=7020, advertiser=DummyAdnetwork]
07/12 02:54:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@53d212cb event: tau.tac.adx.messages.UserClassificationServiceNotification@5bb97cb7
07/12 02:54:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=415136065, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, MALE], videoCoef=2.992045396315493, mobileCoef=2.3390926878833844, budgetMillis=9077, advertiser=DummyAdnetwork-2]
07/12 02:54:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@53d212cb event: tau.tac.adx.messages.UserClassificationServiceNotification@67f7984d
07/12 02:54:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1026623600, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.538673740432969, mobileCoef=1.5544126202829185, budgetMillis=5590, advertiser=DummyAdnetwork-3]
07/12 02:54:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@53d212cb event: tau.tac.adx.messages.UserClassificationServiceNotification@2dfd97a5
