03/12 02:16:00 FINE sim.Admin|Log for simulation 29 started
************************************************************
* Log for simulation 29 started
************************************************************


03/12 02:16:00 INFO sim.TACAdxSimulation|TACAA Simulation 29 is setting up...
03/12 02:16:00 INFO sim.TACAdxSimulation|Created Adx Agent
03/12 02:16:00 INFO sim.TACAdxSimulation|Created Demand Agent
03/12 02:16:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
03/12 02:16:00 FINE sim.ExternalAgent|ibm setup with address adv1
03/12 02:16:00 FINE sim.ExternalAgent|trial1 setup with address adv2
03/12 02:16:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
03/12 02:16:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
03/12 02:16:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
03/12 02:16:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
03/12 02:16:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
03/12 02:16:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
03/12 02:16:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
03/12 02:16:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
03/12 02:16:00 INFO agents.DemandAgent|setting up...
03/12 02:16:00 FINE agents.DemandAgent|Finished setup
03/12 02:16:00 INFO sim.Simulation|***** START OF TIME 0 *****
03/12 02:16:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=2048669727, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[MALE, OLD], videoCoef=2.3033185669816945, mobileCoef=2.3824199784326323, budgetMillis=6507, advertiser=adv1]
03/12 02:16:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@17fc2c8 event: tau.tac.adx.messages.UserClassificationServiceNotification@74dbc92c
03/12 02:16:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1894011759, reachImps=9540, dayStart=1, dayEnd=5, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.776009961365743, mobileCoef=2.3071918436804495, budgetMillis=9540, advertiser=adv2]
03/12 02:16:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@17fc2c8 event: tau.tac.adx.messages.UserClassificationServiceNotification@35e6c317
03/12 02:16:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=782354804, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.8012066873034245, mobileCoef=1.78559200622525, budgetMillis=1932, advertiser=DummyAdnetwork]
03/12 02:16:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@17fc2c8 event: tau.tac.adx.messages.UserClassificationServiceNotification@419f725
03/12 02:16:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1454679010, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[YOUNG, FEMALE], videoCoef=2.457714031850906, mobileCoef=2.4107579314062697, budgetMillis=5590, advertiser=DummyAdnetwork-2]
03/12 02:16:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@17fc2c8 event: tau.tac.adx.messages.UserClassificationServiceNotification@55c93c58
03/12 02:16:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1963177468, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[OLD, FEMALE], videoCoef=2.293142501314653, mobileCoef=2.212461876259102, budgetMillis=7020, advertiser=DummyAdnetwork-3]
03/12 02:16:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@17fc2c8 event: tau.tac.adx.messages.UserClassificationServiceNotification@3e68c4a6
03/12 02:16:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1303431994, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.8455646080775017, mobileCoef=1.9093466926731777, budgetMillis=10952, advertiser=DummyAdnetwork-4]
03/12 02:16:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@17fc2c8 event: tau.tac.adx.messages.UserClassificationServiceNotification@51870528
03/12 02:16:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=960751281, reachImps=3312, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.74846824064296, mobileCoef=1.7408589222699964, budgetMillis=3312, advertiser=DummyAdnetwork-5]
03/12 02:16:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@17fc2c8 event: tau.tac.adx.messages.UserClassificationServiceNotification@41f648cb
03/12 02:16:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=173322964, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.5726747134217485, mobileCoef=1.903268671997667, budgetMillis=1932, advertiser=DummyAdnetwork-6]
03/12 02:16:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@17fc2c8 event: tau.tac.adx.messages.UserClassificationServiceNotification@631358f3
03/12 02:16:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@17fc2c8 event: tau.tac.adx.messages.UserClassificationServiceNotification@45c35c4e
03/12 02:16:00 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=914420781, reachImps=19824, dayStart=2, dayEnd=6, targetSegment=[MALE], videoCoef=2.844668821541332, mobileCoef=2.440176998400037, budgetMillis=0, advertiser=null]
03/12 02:16:00 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
