06/12 23:04:00 FINE sim.Admin|Log for simulation 77 started
************************************************************
* Log for simulation 77 started
************************************************************


06/12 23:04:00 INFO sim.TACAdxSimulation|TACAA Simulation 77 is setting up...
06/12 23:04:00 INFO sim.TACAdxSimulation|Created Adx Agent
06/12 23:04:00 INFO sim.TACAdxSimulation|Created Demand Agent
06/12 23:04:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
06/12 23:04:00 FINE sim.ExternalAgent|sample setup with address adv1
06/12 23:04:00 FINE sim.ExternalAgent|agent00 setup with address adv2
06/12 23:04:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
06/12 23:04:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
06/12 23:04:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
06/12 23:04:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
06/12 23:04:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
06/12 23:04:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
06/12 23:04:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
06/12 23:04:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
06/12 23:04:00 INFO agents.DemandAgent|setting up...
06/12 23:04:00 FINE agents.DemandAgent|Finished setup
06/12 23:04:01 INFO sim.Simulation|***** START OF TIME 0 *****
06/12 23:04:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=2027692545, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[FEMALE, OLD], videoCoef=2.343370816429191, mobileCoef=1.6379698818049628, budgetMillis=7020, advertiser=adv1]
06/12 23:04:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1ab753db event: tau.tac.adx.messages.UserClassificationServiceNotification@71f06a05
06/12 23:04:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1922736558, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, MALE], videoCoef=2.041827767312381, mobileCoef=2.387918641103247, budgetMillis=9077, advertiser=adv2]
06/12 23:04:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1ab753db event: tau.tac.adx.messages.UserClassificationServiceNotification@7bb021de
06/12 23:04:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1538886904, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[MALE, OLD], videoCoef=2.4867849075757382, mobileCoef=2.24786353448091, budgetMillis=6507, advertiser=DummyAdnetwork]
06/12 23:04:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1ab753db event: tau.tac.adx.messages.UserClassificationServiceNotification@296b65c8
06/12 23:04:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=249243290, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.758166476202848, mobileCoef=1.636100873107614, budgetMillis=5590, advertiser=DummyAdnetwork-2]
06/12 23:04:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1ab753db event: tau.tac.adx.messages.UserClassificationServiceNotification@749f484e
06/12 23:04:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1675019369, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, MALE], videoCoef=2.7443156752782483, mobileCoef=2.0955632182619226, budgetMillis=9077, advertiser=DummyAdnetwork-3]
06/12 23:04:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1ab753db event: tau.tac.adx.messages.UserClassificationServiceNotification@11e1a8fe
06/12 23:04:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1188672430, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.652887728376109, mobileCoef=1.7354645266947204, budgetMillis=5590, advertiser=DummyAdnetwork-4]
06/12 23:04:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1ab753db event: tau.tac.adx.messages.UserClassificationServiceNotification@480a4e03
06/12 23:04:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=489303783, reachImps=10490, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, OLD], videoCoef=2.7659938901854884, mobileCoef=1.6963189820793811, budgetMillis=10490, advertiser=DummyAdnetwork-5]
06/12 23:04:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1ab753db event: tau.tac.adx.messages.UserClassificationServiceNotification@190d3e4
06/12 23:04:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=182408379, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.3313780051401958, mobileCoef=1.7349438809894786, budgetMillis=1932, advertiser=DummyAdnetwork-6]
06/12 23:04:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1ab753db event: tau.tac.adx.messages.UserClassificationServiceNotification@103f79b5
06/12 23:04:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1ab753db event: tau.tac.adx.messages.UserClassificationServiceNotification@5c2e2043
06/12 23:04:01 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=1537656785, reachImps=16784, dayStart=2, dayEnd=6, targetSegment=[LOW_INCOME, OLD], videoCoef=2.7987945436180075, mobileCoef=1.9993604827973561, budgetMillis=0, advertiser=null]
06/12 23:04:01 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
06/12 23:04:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.14847322922413686 Cmp ID: 1537656785 Cmp Bid: 5173
06/12 23:04:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.13515666908671453 Cmp ID: 1537656785 Cmp Bid: 3469
06/12 23:04:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.12848241268415692 Cmp ID: 1537656785 Cmp Bid: 5873
06/12 23:04:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.1591424697984226 Cmp ID: 1537656785 Cmp Bid: 5941
06/12 23:04:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.13242387135835734 Cmp ID: 1537656785 Cmp Bid: 14903
06/12 23:04:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.17707521574236246 Cmp ID: 1537656785 Cmp Bid: 4220
06/12 23:04:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv2 : UCS Bid: 0.1 Cmp ID: 1537656785 Cmp Bid: 1684
06/12 23:04:10 INFO sim.Simulation|***** START OF TIME 1 *****
