04/12 10:09:00 FINE sim.Admin|Log for simulation 58 started
************************************************************
* Log for simulation 58 started
************************************************************


04/12 10:09:00 INFO sim.TACAdxSimulation|TACAA Simulation 58 is setting up...
04/12 10:09:00 INFO sim.TACAdxSimulation|Created Adx Agent
04/12 10:09:00 INFO sim.TACAdxSimulation|Created Demand Agent
04/12 10:09:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
04/12 10:09:00 FINE sim.ExternalAgent|trial1 setup with address adv1
04/12 10:09:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
04/12 10:09:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
04/12 10:09:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
04/12 10:09:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
04/12 10:09:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
04/12 10:09:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
04/12 10:09:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-7 simulationSetup
04/12 10:09:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
04/12 10:09:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
04/12 10:09:00 INFO agents.DemandAgent|setting up...
04/12 10:09:00 FINE agents.DemandAgent|Finished setup
04/12 10:09:01 INFO sim.Simulation|***** START OF TIME 0 *****
04/12 10:09:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1800587124, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.6944231974592827, mobileCoef=1.9747164401231634, budgetMillis=1932, advertiser=adv1]
04/12 10:09:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@6638cf8a event: tau.tac.adx.messages.UserClassificationServiceNotification@35581bc3
