07/12 05:38:00 FINE sim.Admin|Log for simulation 120 started
************************************************************
* Log for simulation 120 started
************************************************************


07/12 05:38:00 INFO sim.TACAdxSimulation|TACAA Simulation 120 is setting up...
07/12 05:38:00 INFO sim.TACAdxSimulation|Created Adx Agent
07/12 05:38:00 INFO sim.TACAdxSimulation|Created Demand Agent
07/12 05:38:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
07/12 05:38:00 FINE sim.ExternalAgent|sample setup with address adv1
07/12 05:38:00 FINE sim.ExternalAgent|agent00 setup with address adv2
07/12 05:38:00 FINE sim.ExternalAgent|bcm setup with address adv3
07/12 05:38:00 FINE sim.ExternalAgent|oos setup with address adv4
07/12 05:38:00 FINE sim.ExternalAgent|giza setup with address adv5
07/12 05:38:00 FINE sim.ExternalAgent|nitzan setup with address adv6
07/12 05:38:00 FINE sim.ExternalAgent|ibm setup with address adv7
07/12 05:38:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
07/12 05:38:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
07/12 05:38:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
07/12 05:38:00 INFO agents.DemandAgent|setting up...
07/12 05:38:00 FINE agents.DemandAgent|Finished setup
07/12 05:38:01 INFO sim.Simulation|***** START OF TIME 0 *****
07/12 05:38:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=782139081, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[YOUNG, MALE], videoCoef=2.6696482598376075, mobileCoef=2.1940740851701106, budgetMillis=5882, advertiser=adv1]
07/12 05:38:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@789f7a5 event: tau.tac.adx.messages.UserClassificationServiceNotification@7ff1b8f4
07/12 05:38:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=772663681, reachImps=9540, dayStart=1, dayEnd=5, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.1697326630068163, mobileCoef=1.5774749715655494, budgetMillis=9540, advertiser=adv2]
07/12 05:38:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@789f7a5 event: tau.tac.adx.messages.UserClassificationServiceNotification@59d83c54
07/12 05:38:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=296012821, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.744439000810669, mobileCoef=2.0015985600377535, budgetMillis=10952, advertiser=adv3]
07/12 05:38:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@789f7a5 event: tau.tac.adx.messages.UserClassificationServiceNotification@63e0f0cd
07/12 05:38:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=576736465, reachImps=10490, dayStart=1, dayEnd=5, targetSegment=[OLD, LOW_INCOME], videoCoef=2.6878184570330284, mobileCoef=1.6499713819337947, budgetMillis=10490, advertiser=adv4]
07/12 05:38:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@789f7a5 event: tau.tac.adx.messages.UserClassificationServiceNotification@3a42ee55
07/12 05:38:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=221333868, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.3929343246920807, mobileCoef=1.7387189562499903, budgetMillis=1932, advertiser=adv5]
07/12 05:38:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@789f7a5 event: tau.tac.adx.messages.UserClassificationServiceNotification@69b3a69f
07/12 05:38:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1234528700, reachImps=9540, dayStart=1, dayEnd=5, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.9340607391577196, mobileCoef=2.3790413584718078, budgetMillis=9540, advertiser=adv6]
07/12 05:38:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@789f7a5 event: tau.tac.adx.messages.UserClassificationServiceNotification@6488169d
07/12 05:38:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1677019465, reachImps=1657, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.3515567295599302, mobileCoef=2.41294900003383, budgetMillis=1657, advertiser=adv7]
07/12 05:38:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@789f7a5 event: tau.tac.adx.messages.UserClassificationServiceNotification@17869cf6
07/12 05:38:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1975312179, reachImps=9540, dayStart=1, dayEnd=5, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.768232252174429, mobileCoef=2.0191449020957055, budgetMillis=9540, advertiser=DummyAdnetwork]
07/12 05:38:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@789f7a5 event: tau.tac.adx.messages.UserClassificationServiceNotification@51a413e7
07/12 05:38:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@789f7a5 event: tau.tac.adx.messages.UserClassificationServiceNotification@18d2a79b
07/12 05:38:01 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=990968155, reachImps=8012, dayStart=2, dayEnd=6, targetSegment=[LOW_INCOME], videoCoef=2.107745730946651, mobileCoef=1.7571797087675467, budgetMillis=0, advertiser=null]
07/12 05:38:01 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
07/12 05:38:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.19907495740913256 Cmp ID: 990968155 Cmp Bid: 5423
07/12 05:38:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv4 : UCS Bid: 0.19235224908206358 Cmp ID: 990968155 Cmp Bid: 860
07/12 05:38:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv5 : UCS Bid: 0.10732262515335561 Cmp ID: 990968155 Cmp Bid: 802
07/12 05:38:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv2 : UCS Bid: 0.1 Cmp ID: 990968155 Cmp Bid: 804
07/12 05:38:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv3 : UCS Bid: 0.30000000000000004 Cmp ID: 990968155 Cmp Bid: 6729
07/12 05:38:03 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv6 : UCS Bid: 1.5 Cmp ID: 990968155 Cmp Bid: 8002
07/12 05:38:10 INFO sim.Simulation|***** START OF TIME 1 *****
07/12 05:38:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork
07/12 05:38:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1975312179 at price 9.54
07/12 05:38:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1975312179 at price 9.54
07/12 05:38:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv5
