03/12 10:12:00 FINE sim.Admin|Log for simulation 38 started
************************************************************
* Log for simulation 38 started
************************************************************


03/12 10:12:00 INFO sim.TACAdxSimulation|TACAA Simulation 38 is setting up...
03/12 10:12:00 INFO sim.TACAdxSimulation|Created Adx Agent
03/12 10:12:00 INFO sim.TACAdxSimulation|Created Demand Agent
03/12 10:12:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
03/12 10:12:00 FINE sim.ExternalAgent|trial1 setup with address adv1
03/12 10:12:00 FINE sim.ExternalAgent|ibm setup with address adv2
03/12 10:12:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
03/12 10:12:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
03/12 10:12:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
03/12 10:12:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
03/12 10:12:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
03/12 10:12:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
03/12 10:12:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
03/12 10:12:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
03/12 10:12:00 INFO agents.DemandAgent|setting up...
03/12 10:12:00 FINE agents.DemandAgent|Finished setup
03/12 10:12:00 INFO sim.Simulation|***** START OF TIME 0 *****
03/12 10:12:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=364678751, reachImps=3312, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.8514962841328777, mobileCoef=1.7581822696981424, budgetMillis=3312, advertiser=adv1]
03/12 10:12:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4face066 event: tau.tac.adx.messages.UserClassificationServiceNotification@1b7b7298
03/12 10:12:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=524608815, reachImps=1657, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.7012125024348537, mobileCoef=2.0245664487750874, budgetMillis=1657, advertiser=adv2]
03/12 10:12:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4face066 event: tau.tac.adx.messages.UserClassificationServiceNotification@5a4678a3
03/12 10:12:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=729406402, reachImps=9540, dayStart=1, dayEnd=5, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.5937545976848466, mobileCoef=2.1639125543365214, budgetMillis=9540, advertiser=DummyAdnetwork]
03/12 10:12:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4face066 event: tau.tac.adx.messages.UserClassificationServiceNotification@6bd68387
03/12 10:12:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1392737871, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[OLD, FEMALE], videoCoef=2.370253946494992, mobileCoef=1.823714008748592, budgetMillis=7020, advertiser=DummyAdnetwork-2]
03/12 10:12:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4face066 event: tau.tac.adx.messages.UserClassificationServiceNotification@3a6987ec
03/12 10:12:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1596714152, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.7894573138726306, mobileCoef=2.1470353085135265, budgetMillis=10952, advertiser=DummyAdnetwork-3]
03/12 10:12:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4face066 event: tau.tac.adx.messages.UserClassificationServiceNotification@3e8671
03/12 10:12:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1208447295, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[YOUNG, FEMALE], videoCoef=2.3137595716164, mobileCoef=2.3917224086912756, budgetMillis=5590, advertiser=DummyAdnetwork-4]
