04/12 00:24:00 FINE sim.Admin|Log for simulation 54 started
************************************************************
* Log for simulation 54 started
************************************************************


04/12 00:24:00 INFO sim.TACAdxSimulation|TACAA Simulation 54 is setting up...
04/12 00:24:00 INFO sim.TACAdxSimulation|Created Adx Agent
04/12 00:24:00 INFO sim.TACAdxSimulation|Created Demand Agent
04/12 00:24:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
04/12 00:24:00 FINE sim.ExternalAgent|trial1 setup with address adv1
04/12 00:24:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
04/12 00:24:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
04/12 00:24:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
04/12 00:24:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
04/12 00:24:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
04/12 00:24:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
04/12 00:24:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-7 simulationSetup
04/12 00:24:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
04/12 00:24:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
04/12 00:24:00 INFO agents.DemandAgent|setting up...
04/12 00:24:00 FINE agents.DemandAgent|Finished setup
04/12 00:24:00 INFO sim.Simulation|***** START OF TIME 0 *****
04/12 00:24:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1124755666, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.6027599522735687, mobileCoef=1.7183596520895403, budgetMillis=10952, advertiser=adv1]
04/12 00:24:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@53cb95e1 event: tau.tac.adx.messages.UserClassificationServiceNotification@4dcd8ec3
04/12 00:24:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1240597410, reachImps=9540, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.406342807384804, mobileCoef=1.7578604387117287, budgetMillis=9540, advertiser=DummyAdnetwork]
04/12 00:24:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@53cb95e1 event: tau.tac.adx.messages.UserClassificationServiceNotification@cf084f8
04/12 00:24:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=472658252, reachImps=3037, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.9657795553172686, mobileCoef=1.8222337136832816, budgetMillis=3037, advertiser=DummyAdnetwork-2]
04/12 00:24:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@53cb95e1 event: tau.tac.adx.messages.UserClassificationServiceNotification@3db60f9c
04/12 00:24:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1686168731, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.7504880172219432, mobileCoef=1.666296169128049, budgetMillis=10952, advertiser=DummyAdnetwork-3]
04/12 00:24:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@53cb95e1 event: tau.tac.adx.messages.UserClassificationServiceNotification@6cdf7bb7
04/12 00:24:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=293900593, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.830468963263136, mobileCoef=2.4038903160469838, budgetMillis=10952, advertiser=DummyAdnetwork-4]
04/12 00:24:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@53cb95e1 event: tau.tac.adx.messages.UserClassificationServiceNotification@1c43b672
04/12 00:24:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=2139368797, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, MALE], videoCoef=2.849018279405718, mobileCoef=2.4558619927370167, budgetMillis=9077, advertiser=DummyAdnetwork-5]
04/12 00:24:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@53cb95e1 event: tau.tac.adx.messages.UserClassificationServiceNotification@6891e3d9
04/12 00:24:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1571420899, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[FEMALE, OLD], videoCoef=2.7243703680903297, mobileCoef=2.318286169322721, budgetMillis=7020, advertiser=DummyAdnetwork-6]
04/12 00:24:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@53cb95e1 event: tau.tac.adx.messages.UserClassificationServiceNotification@5c582702
04/12 00:24:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=48760593, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.2821838221180744, mobileCoef=1.7443185964710821, budgetMillis=5590, advertiser=DummyAdnetwork-7]
04/12 00:24:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@53cb95e1 event: tau.tac.adx.messages.UserClassificationServiceNotification@6580a3be
04/12 00:24:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@53cb95e1 event: tau.tac.adx.messages.UserClassificationServiceNotification@77ec230f
04/12 00:24:00 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=1779526343, reachImps=1215, dayStart=2, dayEnd=6, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.3017831297527094, mobileCoef=2.0728862732432027, budgetMillis=0, advertiser=null]
04/12 00:24:00 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
04/12 00:24:00 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.14477701220385245 Cmp ID: 1779526343 Cmp Bid: 171
04/12 00:24:00 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.1244896675188945 Cmp ID: 1779526343 Cmp Bid: 691
04/12 00:24:00 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.1384380961068768 Cmp ID: 1779526343 Cmp Bid: 936
04/12 00:24:00 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.12190424190774429 Cmp ID: 1779526343 Cmp Bid: 1103
04/12 00:24:00 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.14498953886982904 Cmp ID: 1779526343 Cmp Bid: 526
04/12 00:24:00 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.18862613635917594 Cmp ID: 1779526343 Cmp Bid: 967
04/12 00:24:00 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.1574284673799593 Cmp ID: 1779526343 Cmp Bid: 109
04/12 00:24:10 INFO sim.Simulation|***** START OF TIME 1 *****
04/12 00:24:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork
04/12 00:24:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1240597410 at price 9.54
04/12 00:24:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1240597410 at price 9.54
04/12 00:24:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-2
04/12 00:24:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #472658252 at price 3.037
04/12 00:24:10 INFO demand.CampaignImpl|Applied daily limit for campaign #472658252 at price 3.037
04/12 00:24:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-3
04/12 00:24:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1686168731 at price 10.952
04/12 00:24:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1686168731 at price 10.952
04/12 00:24:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-4
04/12 00:24:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #293900593 at price 10.952
