05/12 07:12:00 FINE sim.Admin|Log for simulation 66 started
************************************************************
* Log for simulation 66 started
************************************************************


05/12 07:12:00 INFO sim.TACAdxSimulation|TACAA Simulation 66 is setting up...
05/12 07:12:00 INFO sim.TACAdxSimulation|Created Adx Agent
05/12 07:12:00 INFO sim.TACAdxSimulation|Created Demand Agent
05/12 07:12:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
05/12 07:12:00 FINE sim.ExternalAgent|trial1 setup with address adv1
05/12 07:12:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
05/12 07:12:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
05/12 07:12:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
05/12 07:12:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
05/12 07:12:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
05/12 07:12:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
05/12 07:12:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-7 simulationSetup
05/12 07:12:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
05/12 07:12:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
05/12 07:12:00 INFO agents.DemandAgent|setting up...
05/12 07:12:00 FINE agents.DemandAgent|Finished setup
05/12 07:12:00 INFO sim.Simulation|***** START OF TIME 0 *****
05/12 07:12:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1148247278, reachImps=3312, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.4615151982738204, mobileCoef=2.341443664308516, budgetMillis=3312, advertiser=adv1]
05/12 07:12:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7c3ca947 event: tau.tac.adx.messages.UserClassificationServiceNotification@4ab72a10
05/12 07:12:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1317582750, reachImps=9540, dayStart=1, dayEnd=5, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.8461717596349327, mobileCoef=1.7854847934589375, budgetMillis=9540, advertiser=DummyAdnetwork]
05/12 07:12:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7c3ca947 event: tau.tac.adx.messages.UserClassificationServiceNotification@b8a202b
05/12 07:12:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1239353880, reachImps=3312, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.7478859979993646, mobileCoef=1.8944687834775098, budgetMillis=3312, advertiser=DummyAdnetwork-2]
05/12 07:12:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7c3ca947 event: tau.tac.adx.messages.UserClassificationServiceNotification@3a4b4e99
05/12 07:12:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=838089225, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.7278015166356644, mobileCoef=2.1647288280721524, budgetMillis=1932, advertiser=DummyAdnetwork-3]
05/12 07:12:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7c3ca947 event: tau.tac.adx.messages.UserClassificationServiceNotification@6ba5df64
05/12 07:12:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1520146370, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[MALE, OLD], videoCoef=2.3765907359922127, mobileCoef=1.654688021693531, budgetMillis=6507, advertiser=DummyAdnetwork-4]
05/12 07:12:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7c3ca947 event: tau.tac.adx.messages.UserClassificationServiceNotification@3ac4358e
05/12 07:12:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=720401581, reachImps=3312, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.2850750803349658, mobileCoef=2.474248335516954, budgetMillis=3312, advertiser=DummyAdnetwork-5]
05/12 07:12:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7c3ca947 event: tau.tac.adx.messages.UserClassificationServiceNotification@6febc068
