07/12 02:55:00 FINE sim.Admin|Log for simulation 102 started
************************************************************
* Log for simulation 102 started
************************************************************


07/12 02:55:00 INFO sim.TACAdxSimulation|TACAA Simulation 102 is setting up...
07/12 02:55:00 INFO sim.TACAdxSimulation|Created Adx Agent
07/12 02:55:00 INFO sim.TACAdxSimulation|Created Demand Agent
07/12 02:55:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
07/12 02:55:00 FINE sim.ExternalAgent|sample setup with address adv1
07/12 02:55:00 FINE sim.ExternalAgent|agent00 setup with address adv2
07/12 02:55:00 FINE sim.ExternalAgent|bcm setup with address adv3
07/12 02:55:00 FINE sim.ExternalAgent|oos setup with address adv4
07/12 02:55:00 FINE sim.ExternalAgent|giza setup with address adv5
07/12 02:55:00 FINE sim.ExternalAgent|nitzan setup with address adv6
07/12 02:55:00 FINE sim.ExternalAgent|ibm setup with address adv7
07/12 02:55:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
07/12 02:55:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
07/12 02:55:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
07/12 02:55:00 INFO agents.DemandAgent|setting up...
07/12 02:55:00 FINE agents.DemandAgent|Finished setup
07/12 02:55:01 INFO sim.Simulation|***** START OF TIME 0 *****
07/12 02:55:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1413627971, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.083350331353839, mobileCoef=1.6087016184499099, budgetMillis=5590, advertiser=adv1]
07/12 02:55:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@173c31eb event: tau.tac.adx.messages.UserClassificationServiceNotification@7491762c
07/12 02:55:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=37644172, reachImps=3312, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.8668247881410363, mobileCoef=1.7480966093527184, budgetMillis=3312, advertiser=adv2]
07/12 02:55:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@173c31eb event: tau.tac.adx.messages.UserClassificationServiceNotification@52fb61d8
07/12 02:55:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=608084229, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[MALE, OLD], videoCoef=2.587517646614886, mobileCoef=1.5434708519802454, budgetMillis=6507, advertiser=adv3]
07/12 02:55:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@173c31eb event: tau.tac.adx.messages.UserClassificationServiceNotification@5b6183b8
07/12 02:55:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=714251615, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, MALE], videoCoef=2.6424554707857117, mobileCoef=1.6294446647529512, budgetMillis=9077, advertiser=adv4]
07/12 02:55:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@173c31eb event: tau.tac.adx.messages.UserClassificationServiceNotification@236ecc74
07/12 02:55:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1913223061, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[MALE, YOUNG], videoCoef=2.6587863453802223, mobileCoef=2.3504678797089054, budgetMillis=5882, advertiser=adv5]
07/12 02:55:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@173c31eb event: tau.tac.adx.messages.UserClassificationServiceNotification@25a2462f
07/12 02:55:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=459558817, reachImps=10490, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, OLD], videoCoef=2.667648682270033, mobileCoef=1.501888631617791, budgetMillis=10490, advertiser=adv6]
07/12 02:55:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@173c31eb event: tau.tac.adx.messages.UserClassificationServiceNotification@4e3c2dd5
07/12 02:55:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=2008043096, reachImps=3037, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0427276743635594, mobileCoef=1.5577363376991578, budgetMillis=3037, advertiser=adv7]
07/12 02:55:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@173c31eb event: tau.tac.adx.messages.UserClassificationServiceNotification@4094edbf
07/12 02:55:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=2041883467, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[FEMALE, OLD], videoCoef=2.876061585474432, mobileCoef=2.2626397903887696, budgetMillis=7020, advertiser=DummyAdnetwork]
07/12 02:55:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@173c31eb event: tau.tac.adx.messages.UserClassificationServiceNotification@5649632d
07/12 02:55:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@173c31eb event: tau.tac.adx.messages.UserClassificationServiceNotification@237e2532
07/12 02:55:01 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=1155587575, reachImps=1561, dayStart=2, dayEnd=4, targetSegment=[MALE, OLD], videoCoef=2.0620756202617763, mobileCoef=2.2070717660348462, budgetMillis=0, advertiser=null]
