07/12 04:32:00 FINE sim.Admin|Log for simulation 113 started
************************************************************
* Log for simulation 113 started
************************************************************


07/12 04:32:00 INFO sim.TACAdxSimulation|TACAA Simulation 113 is setting up...
07/12 04:32:00 INFO sim.TACAdxSimulation|Created Adx Agent
07/12 04:32:00 INFO sim.TACAdxSimulation|Created Demand Agent
07/12 04:32:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
07/12 04:32:00 FINE sim.ExternalAgent|agent00 setup with address adv1
07/12 04:32:00 FINE sim.ExternalAgent|bcm setup with address adv2
07/12 04:32:00 FINE sim.ExternalAgent|sample setup with address adv3
07/12 04:32:00 FINE sim.ExternalAgent|oos setup with address adv4
07/12 04:32:00 FINE sim.ExternalAgent|giza setup with address adv5
07/12 04:32:00 FINE sim.ExternalAgent|nitzan setup with address adv6
07/12 04:32:00 FINE sim.ExternalAgent|ibm setup with address adv7
07/12 04:32:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
07/12 04:32:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
07/12 04:32:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
07/12 04:32:00 INFO agents.DemandAgent|setting up...
07/12 04:32:00 FINE agents.DemandAgent|Finished setup
07/12 04:32:01 INFO sim.Simulation|***** START OF TIME 0 *****
07/12 04:32:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1624315839, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[MALE, OLD], videoCoef=2.5530936476118304, mobileCoef=1.7287837779369668, budgetMillis=6507, advertiser=adv1]
07/12 04:32:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5b2b42b6 event: tau.tac.adx.messages.UserClassificationServiceNotification@1311001e
07/12 04:32:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=869494598, reachImps=1657, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.48621854253127, mobileCoef=1.5527107137273841, budgetMillis=1657, advertiser=adv2]
07/12 04:32:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5b2b42b6 event: tau.tac.adx.messages.UserClassificationServiceNotification@af3728c
07/12 04:32:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=197963670, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.7835629247924385, mobileCoef=2.199593453745707, budgetMillis=10952, advertiser=adv3]
07/12 04:32:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5b2b42b6 event: tau.tac.adx.messages.UserClassificationServiceNotification@10465f01
07/12 04:32:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=944220944, reachImps=3037, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.8135713012022907, mobileCoef=1.700656937728637, budgetMillis=3037, advertiser=adv4]
07/12 04:32:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5b2b42b6 event: tau.tac.adx.messages.UserClassificationServiceNotification@2931c986
07/12 04:32:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1198486313, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[MALE, OLD], videoCoef=2.1245368792302286, mobileCoef=1.8174084611483692, budgetMillis=6507, advertiser=adv5]
07/12 04:32:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5b2b42b6 event: tau.tac.adx.messages.UserClassificationServiceNotification@65f39292
07/12 04:32:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1617537559, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[MALE, OLD], videoCoef=2.669170772344827, mobileCoef=2.4852099584507696, budgetMillis=6507, advertiser=adv6]
07/12 04:32:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5b2b42b6 event: tau.tac.adx.messages.UserClassificationServiceNotification@47333265
07/12 04:32:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=2079975313, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.4385985156146326, mobileCoef=2.349831716915508, budgetMillis=1932, advertiser=adv7]
07/12 04:32:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5b2b42b6 event: tau.tac.adx.messages.UserClassificationServiceNotification@2679d7e
07/12 04:32:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=804501047, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.610254800919933, mobileCoef=2.3108468825748774, budgetMillis=1932, advertiser=DummyAdnetwork]
07/12 04:32:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5b2b42b6 event: tau.tac.adx.messages.UserClassificationServiceNotification@710d19b6
07/12 04:32:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5b2b42b6 event: tau.tac.adx.messages.UserClassificationServiceNotification@45fcad69
07/12 04:32:01 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=2068731077, reachImps=773, dayStart=2, dayEnd=6, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.110593041069615, mobileCoef=1.5421697571294557, budgetMillis=0, advertiser=null]
07/12 04:32:01 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
07/12 04:32:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.189449826286544 Cmp ID: 2068731077 Cmp Bid: 555
07/12 04:32:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv5 : UCS Bid: 0.17322741508631642 Cmp ID: 2068731077 Cmp Bid: 772
07/12 04:32:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv2 : UCS Bid: 0.30000000000000004 Cmp ID: 2068731077 Cmp Bid: 623
07/12 04:32:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv3 : UCS Bid: 0.2 Cmp ID: 2068731077 Cmp Bid: 77
07/12 04:32:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv4 : UCS Bid: 0.13387058907812627 Cmp ID: 2068731077 Cmp Bid: 83
07/12 04:32:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1 Cmp ID: 2068731077 Cmp Bid: 78
07/12 04:32:03 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv6 : UCS Bid: 1.5 Cmp ID: 2068731077 Cmp Bid: 763
07/12 04:32:10 INFO sim.Simulation|***** START OF TIME 1 *****
07/12 04:32:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork
07/12 04:32:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #804501047 at price 1.932
07/12 04:32:10 INFO demand.CampaignImpl|Applied daily limit for campaign #804501047 at price 1.932
07/12 04:32:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv5
07/12 04:32:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1198486313 at price 6.507
07/12 04:32:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1198486313 at price 6.507
07/12 04:32:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv3
07/12 04:32:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #197963670 at price 10.952
07/12 04:32:10 INFO demand.CampaignImpl|Applied daily limit for campaign #197963670 at price 10.952
07/12 04:32:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv2
07/12 04:32:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #869494598 at price 1.24275
07/12 04:32:10 INFO demand.CampaignImpl|Applied daily limit for campaign #869494598 at price 1.24275
07/12 04:32:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv7
07/12 04:32:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2079975313 at price 1.932
07/12 04:32:10 INFO demand.CampaignImpl|Applied daily limit for campaign #2079975313 at price 1.932
07/12 04:32:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv4
07/12 04:32:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv1
07/12 04:32:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1624315839 at price 0.29757955347640885
07/12 04:32:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1624315839 at price 0.29757955347640885
07/12 04:32:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv6
07/12 04:32:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1617537559 at price 2845.7244
07/12 04:32:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1617537559 at price 2845.7244
07/12 04:32:10 INFO agents.DemandAgent|Day 1 : Auction pending campaign: CampaignImpl [id=2068731077, reachImps=773, dayStart=2, dayEnd=6, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.110593041069615, mobileCoef=1.5421697571294557, budgetMillis=0, advertiser=null]
07/12 04:32:10 FINE agents.DemandAgent|Day 1 :Quality Ratings... Quality Retings adv2: 1.0adv1: 1.0adv7: 1.0adv4: 1.0adv3: 1.0adv6: 1.0adv5: 1.0DummyAdnetwork: 1.0
07/12 04:32:10 FINE agents.DemandAgent|Day 1 :Reporting campaign auction results... CampaignImpl [id=2068731077, reachImps=773, dayStart=2, dayEnd=6, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.110593041069615, mobileCoef=1.5421697571294557, budgetMillis=83, advertiser=adv1]
07/12 04:32:10 FINE agents.DemandAgent|Day 1 :Reporting UCS auction results... adv2[efday=1, level=1.0, price=0.0] adv1[efday=1, level=1.0, price=0.0] adv7[efday=1, level=1.0, price=0.0] adv4[efday=1, level=1.0, price=0.0] adv3[efday=1, level=1.0, price=0.0] adv6[efday=1, level=1.0, price=0.0] adv5[efday=1, level=1.0, price=0.0] DummyAdnetwork[efday=1, level=1.0, price=0.0] 
07/12 04:32:10 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5b2b42b6 event: tau.tac.adx.messages.UserClassificationServiceNotification@29124fa1
07/12 04:32:10 INFO agents.DemandAgent|Day 1 :Notifying new campaign opportunity: CampaignImpl [id=33131580, reachImps=3865, dayStart=3, dayEnd=12, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.58030639973217, mobileCoef=2.013300795921392, budgetMillis=0, advertiser=null]
07/12 04:32:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnet
07/12 04:32:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
07/12 04:32:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
07/12 04:32:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
07/12 04:32:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
07/12 04:32:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for fox
07/12 04:32:10 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
07/12 04:32:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: adv1 to the event bus
07/12 04:32:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: adv1 to the event bus
07/12 04:32:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: adv2 to the event bus
07/12 04:32:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: adv2 to the event bus
07/12 04:32:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: adv3 to the event bus
07/12 04:32:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: adv3 to the event bus
07/12 04:32:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: adv4 to the event bus
07/12 04:32:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: adv4 to the event bus
07/12 04:32:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: adv5 to the event bus
07/12 04:32:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: adv5 to the event bus
07/12 04:32:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: adv6 to the event bus
