07/12 02:47:00 FINE sim.Admin|Log for simulation 100 started
************************************************************
* Log for simulation 100 started
************************************************************


07/12 02:47:00 INFO sim.TACAdxSimulation|TACAA Simulation 100 is setting up...
07/12 02:47:00 INFO sim.TACAdxSimulation|Created Adx Agent
07/12 02:47:00 INFO sim.TACAdxSimulation|Created Demand Agent
07/12 02:47:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
07/12 02:47:00 FINE sim.ExternalAgent|ibm setup with address adv1
07/12 02:47:00 FINE sim.ExternalAgent|bcm setup with address adv2
07/12 02:47:00 FINE sim.ExternalAgent|sample setup with address adv3
07/12 02:47:00 FINE sim.ExternalAgent|oos setup with address adv4
07/12 02:47:00 FINE sim.ExternalAgent|giza setup with address adv5
07/12 02:47:00 FINE sim.ExternalAgent|agent00 setup with address adv6
07/12 02:47:00 FINE sim.ExternalAgent|nitzan setup with address adv7
07/12 02:47:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
07/12 02:47:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
07/12 02:47:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
07/12 02:47:00 INFO agents.DemandAgent|setting up...
07/12 02:47:00 FINE agents.DemandAgent|Finished setup
07/12 02:47:00 INFO sim.Simulation|***** START OF TIME 0 *****
07/12 02:47:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=786364534, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.635293982064082, mobileCoef=1.6339381778146698, budgetMillis=1932, advertiser=adv1]
07/12 02:47:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@791d29f1 event: tau.tac.adx.messages.UserClassificationServiceNotification@201903dd
07/12 02:47:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=606507782, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[MALE, LOW_INCOME], videoCoef=2.1335003550547134, mobileCoef=2.2171542184754807, budgetMillis=9077, advertiser=adv2]
07/12 02:47:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@791d29f1 event: tau.tac.adx.messages.UserClassificationServiceNotification@612409e6
07/12 02:47:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=954220796, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[YOUNG, FEMALE], videoCoef=2.4437855408995754, mobileCoef=1.5310905693829941, budgetMillis=5590, advertiser=adv3]
07/12 02:47:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@791d29f1 event: tau.tac.adx.messages.UserClassificationServiceNotification@508fabd6
