03/12 01:00:00 FINE sim.Admin|Log for simulation 23 started
************************************************************
* Log for simulation 23 started
************************************************************


03/12 01:00:00 INFO sim.TACAdxSimulation|TACAA Simulation 23 is setting up...
03/12 01:00:00 INFO sim.TACAdxSimulation|Created Adx Agent
03/12 01:00:00 INFO sim.TACAdxSimulation|Created Demand Agent
03/12 01:00:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
03/12 01:00:00 FINE sim.ExternalAgent|trial1 setup with address adv1
03/12 01:00:00 FINE sim.ExternalAgent|ibm setup with address adv2
03/12 01:00:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
03/12 01:00:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
03/12 01:00:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
03/12 01:00:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
03/12 01:00:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
03/12 01:00:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
03/12 01:00:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
03/12 01:00:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
03/12 01:00:00 INFO agents.DemandAgent|setting up...
03/12 01:00:00 FINE agents.DemandAgent|Finished setup
03/12 01:00:01 INFO sim.Simulation|***** START OF TIME 0 *****
03/12 01:00:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1614317263, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[MALE, OLD], videoCoef=2.5719810919509447, mobileCoef=2.0423697177520372, budgetMillis=6507, advertiser=adv1]
03/12 01:00:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@52201c1f event: tau.tac.adx.messages.UserClassificationServiceNotification@2f19977b
03/12 01:00:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=2036056866, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[FEMALE, OLD], videoCoef=2.303924279672695, mobileCoef=2.4413848709926946, budgetMillis=7020, advertiser=adv2]
03/12 01:00:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@52201c1f event: tau.tac.adx.messages.UserClassificationServiceNotification@132e4626
03/12 01:00:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1094480056, reachImps=3312, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.830845602030136, mobileCoef=2.1106001223603976, budgetMillis=3312, advertiser=DummyAdnetwork]
03/12 01:00:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@52201c1f event: tau.tac.adx.messages.UserClassificationServiceNotification@22fd95ab
03/12 01:00:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=93847557, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[MALE, YOUNG], videoCoef=2.1432947847574084, mobileCoef=1.7053666426348788, budgetMillis=5882, advertiser=DummyAdnetwork-2]
03/12 01:00:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@52201c1f event: tau.tac.adx.messages.UserClassificationServiceNotification@646669e6
03/12 01:00:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1182628962, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[MALE, YOUNG], videoCoef=2.810022588897926, mobileCoef=2.2077274712851493, budgetMillis=5882, advertiser=DummyAdnetwork-3]
03/12 01:00:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@52201c1f event: tau.tac.adx.messages.UserClassificationServiceNotification@8e3e9cb
03/12 01:00:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1304316154, reachImps=9540, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.7038086697010777, mobileCoef=2.1548006635997496, budgetMillis=9540, advertiser=DummyAdnetwork-4]
03/12 01:00:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@52201c1f event: tau.tac.adx.messages.UserClassificationServiceNotification@1a4031f2
03/12 01:00:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=930336948, reachImps=9540, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.7737458818963265, mobileCoef=1.5161374232212093, budgetMillis=9540, advertiser=DummyAdnetwork-5]
03/12 01:00:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@52201c1f event: tau.tac.adx.messages.UserClassificationServiceNotification@2049ca20
