03/12 08:52:00 FINE sim.Admin|Log for simulation 31 started
************************************************************
* Log for simulation 31 started
************************************************************


03/12 08:52:00 INFO sim.TACAdxSimulation|TACAA Simulation 31 is setting up...
03/12 08:52:00 INFO sim.TACAdxSimulation|Created Adx Agent
03/12 08:52:00 INFO sim.TACAdxSimulation|Created Demand Agent
03/12 08:52:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
03/12 08:52:00 FINE sim.ExternalAgent|trial1 setup with address adv1
03/12 08:52:00 FINE sim.ExternalAgent|ibm setup with address adv2
03/12 08:52:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
03/12 08:52:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
03/12 08:52:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
03/12 08:52:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
03/12 08:52:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
03/12 08:52:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
03/12 08:52:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
03/12 08:52:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
03/12 08:52:00 INFO agents.DemandAgent|setting up...
03/12 08:52:00 FINE agents.DemandAgent|Finished setup
03/12 08:52:01 INFO sim.Simulation|***** START OF TIME 0 *****
03/12 08:52:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1901717060, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[MALE, YOUNG], videoCoef=2.4079614180301223, mobileCoef=1.9645252856542341, budgetMillis=5882, advertiser=adv1]
03/12 08:52:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@343acdee event: tau.tac.adx.messages.UserClassificationServiceNotification@2fd4b9
03/12 08:52:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=366857589, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[MALE, YOUNG], videoCoef=2.245697214748785, mobileCoef=1.7308874659400146, budgetMillis=5882, advertiser=adv2]
03/12 08:52:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@343acdee event: tau.tac.adx.messages.UserClassificationServiceNotification@26294439
03/12 08:52:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1142864047, reachImps=10490, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, OLD], videoCoef=2.4046809096603754, mobileCoef=1.5406567902226855, budgetMillis=10490, advertiser=DummyAdnetwork]
03/12 08:52:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@343acdee event: tau.tac.adx.messages.UserClassificationServiceNotification@3a6a3689
03/12 08:52:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1093133012, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[MALE, LOW_INCOME], videoCoef=2.06493967470078, mobileCoef=1.8148062351031398, budgetMillis=9077, advertiser=DummyAdnetwork-2]
03/12 08:52:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@343acdee event: tau.tac.adx.messages.UserClassificationServiceNotification@2dc37e45
03/12 08:52:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=472473746, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[FEMALE, OLD], videoCoef=2.5916731994613387, mobileCoef=2.361875549158579, budgetMillis=7020, advertiser=DummyAdnetwork-3]
03/12 08:52:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@343acdee event: tau.tac.adx.messages.UserClassificationServiceNotification@779cc3e0
03/12 08:52:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=156483205, reachImps=3312, dayStart=1, dayEnd=5, targetSegment=[MALE, HIGH_INCOME], videoCoef=2.9376685308743054, mobileCoef=2.1628232602082322, budgetMillis=3312, advertiser=DummyAdnetwork-4]
03/12 08:52:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@343acdee event: tau.tac.adx.messages.UserClassificationServiceNotification@3f54c8bc
03/12 08:52:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1747845684, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.9826829478655403, mobileCoef=2.2702585763742857, budgetMillis=1932, advertiser=DummyAdnetwork-5]
03/12 08:52:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@343acdee event: tau.tac.adx.messages.UserClassificationServiceNotification@793c5f12
03/12 08:52:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1838113062, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.539322355472459, mobileCoef=1.5108639084629556, budgetMillis=10952, advertiser=DummyAdnetwork-6]
03/12 08:52:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@343acdee event: tau.tac.adx.messages.UserClassificationServiceNotification@74875503
03/12 08:52:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@343acdee event: tau.tac.adx.messages.UserClassificationServiceNotification@6c20c605
03/12 08:52:01 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=2004865116, reachImps=2048, dayStart=2, dayEnd=11, targetSegment=[YOUNG, FEMALE, HIGH_INCOME], videoCoef=2.261762204960619, mobileCoef=2.1240494922327944, budgetMillis=0, advertiser=null]
03/12 08:52:01 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
03/12 08:52:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.18495844564117647 Cmp ID: 2004865116 Cmp Bid: 1675
03/12 08:52:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.1869059193879246 Cmp ID: 2004865116 Cmp Bid: 2010
03/12 08:52:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.1878652270124515 Cmp ID: 2004865116 Cmp Bid: 1015
03/12 08:52:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.1188924000797979 Cmp ID: 2004865116 Cmp Bid: 535
03/12 08:52:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.11379306336012236 Cmp ID: 2004865116 Cmp Bid: 1851
03/12 08:52:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.10604278779734905 Cmp ID: 2004865116 Cmp Bid: 825
03/12 08:52:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv2 : UCS Bid: 0.2 Cmp ID: 2004865116 Cmp Bid: 205
03/12 08:52:10 INFO sim.Simulation|***** START OF TIME 1 *****
03/12 08:52:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork
03/12 08:52:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1142864047 at price 10.49
03/12 08:52:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1142864047 at price 10.49
03/12 08:52:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-2
03/12 08:52:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1093133012 at price 9.077
03/12 08:52:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1093133012 at price 9.077
03/12 08:52:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-3
03/12 08:52:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #472473746 at price 7.02
03/12 08:52:10 INFO demand.CampaignImpl|Applied daily limit for campaign #472473746 at price 7.02
03/12 08:52:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-4
03/12 08:52:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #156483205 at price 3.312
03/12 08:52:10 INFO demand.CampaignImpl|Applied daily limit for campaign #156483205 at price 3.312
03/12 08:52:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-5
03/12 08:52:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1747845684 at price 1.932
03/12 08:52:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1747845684 at price 1.932
03/12 08:52:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-6
03/12 08:52:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1838113062 at price 10.952
03/12 08:52:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1838113062 at price 10.952
03/12 08:52:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv1
03/12 08:52:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1901717060 at price 5.882
03/12 08:52:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1901717060 at price 5.882
03/12 08:52:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv2
03/12 08:52:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #366857589 at price 5.882
03/12 08:52:10 INFO demand.CampaignImpl|Applied daily limit for campaign #366857589 at price 5.882
03/12 08:52:10 INFO agents.DemandAgent|Day 1 : Auction pending campaign: CampaignImpl [id=2004865116, reachImps=2048, dayStart=2, dayEnd=11, targetSegment=[YOUNG, FEMALE, HIGH_INCOME], videoCoef=2.261762204960619, mobileCoef=2.1240494922327944, budgetMillis=0, advertiser=null]
03/12 08:52:10 FINE agents.DemandAgent|Day 1 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.0DummyAdnetwork-4: 1.0adv2: 1.0DummyAdnetwork-3: 1.0adv1: 1.0DummyAdnetwork-2: 1.0DummyAdnetwork-6: 1.0DummyAdnetwork: 1.0
