03/12 01:25:00 FINE sim.Admin|Log for simulation 26 started
************************************************************
* Log for simulation 26 started
************************************************************


03/12 01:25:00 INFO sim.TACAdxSimulation|TACAA Simulation 26 is setting up...
03/12 01:25:00 INFO sim.TACAdxSimulation|Created Adx Agent
03/12 01:25:00 INFO sim.TACAdxSimulation|Created Demand Agent
03/12 01:25:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
03/12 01:25:00 FINE sim.ExternalAgent|ibm setup with address adv1
03/12 01:25:00 FINE sim.ExternalAgent|trial1 setup with address adv2
03/12 01:25:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
03/12 01:25:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
03/12 01:25:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
03/12 01:25:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
03/12 01:25:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
03/12 01:25:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
03/12 01:25:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
03/12 01:25:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
03/12 01:25:00 INFO agents.DemandAgent|setting up...
03/12 01:25:00 FINE agents.DemandAgent|Finished setup
03/12 01:25:00 INFO sim.Simulation|***** START OF TIME 0 *****
03/12 01:25:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=260731398, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.2480525390561157, mobileCoef=2.112564766824548, budgetMillis=10952, advertiser=adv1]
03/12 01:25:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4b38bf72 event: tau.tac.adx.messages.UserClassificationServiceNotification@14d8d87
03/12 01:25:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=91363702, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[MALE, OLD], videoCoef=2.895348094541426, mobileCoef=2.0403035987419282, budgetMillis=6507, advertiser=adv2]
03/12 01:25:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4b38bf72 event: tau.tac.adx.messages.UserClassificationServiceNotification@407087bc
03/12 01:25:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=473352182, reachImps=3312, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.8479447082677254, mobileCoef=1.8648954474722306, budgetMillis=3312, advertiser=DummyAdnetwork]
03/12 01:25:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4b38bf72 event: tau.tac.adx.messages.UserClassificationServiceNotification@71fa4042
03/12 01:25:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1683381922, reachImps=10490, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, OLD], videoCoef=2.2744028198436954, mobileCoef=2.2828537202344856, budgetMillis=10490, advertiser=DummyAdnetwork-2]
03/12 01:25:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4b38bf72 event: tau.tac.adx.messages.UserClassificationServiceNotification@205f78f3
03/12 01:25:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=175899257, reachImps=9540, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.3180798446652244, mobileCoef=1.7404748994833619, budgetMillis=9540, advertiser=DummyAdnetwork-3]
