03/12 00:30:00 FINE sim.Admin|Log for simulation 19 started
************************************************************
* Log for simulation 19 started
************************************************************


03/12 00:30:00 INFO sim.TACAdxSimulation|TACAA Simulation 19 is setting up...
03/12 00:30:00 INFO sim.TACAdxSimulation|Created Adx Agent
03/12 00:30:00 INFO sim.TACAdxSimulation|Created Demand Agent
03/12 00:30:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
03/12 00:30:00 FINE sim.ExternalAgent|trial1 setup with address adv1
03/12 00:30:00 FINE sim.ExternalAgent|ibm setup with address adv2
03/12 00:30:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
03/12 00:30:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
03/12 00:30:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
03/12 00:30:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
03/12 00:30:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
03/12 00:30:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
03/12 00:30:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
03/12 00:30:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
03/12 00:30:00 INFO agents.DemandAgent|setting up...
03/12 00:30:00 FINE agents.DemandAgent|Finished setup
03/12 00:30:01 INFO sim.Simulation|***** START OF TIME 0 *****
03/12 00:30:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1657470556, reachImps=3037, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.5391020452481827, mobileCoef=2.40039246199949, budgetMillis=3037, advertiser=adv1]
03/12 00:30:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@703bb7f0 event: tau.tac.adx.messages.UserClassificationServiceNotification@eb5ec90
03/12 00:30:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1649635696, reachImps=3312, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.2807914669361367, mobileCoef=2.181153050955074, budgetMillis=3312, advertiser=adv2]
03/12 00:30:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@703bb7f0 event: tau.tac.adx.messages.UserClassificationServiceNotification@4c76a792
03/12 00:30:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1642008027, reachImps=9540, dayStart=1, dayEnd=5, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.3642960514061913, mobileCoef=2.2173954914175154, budgetMillis=9540, advertiser=DummyAdnetwork]
03/12 00:30:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@703bb7f0 event: tau.tac.adx.messages.UserClassificationServiceNotification@402fac1c
03/12 00:30:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=965647768, reachImps=1657, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.960761759561433, mobileCoef=1.764792365074464, budgetMillis=1657, advertiser=DummyAdnetwork-2]
03/12 00:30:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@703bb7f0 event: tau.tac.adx.messages.UserClassificationServiceNotification@40bdf70c
03/12 00:30:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1494584085, reachImps=3037, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.7867941148403466, mobileCoef=2.127169361908463, budgetMillis=3037, advertiser=DummyAdnetwork-3]
03/12 00:30:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@703bb7f0 event: tau.tac.adx.messages.UserClassificationServiceNotification@64e79367
03/12 00:30:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=692625470, reachImps=3312, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.3977057243691036, mobileCoef=1.5652196188354157, budgetMillis=3312, advertiser=DummyAdnetwork-4]
03/12 00:30:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@703bb7f0 event: tau.tac.adx.messages.UserClassificationServiceNotification@662278c
03/12 00:30:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1935300982, reachImps=9540, dayStart=1, dayEnd=5, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.3622355679643134, mobileCoef=2.2967062556086915, budgetMillis=9540, advertiser=DummyAdnetwork-5]
03/12 00:30:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@703bb7f0 event: tau.tac.adx.messages.UserClassificationServiceNotification@2b7e90d1
03/12 00:30:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1205574864, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[MALE, LOW_INCOME], videoCoef=2.9723823684941566, mobileCoef=2.0439211452541195, budgetMillis=9077, advertiser=DummyAdnetwork-6]
03/12 00:30:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@703bb7f0 event: tau.tac.adx.messages.UserClassificationServiceNotification@50128de0
03/12 00:30:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@703bb7f0 event: tau.tac.adx.messages.UserClassificationServiceNotification@71a2ef7d
03/12 00:30:01 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=772084096, reachImps=4706, dayStart=2, dayEnd=11, targetSegment=[MALE, YOUNG], videoCoef=2.588550910152464, mobileCoef=1.5705314331072806, budgetMillis=0, advertiser=null]
03/12 00:30:01 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
03/12 00:30:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.19284087117346188 Cmp ID: 772084096 Cmp Bid: 4701
03/12 00:30:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.13399947372344556 Cmp ID: 772084096 Cmp Bid: 610
03/12 00:30:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.13791627023317968 Cmp ID: 772084096 Cmp Bid: 2864
