07/12 00:54:00 FINE sim.Admin|Log for simulation 92 started
************************************************************
* Log for simulation 92 started
************************************************************


07/12 00:54:00 INFO sim.TACAdxSimulation|TACAA Simulation 92 is setting up...
07/12 00:54:00 INFO sim.TACAdxSimulation|Created Adx Agent
07/12 00:54:00 INFO sim.TACAdxSimulation|Created Demand Agent
07/12 00:54:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
07/12 00:54:00 FINE sim.ExternalAgent|sample setup with address adv1
07/12 00:54:00 FINE sim.ExternalAgent|agent00 setup with address adv2
07/12 00:54:00 FINE sim.ExternalAgent|bcm setup with address adv3
07/12 00:54:00 FINE sim.ExternalAgent|oos setup with address adv4
07/12 00:54:00 FINE sim.ExternalAgent|giza setup with address adv5
07/12 00:54:00 FINE sim.ExternalAgent|nitzan setup with address adv6
07/12 00:54:00 FINE sim.ExternalAgent|ibm setup with address adv7
07/12 00:54:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
07/12 00:54:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
07/12 00:54:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
07/12 00:54:00 INFO agents.DemandAgent|setting up...
07/12 00:54:00 FINE agents.DemandAgent|Finished setup
07/12 00:54:01 INFO sim.Simulation|***** START OF TIME 0 *****
07/12 00:54:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1493286636, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, MALE], videoCoef=2.571272201341374, mobileCoef=2.4011087924430905, budgetMillis=9077, advertiser=adv1]
07/12 00:54:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7ca0c55a event: tau.tac.adx.messages.UserClassificationServiceNotification@5f9ed7b9
07/12 00:54:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=184259590, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[MALE, YOUNG], videoCoef=2.356132462428015, mobileCoef=2.05848268802232, budgetMillis=5882, advertiser=adv2]
07/12 00:54:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7ca0c55a event: tau.tac.adx.messages.UserClassificationServiceNotification@384c4e64
