07/12 00:11:00 FINE sim.Admin|Log for simulation 86 started
************************************************************
* Log for simulation 86 started
************************************************************


07/12 00:11:00 INFO sim.TACAdxSimulation|TACAA Simulation 86 is setting up...
07/12 00:11:00 INFO sim.TACAdxSimulation|Created Adx Agent
07/12 00:11:00 INFO sim.TACAdxSimulation|Created Demand Agent
07/12 00:11:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
07/12 00:11:00 FINE sim.ExternalAgent|agent00 setup with address adv1
07/12 00:11:00 FINE sim.ExternalAgent|sample setup with address adv2
07/12 00:11:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
07/12 00:11:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
07/12 00:11:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
07/12 00:11:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
07/12 00:11:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
07/12 00:11:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
07/12 00:11:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
07/12 00:11:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
07/12 00:11:00 INFO agents.DemandAgent|setting up...
07/12 00:11:00 FINE agents.DemandAgent|Finished setup
07/12 00:11:01 INFO sim.Simulation|***** START OF TIME 0 *****
07/12 00:11:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=555333256, reachImps=3037, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.242818029185241, mobileCoef=2.022540333631536, budgetMillis=3037, advertiser=adv1]
07/12 00:11:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@63a17933 event: tau.tac.adx.messages.UserClassificationServiceNotification@85a3900
07/12 00:11:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=262865093, reachImps=9540, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.318547433141256, mobileCoef=2.372068563483152, budgetMillis=9540, advertiser=adv2]
07/12 00:11:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@63a17933 event: tau.tac.adx.messages.UserClassificationServiceNotification@6d16144b
07/12 00:11:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=85364795, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.437824435417977, mobileCoef=1.8546260858813084, budgetMillis=10952, advertiser=DummyAdnetwork]
07/12 00:11:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@63a17933 event: tau.tac.adx.messages.UserClassificationServiceNotification@5c5d3ba0
07/12 00:11:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=187147718, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.7154532903778628, mobileCoef=2.376607422767001, budgetMillis=1932, advertiser=DummyAdnetwork-2]
07/12 00:11:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@63a17933 event: tau.tac.adx.messages.UserClassificationServiceNotification@564e5ca5
07/12 00:11:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1734908191, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.5880090130282456, mobileCoef=1.9424472771584245, budgetMillis=1932, advertiser=DummyAdnetwork-3]
07/12 00:11:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@63a17933 event: tau.tac.adx.messages.UserClassificationServiceNotification@52dd2e69
07/12 00:11:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1692579937, reachImps=3312, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.749412611096585, mobileCoef=2.007567686229094, budgetMillis=3312, advertiser=DummyAdnetwork-4]
07/12 00:11:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@63a17933 event: tau.tac.adx.messages.UserClassificationServiceNotification@40ed6b2c
07/12 00:11:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1668198991, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.471963081500641, mobileCoef=2.292329247339769, budgetMillis=5590, advertiser=DummyAdnetwork-5]
07/12 00:11:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@63a17933 event: tau.tac.adx.messages.UserClassificationServiceNotification@587b662d
