07/12 00:06:00 FINE sim.Admin|Log for simulation 85 started
************************************************************
* Log for simulation 85 started
************************************************************


07/12 00:06:00 INFO sim.TACAdxSimulation|TACAA Simulation 85 is setting up...
07/12 00:06:00 INFO sim.TACAdxSimulation|Created Adx Agent
07/12 00:06:00 INFO sim.TACAdxSimulation|Created Demand Agent
07/12 00:06:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
07/12 00:06:00 FINE sim.ExternalAgent|agent00 setup with address adv1
07/12 00:06:00 FINE sim.ExternalAgent|sample setup with address adv2
07/12 00:06:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
07/12 00:06:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
07/12 00:06:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
07/12 00:06:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
07/12 00:06:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
07/12 00:06:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
07/12 00:06:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
07/12 00:06:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
07/12 00:06:00 INFO agents.DemandAgent|setting up...
07/12 00:06:00 FINE agents.DemandAgent|Finished setup
07/12 00:06:00 INFO sim.Simulation|***** START OF TIME 0 *****
07/12 00:06:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1414668342, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.7958100585402845, mobileCoef=2.309732858529007, budgetMillis=5590, advertiser=adv1]
07/12 00:06:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@564238c5 event: tau.tac.adx.messages.UserClassificationServiceNotification@731b8acc
07/12 00:06:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1068958099, reachImps=3312, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.2789450447881143, mobileCoef=1.6542027890348883, budgetMillis=3312, advertiser=adv2]
07/12 00:06:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@564238c5 event: tau.tac.adx.messages.UserClassificationServiceNotification@487ce6ad
07/12 00:06:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=264203127, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.7921616606702484, mobileCoef=1.7265990235116182, budgetMillis=10952, advertiser=DummyAdnetwork]
07/12 00:06:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@564238c5 event: tau.tac.adx.messages.UserClassificationServiceNotification@20dddda6
07/12 00:06:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=669117367, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.876745007610781, mobileCoef=1.730830928175255, budgetMillis=10952, advertiser=DummyAdnetwork-2]
07/12 00:06:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@564238c5 event: tau.tac.adx.messages.UserClassificationServiceNotification@8872868
07/12 00:06:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=2081890012, reachImps=10490, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, OLD], videoCoef=2.590059436314447, mobileCoef=2.315092509253214, budgetMillis=10490, advertiser=DummyAdnetwork-3]
07/12 00:06:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@564238c5 event: tau.tac.adx.messages.UserClassificationServiceNotification@3269cc15
07/12 00:06:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=452797884, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.2252360449280224, mobileCoef=2.1855741134550835, budgetMillis=10952, advertiser=DummyAdnetwork-4]
07/12 00:06:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@564238c5 event: tau.tac.adx.messages.UserClassificationServiceNotification@2b088ae3
07/12 00:06:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1865257120, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[MALE, YOUNG], videoCoef=2.7336749169405907, mobileCoef=1.5651345578272449, budgetMillis=5882, advertiser=DummyAdnetwork-5]
07/12 00:06:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@564238c5 event: tau.tac.adx.messages.UserClassificationServiceNotification@1358e034
07/12 00:06:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1618732838, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.560939295135705, mobileCoef=1.6853038191249916, budgetMillis=10952, advertiser=DummyAdnetwork-6]
07/12 00:06:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@564238c5 event: tau.tac.adx.messages.UserClassificationServiceNotification@f4b2658
07/12 00:06:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@564238c5 event: tau.tac.adx.messages.UserClassificationServiceNotification@c601f81
07/12 00:06:01 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=1483544441, reachImps=1932, dayStart=2, dayEnd=6, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.859547881468486, mobileCoef=1.614813329308264, budgetMillis=0, advertiser=null]
07/12 00:06:01 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
