03/12 01:07:00 FINE sim.Admin|Log for simulation 24 started
************************************************************
* Log for simulation 24 started
************************************************************


03/12 01:07:00 INFO sim.TACAdxSimulation|TACAA Simulation 24 is setting up...
03/12 01:07:00 INFO sim.TACAdxSimulation|Created Adx Agent
03/12 01:07:00 INFO sim.TACAdxSimulation|Created Demand Agent
03/12 01:07:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
03/12 01:07:00 FINE sim.ExternalAgent|trial1 setup with address adv1
03/12 01:07:00 FINE sim.ExternalAgent|ibm setup with address adv2
03/12 01:07:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
03/12 01:07:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
03/12 01:07:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
03/12 01:07:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
03/12 01:07:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
03/12 01:07:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
03/12 01:07:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
03/12 01:07:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
03/12 01:07:00 INFO agents.DemandAgent|setting up...
03/12 01:07:00 FINE agents.DemandAgent|Finished setup
03/12 01:07:01 INFO sim.Simulation|***** START OF TIME 0 *****
03/12 01:07:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1578176987, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.816115834585137, mobileCoef=2.322653650568042, budgetMillis=1932, advertiser=adv1]
03/12 01:07:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5a5eb568 event: tau.tac.adx.messages.UserClassificationServiceNotification@411e3a39
03/12 01:07:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=799983725, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.0443893128269335, mobileCoef=1.787967275354077, budgetMillis=1932, advertiser=adv2]
03/12 01:07:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5a5eb568 event: tau.tac.adx.messages.UserClassificationServiceNotification@3269dcea
03/12 01:07:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=498326074, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.583625653425293, mobileCoef=2.4169558247672254, budgetMillis=5590, advertiser=DummyAdnetwork]
03/12 01:07:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5a5eb568 event: tau.tac.adx.messages.UserClassificationServiceNotification@2dcce447
03/12 01:07:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1954069555, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.3913647113102616, mobileCoef=1.9884465930657813, budgetMillis=1932, advertiser=DummyAdnetwork-2]
03/12 01:07:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5a5eb568 event: tau.tac.adx.messages.UserClassificationServiceNotification@88aa0da
