06/12 23:11:00 FINE sim.Admin|Log for simulation 78 started
************************************************************
* Log for simulation 78 started
************************************************************


06/12 23:11:00 INFO sim.TACAdxSimulation|TACAA Simulation 78 is setting up...
06/12 23:11:00 INFO sim.TACAdxSimulation|Created Adx Agent
06/12 23:11:00 INFO sim.TACAdxSimulation|Created Demand Agent
06/12 23:11:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
06/12 23:11:00 FINE sim.ExternalAgent|agent00 setup with address adv1
06/12 23:11:00 FINE sim.ExternalAgent|sample setup with address adv2
06/12 23:11:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
06/12 23:11:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
06/12 23:11:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
06/12 23:11:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
06/12 23:11:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
06/12 23:11:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
06/12 23:11:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
06/12 23:11:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
06/12 23:11:00 INFO agents.DemandAgent|setting up...
06/12 23:11:00 FINE agents.DemandAgent|Finished setup
06/12 23:11:01 INFO sim.Simulation|***** START OF TIME 0 *****
06/12 23:11:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1875495036, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[OLD, FEMALE], videoCoef=2.307496289660825, mobileCoef=1.767602103412682, budgetMillis=7020, advertiser=adv1]
06/12 23:11:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@72e7f5ba event: tau.tac.adx.messages.UserClassificationServiceNotification@51af7d54
06/12 23:11:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1737653843, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[MALE, YOUNG], videoCoef=2.6880155738173457, mobileCoef=2.0899980400995632, budgetMillis=5882, advertiser=adv2]
06/12 23:11:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@72e7f5ba event: tau.tac.adx.messages.UserClassificationServiceNotification@12c45d31
06/12 23:11:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1716574684, reachImps=9540, dayStart=1, dayEnd=5, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.0615764467820785, mobileCoef=1.8509620887023979, budgetMillis=9540, advertiser=DummyAdnetwork]
06/12 23:11:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@72e7f5ba event: tau.tac.adx.messages.UserClassificationServiceNotification@76f06e0a
06/12 23:11:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=279503955, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[MALE, YOUNG], videoCoef=2.2313039257041485, mobileCoef=1.5553537407078646, budgetMillis=5882, advertiser=DummyAdnetwork-2]
06/12 23:11:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@72e7f5ba event: tau.tac.adx.messages.UserClassificationServiceNotification@20b50ea2
06/12 23:11:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1078705489, reachImps=1657, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.442837893758641, mobileCoef=2.17449632940036, budgetMillis=1657, advertiser=DummyAdnetwork-3]
06/12 23:11:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@72e7f5ba event: tau.tac.adx.messages.UserClassificationServiceNotification@353e1b6c
06/12 23:11:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1650715620, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[MALE, OLD], videoCoef=2.2707398689409812, mobileCoef=1.9575544149630462, budgetMillis=6507, advertiser=DummyAdnetwork-4]
06/12 23:11:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@72e7f5ba event: tau.tac.adx.messages.UserClassificationServiceNotification@6aab2914
06/12 23:11:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=2006425637, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.3352709102798515, mobileCoef=2.27515716502712, budgetMillis=10952, advertiser=DummyAdnetwork-5]
06/12 23:11:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@72e7f5ba event: tau.tac.adx.messages.UserClassificationServiceNotification@32b730c0
06/12 23:11:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1333187001, reachImps=1657, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.7991673194925557, mobileCoef=1.7516522230546552, budgetMillis=1657, advertiser=DummyAdnetwork-6]
06/12 23:11:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@72e7f5ba event: tau.tac.adx.messages.UserClassificationServiceNotification@7c26b2ca
06/12 23:11:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@72e7f5ba event: tau.tac.adx.messages.UserClassificationServiceNotification@367ab3e3
