07/12 00:29:00 FINE sim.Admin|Log for simulation 88 started
************************************************************
* Log for simulation 88 started
************************************************************


07/12 00:29:00 INFO sim.TACAdxSimulation|TACAA Simulation 88 is setting up...
07/12 00:29:00 INFO sim.TACAdxSimulation|Created Adx Agent
07/12 00:29:00 INFO sim.TACAdxSimulation|Created Demand Agent
07/12 00:29:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
07/12 00:29:00 FINE sim.ExternalAgent|sample setup with address adv1
07/12 00:29:00 FINE sim.ExternalAgent|agent00 setup with address adv2
07/12 00:29:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
07/12 00:29:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
07/12 00:29:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
07/12 00:29:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
07/12 00:29:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
07/12 00:29:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
07/12 00:29:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
07/12 00:29:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
07/12 00:29:00 INFO agents.DemandAgent|setting up...
07/12 00:29:00 FINE agents.DemandAgent|Finished setup
07/12 00:29:01 INFO sim.Simulation|***** START OF TIME 0 *****
07/12 00:29:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=457284698, reachImps=3312, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.8842258044903826, mobileCoef=2.0772959073828474, budgetMillis=3312, advertiser=adv1]
07/12 00:29:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4dc80a6c event: tau.tac.adx.messages.UserClassificationServiceNotification@231bda1e
07/12 00:29:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=724444981, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, MALE], videoCoef=2.702297602170854, mobileCoef=2.4733286010144813, budgetMillis=9077, advertiser=adv2]
07/12 00:29:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4dc80a6c event: tau.tac.adx.messages.UserClassificationServiceNotification@702a2f46
07/12 00:29:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=2101137477, reachImps=3037, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.3835740224185784, mobileCoef=1.6988015033841717, budgetMillis=3037, advertiser=DummyAdnetwork]
07/12 00:29:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4dc80a6c event: tau.tac.adx.messages.UserClassificationServiceNotification@a2ed6
07/12 00:29:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1514649197, reachImps=3037, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.6336108757301724, mobileCoef=2.2750412362050123, budgetMillis=3037, advertiser=DummyAdnetwork-2]
07/12 00:29:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4dc80a6c event: tau.tac.adx.messages.UserClassificationServiceNotification@7b36f27c
07/12 00:29:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1620294567, reachImps=1657, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.651284926266588, mobileCoef=1.6459142153820063, budgetMillis=1657, advertiser=DummyAdnetwork-3]
07/12 00:29:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4dc80a6c event: tau.tac.adx.messages.UserClassificationServiceNotification@31be55fd
07/12 00:29:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1445820793, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.2579023073185556, mobileCoef=1.8442346824507148, budgetMillis=1932, advertiser=DummyAdnetwork-4]
07/12 00:29:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4dc80a6c event: tau.tac.adx.messages.UserClassificationServiceNotification@1a44c4d2
07/12 00:29:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1744247486, reachImps=10490, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, OLD], videoCoef=2.012752641388105, mobileCoef=2.0035483549756994, budgetMillis=10490, advertiser=DummyAdnetwork-5]
07/12 00:29:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4dc80a6c event: tau.tac.adx.messages.UserClassificationServiceNotification@2425ba00
07/12 00:29:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=436140364, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.974373009321094, mobileCoef=2.155992143154166, budgetMillis=5590, advertiser=DummyAdnetwork-6]
07/12 00:29:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4dc80a6c event: tau.tac.adx.messages.UserClassificationServiceNotification@2520dcf5
07/12 00:29:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4dc80a6c event: tau.tac.adx.messages.UserClassificationServiceNotification@7add1005
07/12 00:29:01 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=1939947748, reachImps=4950, dayStart=2, dayEnd=6, targetSegment=[LOW_INCOME, FEMALE, YOUNG], videoCoef=2.065145355156134, mobileCoef=2.4518286094031834, budgetMillis=0, advertiser=null]
07/12 00:29:01 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
07/12 00:29:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.10982940888350747 Cmp ID: 1939947748 Cmp Bid: 3670
07/12 00:29:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.1366855431447992 Cmp ID: 1939947748 Cmp Bid: 707
07/12 00:29:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.1904490091075319 Cmp ID: 1939947748 Cmp Bid: 4897
07/12 00:29:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.129408036916859 Cmp ID: 1939947748 Cmp Bid: 2934
07/12 00:29:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.11535307935995116 Cmp ID: 1939947748 Cmp Bid: 2936
