02/12 23:44:00 FINE sim.Admin|Log for simulation 16 started
************************************************************
* Log for simulation 16 started
************************************************************


02/12 23:44:00 INFO sim.TACAdxSimulation|TACAA Simulation 16 is setting up...
02/12 23:44:00 INFO sim.TACAdxSimulation|Created Adx Agent
02/12 23:44:00 INFO sim.TACAdxSimulation|Created Demand Agent
02/12 23:44:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
02/12 23:44:00 FINE sim.ExternalAgent|trial1 setup with address adv1
02/12 23:44:00 FINE sim.ExternalAgent|ibm setup with address adv2
02/12 23:44:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
02/12 23:44:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
02/12 23:44:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
02/12 23:44:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
02/12 23:44:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
02/12 23:44:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
02/12 23:44:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
02/12 23:44:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
02/12 23:44:00 INFO agents.DemandAgent|setting up...
02/12 23:44:00 FINE agents.DemandAgent|Finished setup
02/12 23:44:01 INFO sim.Simulation|***** START OF TIME 0 *****
02/12 23:44:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=74902534, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[MALE, YOUNG], videoCoef=2.545074043474542, mobileCoef=2.0105515481842433, budgetMillis=5882, advertiser=adv1]
02/12 23:44:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4b27888e event: tau.tac.adx.messages.UserClassificationServiceNotification@2fa746ec
02/12 23:44:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1727137211, reachImps=10490, dayStart=1, dayEnd=5, targetSegment=[OLD, LOW_INCOME], videoCoef=2.125773450934712, mobileCoef=1.9581192785730113, budgetMillis=10490, advertiser=adv2]
02/12 23:44:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4b27888e event: tau.tac.adx.messages.UserClassificationServiceNotification@49e770db
02/12 23:44:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1047782033, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[MALE, YOUNG], videoCoef=2.494443739909834, mobileCoef=2.1236396667330233, budgetMillis=5882, advertiser=DummyAdnetwork]
