02/12 23:53:00 FINE sim.Admin|Log for simulation 17 started
************************************************************
* Log for simulation 17 started
************************************************************


02/12 23:53:00 INFO sim.TACAdxSimulation|TACAA Simulation 17 is setting up...
02/12 23:53:00 INFO sim.TACAdxSimulation|Created Adx Agent
02/12 23:53:00 INFO sim.TACAdxSimulation|Created Demand Agent
02/12 23:53:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
02/12 23:53:00 FINE sim.ExternalAgent|trial1 setup with address adv1
02/12 23:53:00 FINE sim.ExternalAgent|ibm setup with address adv2
02/12 23:53:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
02/12 23:53:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
02/12 23:53:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
02/12 23:53:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
02/12 23:53:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
02/12 23:53:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
02/12 23:53:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
02/12 23:53:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
02/12 23:53:00 INFO agents.DemandAgent|setting up...
02/12 23:53:00 FINE agents.DemandAgent|Finished setup
02/12 23:53:01 INFO sim.Simulation|***** START OF TIME 0 *****
02/12 23:53:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=555333256, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[MALE, OLD], videoCoef=2.301446552897333, mobileCoef=2.372180602296816, budgetMillis=6507, advertiser=adv1]
02/12 23:53:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@63a17933 event: tau.tac.adx.messages.UserClassificationServiceNotification@85a3900
02/12 23:53:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=262865093, reachImps=3312, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.1696589857103317, mobileCoef=1.7933132756716514, budgetMillis=3312, advertiser=adv2]
02/12 23:53:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@63a17933 event: tau.tac.adx.messages.UserClassificationServiceNotification@6d16144b
02/12 23:53:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=85364795, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[MALE, YOUNG], videoCoef=2.527949820299421, mobileCoef=1.861307628616309, budgetMillis=5882, advertiser=DummyAdnetwork]
02/12 23:53:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@63a17933 event: tau.tac.adx.messages.UserClassificationServiceNotification@5c5d3ba0
02/12 23:53:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=187147718, reachImps=3037, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.642226016127447, mobileCoef=2.0375806365010813, budgetMillis=3037, advertiser=DummyAdnetwork-2]
02/12 23:53:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@63a17933 event: tau.tac.adx.messages.UserClassificationServiceNotification@564e5ca5
02/12 23:53:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1734908191, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[MALE, LOW_INCOME], videoCoef=2.6985916663888148, mobileCoef=2.282570735222966, budgetMillis=9077, advertiser=DummyAdnetwork-3]
02/12 23:53:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@63a17933 event: tau.tac.adx.messages.UserClassificationServiceNotification@52dd2e69
02/12 23:53:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1692579937, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[MALE, YOUNG], videoCoef=2.7021714676472013, mobileCoef=1.7308047991102051, budgetMillis=5882, advertiser=DummyAdnetwork-4]
02/12 23:53:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@63a17933 event: tau.tac.adx.messages.UserClassificationServiceNotification@40ed6b2c
02/12 23:53:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1668198991, reachImps=3037, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.1375441873844987, mobileCoef=1.525646222189224, budgetMillis=3037, advertiser=DummyAdnetwork-5]
02/12 23:53:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@63a17933 event: tau.tac.adx.messages.UserClassificationServiceNotification@587b662d
02/12 23:53:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=690748659, reachImps=1657, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.3991609313065965, mobileCoef=1.6316410771433194, budgetMillis=1657, advertiser=DummyAdnetwork-6]
02/12 23:53:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@63a17933 event: tau.tac.adx.messages.UserClassificationServiceNotification@23446f1
02/12 23:53:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@63a17933 event: tau.tac.adx.messages.UserClassificationServiceNotification@145e6032
02/12 23:53:01 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=395781786, reachImps=2970, dayStart=2, dayEnd=4, targetSegment=[YOUNG, LOW_INCOME, FEMALE], videoCoef=2.6874225808212913, mobileCoef=1.5172618369254682, budgetMillis=0, advertiser=null]
02/12 23:53:01 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
02/12 23:53:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.18453464203113706 Cmp ID: 395781786 Cmp Bid: 2449
02/12 23:53:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.18974858898761826 Cmp ID: 395781786 Cmp Bid: 906
02/12 23:53:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.16444363337413137 Cmp ID: 395781786 Cmp Bid: 872
02/12 23:53:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.17732707831645728 Cmp ID: 395781786 Cmp Bid: 1608
02/12 23:53:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.1556662786241263 Cmp ID: 395781786 Cmp Bid: 783
02/12 23:53:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.13592299297556765 Cmp ID: 395781786 Cmp Bid: 2467
02/12 23:53:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv2 : UCS Bid: 0.2 Cmp ID: 395781786 Cmp Bid: 297
02/12 23:53:10 INFO sim.Simulation|***** START OF TIME 1 *****
02/12 23:53:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork
02/12 23:53:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #85364795 at price 5.882
02/12 23:53:10 INFO demand.CampaignImpl|Applied daily limit for campaign #85364795 at price 5.882
02/12 23:53:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-2
02/12 23:53:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #187147718 at price 3.037
02/12 23:53:10 INFO demand.CampaignImpl|Applied daily limit for campaign #187147718 at price 3.037
02/12 23:53:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-3
02/12 23:53:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1734908191 at price 9.077
02/12 23:53:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1734908191 at price 9.077
02/12 23:53:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-4
02/12 23:53:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1692579937 at price 5.882
02/12 23:53:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1692579937 at price 5.882
02/12 23:53:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-5
02/12 23:53:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1668198991 at price 3.037
02/12 23:53:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1668198991 at price 3.037
02/12 23:53:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-6
02/12 23:53:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #690748659 at price 1.657
02/12 23:53:10 INFO demand.CampaignImpl|Applied daily limit for campaign #690748659 at price 1.657
02/12 23:53:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv2
02/12 23:53:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #262865093 at price 3.312
02/12 23:53:10 INFO demand.CampaignImpl|Applied daily limit for campaign #262865093 at price 3.312
02/12 23:53:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv1
02/12 23:53:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #555333256 at price 6.507
02/12 23:53:10 INFO demand.CampaignImpl|Applied daily limit for campaign #555333256 at price 6.507
02/12 23:53:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #555333256 at price 6.507
02/12 23:53:10 INFO demand.CampaignImpl|Applied total limit for campaign #555333256 at price 6.507
02/12 23:53:10 INFO agents.DemandAgent|Day 1 : Auction pending campaign: CampaignImpl [id=395781786, reachImps=2970, dayStart=2, dayEnd=4, targetSegment=[YOUNG, LOW_INCOME, FEMALE], videoCoef=2.6874225808212913, mobileCoef=1.5172618369254682, budgetMillis=0, advertiser=null]
02/12 23:53:10 FINE agents.DemandAgent|Day 1 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.0DummyAdnetwork-4: 1.0adv2: 1.0DummyAdnetwork-3: 1.0adv1: 1.0DummyAdnetwork-2: 1.0DummyAdnetwork-6: 1.0DummyAdnetwork: 1.0
02/12 23:53:10 FINE agents.DemandAgent|Day 1 :Reporting campaign auction results... CampaignImpl [id=395781786, reachImps=2970, dayStart=2, dayEnd=4, targetSegment=[YOUNG, LOW_INCOME, FEMALE], videoCoef=2.6874225808212913, mobileCoef=1.5172618369254682, budgetMillis=2449, advertiser=DummyAdnetwork]
02/12 23:53:10 FINE agents.DemandAgent|Day 1 :Reporting UCS auction results... DummyAdnetwork-5[efday=1, level=1.0, price=0.0] DummyAdnetwork-4[efday=1, level=1.0, price=0.0] adv2[efday=1, level=1.0, price=0.0] DummyAdnetwork-3[efday=1, level=1.0, price=0.0] adv1[efday=1, level=1.0, price=0.0] DummyAdnetwork-2[efday=1, level=1.0, price=0.0] DummyAdnetwork-6[efday=1, level=1.0, price=0.0] DummyAdnetwork[efday=1, level=1.0, price=0.0] 
02/12 23:53:10 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@63a17933 event: tau.tac.adx.messages.UserClassificationServiceNotification@5743e5de
02/12 23:53:10 INFO agents.DemandAgent|Day 1 :Notifying new campaign opportunity: CampaignImpl [id=199687885, reachImps=1077, dayStart=3, dayEnd=5, targetSegment=[MALE, OLD, LOW_INCOME], videoCoef=2.478995019228472, mobileCoef=1.8391354666236175, budgetMillis=0, advertiser=null]
02/12 23:53:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnn
02/12 23:53:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
02/12 23:53:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for wallmart
02/12 23:53:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for ask
02/12 23:53:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
02/12 23:53:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
02/12 23:53:10 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
02/12 23:53:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: adv1 to the event bus
02/12 23:53:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: adv1 to the event bus
02/12 23:53:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: adv2 to the event bus
02/12 23:53:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: adv2 to the event bus
02/12 23:53:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork to the event bus
02/12 23:53:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork to the event bus
02/12 23:53:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork-2 to the event bus
02/12 23:53:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork-2 to the event bus
02/12 23:53:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork-3 to the event bus
02/12 23:53:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork-3 to the event bus
02/12 23:53:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork-4 to the event bus
