05/12 07:01:00 FINE sim.Admin|Log for simulation 65 started
************************************************************
* Log for simulation 65 started
************************************************************


05/12 07:01:00 INFO sim.TACAdxSimulation|TACAA Simulation 65 is setting up...
05/12 07:01:00 INFO sim.TACAdxSimulation|Created Adx Agent
05/12 07:01:00 INFO sim.TACAdxSimulation|Created Demand Agent
05/12 07:01:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
05/12 07:01:00 FINE sim.ExternalAgent|trial1 setup with address adv1
05/12 07:01:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
05/12 07:01:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
05/12 07:01:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
05/12 07:01:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
05/12 07:01:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
05/12 07:01:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
05/12 07:01:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-7 simulationSetup
05/12 07:01:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
05/12 07:01:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
05/12 07:01:00 INFO agents.DemandAgent|setting up...
05/12 07:01:00 FINE agents.DemandAgent|Finished setup
05/12 07:01:01 INFO sim.Simulation|***** START OF TIME 0 *****
05/12 07:01:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=913003414, reachImps=1657, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.217278555451649, mobileCoef=2.252544773302739, budgetMillis=1657, advertiser=adv1]
05/12 07:01:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7c3ca947 event: tau.tac.adx.messages.UserClassificationServiceNotification@509e337d
05/12 07:01:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1469637051, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.6473870350882414, mobileCoef=2.416328711946327, budgetMillis=1932, advertiser=DummyAdnetwork]
05/12 07:01:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7c3ca947 event: tau.tac.adx.messages.UserClassificationServiceNotification@4c874ca7
05/12 07:01:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1432920801, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[OLD, FEMALE], videoCoef=2.272732308664522, mobileCoef=2.4532783221862395, budgetMillis=7020, advertiser=DummyAdnetwork-2]
05/12 07:01:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7c3ca947 event: tau.tac.adx.messages.UserClassificationServiceNotification@744c66ea
05/12 07:01:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1690948833, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[MALE, OLD], videoCoef=2.1452697090731903, mobileCoef=1.8390572166241135, budgetMillis=6507, advertiser=DummyAdnetwork-3]
05/12 07:01:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7c3ca947 event: tau.tac.adx.messages.UserClassificationServiceNotification@125d5eab
05/12 07:01:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=45259179, reachImps=9540, dayStart=1, dayEnd=5, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.2515063762107315, mobileCoef=1.8994116055883083, budgetMillis=9540, advertiser=DummyAdnetwork-4]
05/12 07:01:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7c3ca947 event: tau.tac.adx.messages.UserClassificationServiceNotification@155ed421
05/12 07:01:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1067087031, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[MALE, LOW_INCOME], videoCoef=2.0236921047281538, mobileCoef=2.475387216719889, budgetMillis=9077, advertiser=DummyAdnetwork-5]
05/12 07:01:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7c3ca947 event: tau.tac.adx.messages.UserClassificationServiceNotification@474adde9
05/12 07:01:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1369664362, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[YOUNG, FEMALE], videoCoef=2.031304886181141, mobileCoef=2.0430089718802447, budgetMillis=5590, advertiser=DummyAdnetwork-6]
05/12 07:01:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7c3ca947 event: tau.tac.adx.messages.UserClassificationServiceNotification@323f52a3
05/12 07:01:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1592571807, reachImps=3312, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.5350759584351286, mobileCoef=1.9691209773025145, budgetMillis=3312, advertiser=DummyAdnetwork-7]
05/12 07:01:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7c3ca947 event: tau.tac.adx.messages.UserClassificationServiceNotification@4f588c3e
05/12 07:01:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@7c3ca947 event: tau.tac.adx.messages.UserClassificationServiceNotification@56a4684
05/12 07:01:01 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=1300805312, reachImps=8392, dayStart=2, dayEnd=11, targetSegment=[OLD, LOW_INCOME], videoCoef=2.803944098213969, mobileCoef=1.9385938678063068, budgetMillis=0, advertiser=null]
05/12 07:01:01 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
05/12 07:01:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.19983685894478784 Cmp ID: 1300805312 Cmp Bid: 127
05/12 07:01:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.16549636425535685 Cmp ID: 1300805312 Cmp Bid: 6349
05/12 07:01:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.1301948408420528 Cmp ID: 1300805312 Cmp Bid: 7717
05/12 07:01:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.1739647765162627 Cmp ID: 1300805312 Cmp Bid: 6366
05/12 07:01:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.15821439076953864 Cmp ID: 1300805312 Cmp Bid: 3779
