02/12 22:52:00 FINE sim.Admin|Log for simulation 13 started
************************************************************
* Log for simulation 13 started
************************************************************


02/12 22:52:00 INFO sim.TACAdxSimulation|TACAA Simulation 13 is setting up...
02/12 22:52:00 INFO sim.TACAdxSimulation|Created Adx Agent
02/12 22:52:00 INFO sim.TACAdxSimulation|Created Demand Agent
02/12 22:52:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
02/12 22:52:00 FINE sim.ExternalAgent|trial1 setup with address adv1
02/12 22:52:00 FINE sim.ExternalAgent|ibm setup with address adv2
02/12 22:52:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
02/12 22:52:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
02/12 22:52:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
02/12 22:52:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
02/12 22:52:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
02/12 22:52:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
02/12 22:52:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
02/12 22:52:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
02/12 22:52:00 INFO agents.DemandAgent|setting up...
02/12 22:52:00 FINE agents.DemandAgent|Finished setup
02/12 22:52:00 INFO sim.Simulation|***** START OF TIME 0 *****
02/12 22:52:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1334878586, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.665246954907293, mobileCoef=2.312225611728345, budgetMillis=1932, advertiser=adv1]
02/12 22:52:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@609e4eb9 event: tau.tac.adx.messages.UserClassificationServiceNotification@66ea85f6
02/12 22:52:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=677800186, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[MALE, YOUNG], videoCoef=2.135912982456267, mobileCoef=2.2896573804926748, budgetMillis=5882, advertiser=adv2]
02/12 22:52:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@609e4eb9 event: tau.tac.adx.messages.UserClassificationServiceNotification@763e3279
02/12 22:52:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1682391425, reachImps=10490, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, OLD], videoCoef=2.8839913088294855, mobileCoef=1.7519984907880088, budgetMillis=10490, advertiser=DummyAdnetwork]
02/12 22:52:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@609e4eb9 event: tau.tac.adx.messages.UserClassificationServiceNotification@56b0bdca
02/12 22:52:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1292512862, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.5987620630538903, mobileCoef=2.478496931987092, budgetMillis=5590, advertiser=DummyAdnetwork-2]
02/12 22:52:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@609e4eb9 event: tau.tac.adx.messages.UserClassificationServiceNotification@4aa0607c
02/12 22:52:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=347438048, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[MALE, OLD], videoCoef=2.2037140357346114, mobileCoef=2.0194094465940915, budgetMillis=6507, advertiser=DummyAdnetwork-3]
02/12 22:52:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@609e4eb9 event: tau.tac.adx.messages.UserClassificationServiceNotification@4738da51
02/12 22:52:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1541174326, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, MALE], videoCoef=2.3082159256212376, mobileCoef=2.233750878481014, budgetMillis=9077, advertiser=DummyAdnetwork-4]
02/12 22:52:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@609e4eb9 event: tau.tac.adx.messages.UserClassificationServiceNotification@12b64cb1
02/12 22:52:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=769875836, reachImps=9540, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.8780549714930204, mobileCoef=1.9525107279653555, budgetMillis=9540, advertiser=DummyAdnetwork-5]
02/12 22:52:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@609e4eb9 event: tau.tac.adx.messages.UserClassificationServiceNotification@2c88e2c3
02/12 22:52:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=348999328, reachImps=10490, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, OLD], videoCoef=2.869485493839409, mobileCoef=1.7395887591547436, budgetMillis=10490, advertiser=DummyAdnetwork-6]
02/12 22:52:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@609e4eb9 event: tau.tac.adx.messages.UserClassificationServiceNotification@34be4b4c
02/12 22:52:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@609e4eb9 event: tau.tac.adx.messages.UserClassificationServiceNotification@391ea18
02/12 22:52:01 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=1759809107, reachImps=1325, dayStart=2, dayEnd=6, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.638050213111727, mobileCoef=2.261318530822689, budgetMillis=0, advertiser=null]
02/12 22:52:01 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
02/12 22:52:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.1485583052313795 Cmp ID: 1759809107 Cmp Bid: 26
02/12 22:52:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.19879558329455344 Cmp ID: 1759809107 Cmp Bid: 616
02/12 22:52:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.17679023745508887 Cmp ID: 1759809107 Cmp Bid: 273
02/12 22:52:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.17960534927702382 Cmp ID: 1759809107 Cmp Bid: 724
02/12 22:52:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.11732208757367807 Cmp ID: 1759809107 Cmp Bid: 535
02/12 22:52:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.16089672042861713 Cmp ID: 1759809107 Cmp Bid: 1233
02/12 22:52:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv2 : UCS Bid: 0.2 Cmp ID: 1759809107 Cmp Bid: 133
02/12 22:52:10 INFO sim.Simulation|***** START OF TIME 1 *****
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1682391425 at price 10.49
02/12 22:52:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1682391425 at price 10.49
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-2
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1292512862 at price 5.59
02/12 22:52:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1292512862 at price 5.59
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-3
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #347438048 at price 6.507
02/12 22:52:10 INFO demand.CampaignImpl|Applied daily limit for campaign #347438048 at price 6.507
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-4
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1541174326 at price 9.077
02/12 22:52:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1541174326 at price 9.077
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-5
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #769875836 at price 9.54
02/12 22:52:10 INFO demand.CampaignImpl|Applied daily limit for campaign #769875836 at price 9.54
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-6
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #348999328 at price 10.49
02/12 22:52:10 INFO demand.CampaignImpl|Applied daily limit for campaign #348999328 at price 10.49
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv1
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1334878586 at price 1.932
02/12 22:52:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1334878586 at price 1.932
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv2
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #677800186 at price 5.882
02/12 22:52:10 INFO demand.CampaignImpl|Applied daily limit for campaign #677800186 at price 5.882
02/12 22:52:10 INFO agents.DemandAgent|Day 1 : Auction pending campaign: CampaignImpl [id=1759809107, reachImps=1325, dayStart=2, dayEnd=6, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.638050213111727, mobileCoef=2.261318530822689, budgetMillis=0, advertiser=null]
02/12 22:52:10 FINE agents.DemandAgent|Day 1 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.0DummyAdnetwork-4: 1.0adv2: 1.0DummyAdnetwork-3: 1.0adv1: 1.0DummyAdnetwork-2: 1.0DummyAdnetwork-6: 1.0DummyAdnetwork: 1.0
02/12 22:52:10 FINE agents.DemandAgent|Day 1 :Reporting campaign auction results... CampaignImpl [id=1759809107, reachImps=1325, dayStart=2, dayEnd=6, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.638050213111727, mobileCoef=2.261318530822689, budgetMillis=273, advertiser=adv2]
02/12 22:52:10 FINE agents.DemandAgent|Day 1 :Reporting UCS auction results... DummyAdnetwork-5[efday=1, level=1.0, price=0.0] DummyAdnetwork-4[efday=1, level=1.0, price=0.0] adv2[efday=1, level=1.0, price=0.0] DummyAdnetwork-3[efday=1, level=1.0, price=0.0] adv1[efday=1, level=1.0, price=0.0] DummyAdnetwork-2[efday=1, level=1.0, price=0.0] DummyAdnetwork-6[efday=1, level=1.0, price=0.0] DummyAdnetwork[efday=1, level=1.0, price=0.0] 
02/12 22:52:10 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@609e4eb9 event: tau.tac.adx.messages.UserClassificationServiceNotification@c15b89e
02/12 22:52:10 INFO agents.DemandAgent|Day 1 :Notifying new campaign opportunity: CampaignImpl [id=893039493, reachImps=1561, dayStart=3, dayEnd=5, targetSegment=[MALE, OLD], videoCoef=2.807690854854931, mobileCoef=1.7009357433767356, budgetMillis=0, advertiser=null]
02/12 22:52:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
02/12 22:52:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnn
02/12 22:52:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnet
02/12 22:52:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
02/12 22:52:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for wallmart
02/12 22:52:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
02/12 22:52:10 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: adv1 to the event bus
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: adv1 to the event bus
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: adv2 to the event bus
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: adv2 to the event bus
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork to the event bus
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork to the event bus
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork-2 to the event bus
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork-2 to the event bus
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork-3 to the event bus
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork-3 to the event bus
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork-4 to the event bus
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork-4 to the event bus
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork-5 to the event bus
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork-5 to the event bus
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork-6 to the event bus
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork-6 to the event bus
02/12 22:52:10 SEVERE demand.CampaignImpl|Campaign #1334878586 impressed while over limit. Current cost: 0.06581589834252816 Budget limit: 1.932
02/12 22:52:10 INFO agents.DemandAgent|Posting DIRECTLY to CampaignLimitReached to the event bus for campaign #1334878586 advertiser name: adv1
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1334878586 due to limit. My name is DummyAdnetwork-6
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1334878586 due to limit. My name is adv2
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1334878586 due to limit. My name is DummyAdnetwork
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1334878586 due to limit. My name is DummyAdnetwork-3
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1334878586 due to limit. My name is DummyAdnetwork-4
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1334878586 due to limit. My name is DummyAdnetwork-2
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1334878586 due to limit. My name is adv1
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1334878586 due to limit. My name is DummyAdnetwork-5
02/12 22:52:10 INFO agents.DemandAgent|Posting CampaignLimitReached to the event bus for campaign #1334878586 advertiser name: adv1
02/12 22:52:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #1334878586 due to limit
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1334878586 due to limit. My name is adv1
02/12 22:52:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #1334878586 due to limit
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1334878586 due to limit. My name is DummyAdnetwork-4
02/12 22:52:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #1334878586 due to limit
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1334878586 due to limit. My name is DummyAdnetwork-5
02/12 22:52:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #1334878586 due to limit
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1334878586 due to limit. My name is DummyAdnetwork
02/12 22:52:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #1334878586 due to limit
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1334878586 due to limit. My name is DummyAdnetwork-2
02/12 22:52:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #1334878586 due to limit
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1334878586 due to limit. My name is adv2
02/12 22:52:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #1334878586 due to limit
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1334878586 due to limit. My name is DummyAdnetwork-6
02/12 22:52:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #1334878586 due to limit
02/12 22:52:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1334878586 due to limit. My name is DummyAdnetwork-3
02/12 22:52:10 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 391
02/12 22:52:10 INFO sim.Simulation|***** START OF TIME 1 COMPLETE *****
02/12 22:52:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.12340565507273649 Cmp ID: 893039493 Cmp Bid: 390
02/12 22:52:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.18030338458402226 Cmp ID: 893039493 Cmp Bid: 341
02/12 22:52:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.16869036077195687 Cmp ID: 893039493 Cmp Bid: 204
02/12 22:52:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.11207342427462812 Cmp ID: 893039493 Cmp Bid: 103
02/12 22:52:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.16702906556436303 Cmp ID: 893039493 Cmp Bid: 918
02/12 22:52:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.18172028777830695 Cmp ID: 893039493 Cmp Bid: 1054
02/12 22:52:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from adv2 : UCS Bid: 0.2 Cmp ID: 893039493 Cmp Bid: 1561
02/12 22:52:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from adv1 : UCS Bid: 0.22000000000000003 Cmp ID: 893039493 Cmp Bid: 624
02/12 22:52:20 INFO sim.Simulation|***** START OF TIME 2 *****
02/12 22:52:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1682391425 at price 10.49
02/12 22:52:20 INFO demand.CampaignImpl|Applied daily limit for campaign #1682391425 at price 10.49
02/12 22:52:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1292512862 at price 5.59
02/12 22:52:20 INFO demand.CampaignImpl|Applied daily limit for campaign #1292512862 at price 5.59
02/12 22:52:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #347438048 at price 6.507
02/12 22:52:20 INFO demand.CampaignImpl|Applied daily limit for campaign #347438048 at price 6.507
02/12 22:52:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1541174326 at price 9.077
02/12 22:52:20 INFO demand.CampaignImpl|Applied daily limit for campaign #1541174326 at price 9.077
02/12 22:52:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #769875836 at price 9.54
02/12 22:52:20 INFO demand.CampaignImpl|Applied daily limit for campaign #769875836 at price 9.54
02/12 22:52:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #348999328 at price 10.49
02/12 22:52:20 INFO demand.CampaignImpl|Applied daily limit for campaign #348999328 at price 10.49
02/12 22:52:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1334878586 at price 1.932
02/12 22:52:20 INFO demand.CampaignImpl|Applied daily limit for campaign #1334878586 at price 1.932
02/12 22:52:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1759809107 at price 0.273
02/12 22:52:20 INFO demand.CampaignImpl|Applied daily limit for campaign #1759809107 at price 0.273
02/12 22:52:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #677800186 at price 5.882
02/12 22:52:20 INFO demand.CampaignImpl|Applied daily limit for campaign #677800186 at price 5.882
02/12 22:52:20 INFO agents.DemandAgent|Day 2 : Auction pending campaign: CampaignImpl [id=893039493, reachImps=1561, dayStart=3, dayEnd=5, targetSegment=[MALE, OLD], videoCoef=2.807690854854931, mobileCoef=1.7009357433767356, budgetMillis=0, advertiser=null]
02/12 22:52:20 FINE agents.DemandAgent|Day 2 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.0DummyAdnetwork-4: 1.0adv2: 1.0DummyAdnetwork-3: 1.0adv1: 1.0DummyAdnetwork-2: 1.0DummyAdnetwork-6: 1.0DummyAdnetwork: 1.0
02/12 22:52:20 FINE agents.DemandAgent|Day 2 :Reporting campaign auction results... CampaignImpl [id=893039493, reachImps=1561, dayStart=3, dayEnd=5, targetSegment=[MALE, OLD], videoCoef=2.807690854854931, mobileCoef=1.7009357433767356, budgetMillis=341, advertiser=DummyAdnetwork-3]
02/12 22:52:20 FINE agents.DemandAgent|Day 2 :Reporting UCS auction results... DummyAdnetwork-5[efday=2, level=0.5314410000000002, price=0.0] DummyAdnetwork-4[efday=2, level=0.81, price=0.143200092338622] adv2[efday=2, level=1.0, price=0.19879558329455344] DummyAdnetwork-3[efday=2, level=0.7290000000000001, price=0.1172937091924619] adv1[efday=2, level=0.47829690000000014, price=0.0] DummyAdnetwork-2[efday=2, level=0.9, price=0.16164481434932143] DummyAdnetwork-6[efday=2, level=0.6561000000000001, price=0.0974691040623081] DummyAdnetwork[efday=2, level=0.5904900000000002, price=0.06927751949138118] 
02/12 22:52:20 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@609e4eb9 event: tau.tac.adx.messages.UserClassificationServiceNotification@31f2b4c6
02/12 22:52:20 INFO agents.DemandAgent|Day 2 :Notifying new campaign opportunity: CampaignImpl [id=2000305912, reachImps=8392, dayStart=4, dayEnd=13, targetSegment=[LOW_INCOME, OLD], videoCoef=2.1283796355030926, mobileCoef=1.7458393602930422, budgetMillis=0, advertiser=null]
02/12 22:52:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
02/12 22:52:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, OLD], adType=video] to 0.060578964106029254
02/12 22:52:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=video] to 0.13553442174316677
02/12 22:52:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=video] to 0.06250678602314386
02/12 22:52:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, OLD], adType=video] to 0.06
02/12 22:52:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, OLD], adType=text] to 0.06
02/12 22:52:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, YOUNG], adType=text] to 0.06024452005418841
02/12 22:52:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, OLD], adType=text] to 0.06122130858272739
02/12 22:52:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, OLD], adType=text] to 0.06239360991854439
02/12 22:52:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=text] to 0.1382222859474997
02/12 22:52:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, OLD], adType=video] to 0.06304518093471748
02/12 22:52:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, YOUNG], adType=video] to 0.06
02/12 22:52:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, OLD], adType=video] to 0.06
02/12 22:52:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, OLD], adType=text] to 0.06060120149660049
02/12 22:52:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=text] to 0.06299964897779341
02/12 22:52:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=text] to 0.13994951639556374
02/12 22:52:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=video] to 0.13769259691235375
02/12 22:52:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnn
02/12 22:52:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, OLD], adType=video] to 0.06
02/12 22:52:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=video] to 0.06
02/12 22:52:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, OLD], adType=text] to 0.06
