04/12 10:23:00 FINE sim.Admin|Log for simulation 60 started
************************************************************
* Log for simulation 60 started
************************************************************


04/12 10:23:00 INFO sim.TACAdxSimulation|TACAA Simulation 60 is setting up...
04/12 10:23:00 INFO sim.TACAdxSimulation|Created Adx Agent
04/12 10:23:00 INFO sim.TACAdxSimulation|Created Demand Agent
04/12 10:23:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
04/12 10:23:00 FINE sim.ExternalAgent|trial1 setup with address adv1
04/12 10:23:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
04/12 10:23:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
04/12 10:23:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
04/12 10:23:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
04/12 10:23:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
04/12 10:23:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
04/12 10:23:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-7 simulationSetup
04/12 10:23:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
04/12 10:23:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
04/12 10:23:00 INFO agents.DemandAgent|setting up...
04/12 10:23:00 FINE agents.DemandAgent|Finished setup
04/12 10:23:01 INFO sim.Simulation|***** START OF TIME 0 *****
04/12 10:23:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1605959799, reachImps=3037, dayStart=1, dayEnd=5, targetSegment=[OLD, HIGH_INCOME], videoCoef=2.047482781109283, mobileCoef=1.949165400165803, budgetMillis=3037, advertiser=adv1]
04/12 10:23:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@127b3a11 event: tau.tac.adx.messages.UserClassificationServiceNotification@66d676a6
04/12 10:23:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=940822097, reachImps=1657, dayStart=1, dayEnd=5, targetSegment=[FEMALE, HIGH_INCOME], videoCoef=2.951024263385494, mobileCoef=2.3178857561730877, budgetMillis=1657, advertiser=DummyAdnetwork]
04/12 10:23:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@127b3a11 event: tau.tac.adx.messages.UserClassificationServiceNotification@6ef81007
04/12 10:23:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1220491983, reachImps=3312, dayStart=1, dayEnd=5, targetSegment=[MALE, HIGH_INCOME], videoCoef=2.1686513570767776, mobileCoef=1.696477984269324, budgetMillis=3312, advertiser=DummyAdnetwork-2]
04/12 10:23:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@127b3a11 event: tau.tac.adx.messages.UserClassificationServiceNotification@49b95105
04/12 10:23:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=53035246, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, MALE], videoCoef=2.321619288957833, mobileCoef=2.068788304029359, budgetMillis=9077, advertiser=DummyAdnetwork-3]
04/12 10:23:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@127b3a11 event: tau.tac.adx.messages.UserClassificationServiceNotification@2dff10a4
04/12 10:23:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=472329878, reachImps=3037, dayStart=1, dayEnd=5, targetSegment=[OLD, HIGH_INCOME], videoCoef=2.7701046478126017, mobileCoef=2.1887566135802103, budgetMillis=3037, advertiser=DummyAdnetwork-4]
04/12 10:23:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@127b3a11 event: tau.tac.adx.messages.UserClassificationServiceNotification@1f15656e
04/12 10:23:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1450342482, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[OLD, MALE], videoCoef=2.0655700919977162, mobileCoef=2.3806344464960407, budgetMillis=6507, advertiser=DummyAdnetwork-5]
04/12 10:23:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@127b3a11 event: tau.tac.adx.messages.UserClassificationServiceNotification@35d3808
04/12 10:23:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=640415083, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[OLD, MALE], videoCoef=2.5762940781386416, mobileCoef=2.2924619747284716, budgetMillis=6507, advertiser=DummyAdnetwork-6]
04/12 10:23:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@127b3a11 event: tau.tac.adx.messages.UserClassificationServiceNotification@12a1dad5
04/12 10:23:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1473548347, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[OLD, MALE], videoCoef=2.767378520822094, mobileCoef=1.8019231003189056, budgetMillis=6507, advertiser=DummyAdnetwork-7]
04/12 10:23:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@127b3a11 event: tau.tac.adx.messages.UserClassificationServiceNotification@3da37fb1
04/12 10:23:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@127b3a11 event: tau.tac.adx.messages.UserClassificationServiceNotification@445a45c3
04/12 10:23:01 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=1488017647, reachImps=6075, dayStart=2, dayEnd=11, targetSegment=[OLD, HIGH_INCOME], videoCoef=2.467594721878449, mobileCoef=1.7466465382918326, budgetMillis=0, advertiser=null]
04/12 10:23:01 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
04/12 10:23:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.12445611788494448 Cmp ID: 1488017647 Cmp Bid: 1088
04/12 10:23:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.11084807668244819 Cmp ID: 1488017647 Cmp Bid: 1800
04/12 10:23:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.1894488584027771 Cmp ID: 1488017647 Cmp Bid: 3274
04/12 10:23:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.11544258152307035 Cmp ID: 1488017647 Cmp Bid: 628
04/12 10:23:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.1485081105698872 Cmp ID: 1488017647 Cmp Bid: 3497
04/12 10:23:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.10473241342212793 Cmp ID: 1488017647 Cmp Bid: 101
04/12 10:23:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.1407895252251805 Cmp ID: 1488017647 Cmp Bid: 5888
04/12 10:23:10 INFO sim.Simulation|***** START OF TIME 1 *****
04/12 10:23:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork
04/12 10:23:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #940822097 at price 1.657
04/12 10:23:10 INFO demand.CampaignImpl|Applied daily limit for campaign #940822097 at price 1.657
04/12 10:23:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-2
