07/12 02:13:00 FINE sim.Admin|Log for simulation 97 started
************************************************************
* Log for simulation 97 started
************************************************************


07/12 02:13:00 INFO sim.TACAdxSimulation|TACAA Simulation 97 is setting up...
07/12 02:13:00 INFO sim.TACAdxSimulation|Created Adx Agent
07/12 02:13:00 INFO sim.TACAdxSimulation|Created Demand Agent
07/12 02:13:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
07/12 02:13:00 FINE sim.ExternalAgent|sample setup with address adv1
07/12 02:13:00 FINE sim.ExternalAgent|agent00 setup with address adv2
07/12 02:13:00 FINE sim.ExternalAgent|bcm setup with address adv3
07/12 02:13:00 FINE sim.ExternalAgent|oos setup with address adv4
07/12 02:13:00 FINE sim.ExternalAgent|giza setup with address adv5
07/12 02:13:00 FINE sim.ExternalAgent|nitzan setup with address adv6
07/12 02:13:00 FINE sim.ExternalAgent|ibm setup with address adv7
07/12 02:13:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
07/12 02:13:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
07/12 02:13:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
07/12 02:13:00 INFO agents.DemandAgent|setting up...
07/12 02:13:00 FINE agents.DemandAgent|Finished setup
07/12 02:13:01 INFO sim.Simulation|***** START OF TIME 0 *****
07/12 02:13:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1047112187, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.3679523761490477, mobileCoef=1.9682754124603021, budgetMillis=1932, advertiser=adv1]
07/12 02:13:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@78e11c6c event: tau.tac.adx.messages.UserClassificationServiceNotification@73cc374d
07/12 02:13:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=421267915, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.8886910952605884, mobileCoef=2.08211695707242, budgetMillis=10952, advertiser=adv2]
07/12 02:13:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@78e11c6c event: tau.tac.adx.messages.UserClassificationServiceNotification@46c1f8ea
07/12 02:13:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=909352482, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[FEMALE, OLD], videoCoef=2.6041515229496364, mobileCoef=2.2891039079485287, budgetMillis=7020, advertiser=adv3]
07/12 02:13:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@78e11c6c event: tau.tac.adx.messages.UserClassificationServiceNotification@2457b1f6
07/12 02:13:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1568454374, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.518371849870795, mobileCoef=2.2752737338957894, budgetMillis=10952, advertiser=adv4]
07/12 02:13:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@78e11c6c event: tau.tac.adx.messages.UserClassificationServiceNotification@14b3130b
07/12 02:13:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1054559537, reachImps=9540, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.960173263870193, mobileCoef=2.023723297764013, budgetMillis=9540, advertiser=adv5]
07/12 02:13:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@78e11c6c event: tau.tac.adx.messages.UserClassificationServiceNotification@279a931d
07/12 02:13:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=535415438, reachImps=10490, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, OLD], videoCoef=2.6474180986636577, mobileCoef=1.9745930315148383, budgetMillis=10490, advertiser=adv6]
07/12 02:13:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@78e11c6c event: tau.tac.adx.messages.UserClassificationServiceNotification@13cea933
07/12 02:13:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=2006506686, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, MALE], videoCoef=2.8167700991751, mobileCoef=1.8421155380278447, budgetMillis=9077, advertiser=adv7]
07/12 02:13:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@78e11c6c event: tau.tac.adx.messages.UserClassificationServiceNotification@4e9bb2b
07/12 02:13:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1426435202, reachImps=9540, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.2730182269763892, mobileCoef=1.6622660978583035, budgetMillis=9540, advertiser=DummyAdnetwork]
07/12 02:13:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@78e11c6c event: tau.tac.adx.messages.UserClassificationServiceNotification@33e40020
07/12 02:13:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@78e11c6c event: tau.tac.adx.messages.UserClassificationServiceNotification@2a847ce
07/12 02:13:01 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=1263633491, reachImps=18356, dayStart=2, dayEnd=6, targetSegment=[YOUNG], videoCoef=2.954402300769217, mobileCoef=2.417430964895197, budgetMillis=0, advertiser=null]
07/12 02:13:01 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
07/12 02:13:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.13665501790992657 Cmp ID: 1263633491 Cmp Bid: 14864
07/12 02:13:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv3 : UCS Bid: 0.30000000000000004 Cmp ID: 1263633491 Cmp Bid: 11819
07/12 02:13:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv4 : UCS Bid: 0.1591937161327487 Cmp ID: 1263633491 Cmp Bid: 2369
07/12 02:13:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv5 : UCS Bid: 0.14404701839128084 Cmp ID: 1263633491 Cmp Bid: 18355
07/12 02:13:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv2 : UCS Bid: 0.1 Cmp ID: 1263633491 Cmp Bid: 1842
07/12 02:13:02 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv6 : UCS Bid: 1.5 Cmp ID: 1263633491 Cmp Bid: 18346
07/12 02:13:10 INFO sim.Simulation|***** START OF TIME 1 *****
07/12 02:13:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork
07/12 02:13:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1426435202 at price 9.54
07/12 02:13:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1426435202 at price 9.54
07/12 02:13:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv1
07/12 02:13:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1047112187 at price 1.932
07/12 02:13:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1047112187 at price 1.932
07/12 02:13:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv7
07/12 02:13:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2006506686 at price 9.077
07/12 02:13:10 INFO demand.CampaignImpl|Applied daily limit for campaign #2006506686 at price 9.077
07/12 02:13:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv5
07/12 02:13:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1054559537 at price 9.54
07/12 02:13:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1054559537 at price 9.54
07/12 02:13:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv3
07/12 02:13:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #909352482 at price 5.265
07/12 02:13:10 INFO demand.CampaignImpl|Applied daily limit for campaign #909352482 at price 5.265
07/12 02:13:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv4
