05/12 07:20:00 FINE sim.Admin|Log for simulation 67 started
************************************************************
* Log for simulation 67 started
************************************************************


05/12 07:20:00 INFO sim.TACAdxSimulation|TACAA Simulation 67 is setting up...
05/12 07:20:00 INFO sim.TACAdxSimulation|Created Adx Agent
05/12 07:20:00 INFO sim.TACAdxSimulation|Created Demand Agent
05/12 07:20:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
05/12 07:20:00 FINE sim.ExternalAgent|trial1 setup with address adv1
05/12 07:20:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
05/12 07:20:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
05/12 07:20:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
05/12 07:20:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
05/12 07:20:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
05/12 07:20:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
05/12 07:20:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-7 simulationSetup
05/12 07:20:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
05/12 07:20:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
05/12 07:20:00 INFO agents.DemandAgent|setting up...
05/12 07:20:00 FINE agents.DemandAgent|Finished setup
05/12 07:20:01 INFO sim.Simulation|***** START OF TIME 0 *****
05/12 07:20:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=216234381, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.5520480924553723, mobileCoef=2.3435260264720355, budgetMillis=5590, advertiser=adv1]
05/12 07:20:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1083025b event: tau.tac.adx.messages.UserClassificationServiceNotification@74507d2f
05/12 07:20:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1389330325, reachImps=3037, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.2284752011155335, mobileCoef=1.5068275782782148, budgetMillis=3037, advertiser=DummyAdnetwork]
05/12 07:20:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1083025b event: tau.tac.adx.messages.UserClassificationServiceNotification@277c3781
05/12 07:20:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=795175151, reachImps=10490, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, OLD], videoCoef=2.993666561003192, mobileCoef=1.8172568064186585, budgetMillis=10490, advertiser=DummyAdnetwork-2]
05/12 07:20:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1083025b event: tau.tac.adx.messages.UserClassificationServiceNotification@58abd129
05/12 07:20:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1907441278, reachImps=9540, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.1689521153015976, mobileCoef=2.2954666759050237, budgetMillis=9540, advertiser=DummyAdnetwork-3]
05/12 07:20:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1083025b event: tau.tac.adx.messages.UserClassificationServiceNotification@3737cff6
05/12 07:20:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=856816623, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.357883898581708, mobileCoef=1.5642960052381618, budgetMillis=1932, advertiser=DummyAdnetwork-4]
05/12 07:20:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1083025b event: tau.tac.adx.messages.UserClassificationServiceNotification@3535463d
05/12 07:20:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1301269547, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.1130983911097747, mobileCoef=1.7539498449814293, budgetMillis=5590, advertiser=DummyAdnetwork-5]
05/12 07:20:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1083025b event: tau.tac.adx.messages.UserClassificationServiceNotification@444ee213
05/12 07:20:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=2017241078, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[MALE, YOUNG], videoCoef=2.5057725238206974, mobileCoef=1.7874707787206092, budgetMillis=5882, advertiser=DummyAdnetwork-6]
05/12 07:20:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1083025b event: tau.tac.adx.messages.UserClassificationServiceNotification@67a71262
05/12 07:20:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1425695785, reachImps=3312, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.889185681443707, mobileCoef=2.4279206931290425, budgetMillis=3312, advertiser=DummyAdnetwork-7]
05/12 07:20:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1083025b event: tau.tac.adx.messages.UserClassificationServiceNotification@67975adf
