04/12 00:02:00 FINE sim.Admin|Log for simulation 52 started
************************************************************
* Log for simulation 52 started
************************************************************


04/12 00:02:00 INFO sim.TACAdxSimulation|TACAA Simulation 52 is setting up...
04/12 00:02:00 INFO sim.TACAdxSimulation|Created Adx Agent
04/12 00:02:00 INFO sim.TACAdxSimulation|Created Demand Agent
04/12 00:02:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
04/12 00:02:00 FINE sim.ExternalAgent|trial1 setup with address adv1
04/12 00:02:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
04/12 00:02:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
04/12 00:02:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
04/12 00:02:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
04/12 00:02:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
04/12 00:02:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
04/12 00:02:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-7 simulationSetup
04/12 00:02:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
04/12 00:02:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
04/12 00:02:00 INFO agents.DemandAgent|setting up...
04/12 00:02:00 FINE agents.DemandAgent|Finished setup
04/12 00:02:01 INFO sim.Simulation|***** START OF TIME 0 *****
04/12 00:02:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=335319415, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.5979353438221526, mobileCoef=1.5190883079751791, budgetMillis=5590, advertiser=adv1]
04/12 00:02:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@53cb95e1 event: tau.tac.adx.messages.UserClassificationServiceNotification@514351fa
04/12 00:02:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=453707013, reachImps=3312, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.3474275785686585, mobileCoef=2.292114773238874, budgetMillis=3312, advertiser=DummyAdnetwork]
04/12 00:02:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@53cb95e1 event: tau.tac.adx.messages.UserClassificationServiceNotification@52198eb0
04/12 00:02:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1576168847, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.321576080456007, mobileCoef=2.458459024583746, budgetMillis=5590, advertiser=DummyAdnetwork-2]
04/12 00:02:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@53cb95e1 event: tau.tac.adx.messages.UserClassificationServiceNotification@16752b4a
04/12 00:02:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1435838380, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[MALE, YOUNG], videoCoef=2.3884735485339075, mobileCoef=2.4384767281150985, budgetMillis=5882, advertiser=DummyAdnetwork-3]
04/12 00:02:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@53cb95e1 event: tau.tac.adx.messages.UserClassificationServiceNotification@4be75fa0
04/12 00:02:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=95931718, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.3416398931572817, mobileCoef=2.436439684686228, budgetMillis=5590, advertiser=DummyAdnetwork-4]
04/12 00:02:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@53cb95e1 event: tau.tac.adx.messages.UserClassificationServiceNotification@37183c4f
04/12 00:02:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=209590807, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[MALE, OLD], videoCoef=2.9392631917890366, mobileCoef=2.125019486596641, budgetMillis=6507, advertiser=DummyAdnetwork-5]
04/12 00:02:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@53cb95e1 event: tau.tac.adx.messages.UserClassificationServiceNotification@a1173c8
04/12 00:02:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1471454197, reachImps=9540, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.3321908102917273, mobileCoef=1.5679906131456103, budgetMillis=9540, advertiser=DummyAdnetwork-6]
04/12 00:02:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@53cb95e1 event: tau.tac.adx.messages.UserClassificationServiceNotification@21b82f08
04/12 00:02:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1567242122, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.3158356459708074, mobileCoef=1.5950520577085672, budgetMillis=1932, advertiser=DummyAdnetwork-7]
04/12 00:02:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@53cb95e1 event: tau.tac.adx.messages.UserClassificationServiceNotification@5c6490dc
04/12 00:02:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@53cb95e1 event: tau.tac.adx.messages.UserClassificationServiceNotification@2ffcc396
04/12 00:02:01 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=1331460366, reachImps=610, dayStart=2, dayEnd=4, targetSegment=[HIGH_INCOME, FEMALE, OLD], videoCoef=2.223727834041675, mobileCoef=1.5921265177306312, budgetMillis=0, advertiser=null]
04/12 00:02:01 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
