07/12 03:33:00 FINE sim.Admin|Log for simulation 107 started
************************************************************
* Log for simulation 107 started
************************************************************


07/12 03:33:00 INFO sim.TACAdxSimulation|TACAA Simulation 107 is setting up...
07/12 03:33:00 INFO sim.TACAdxSimulation|Created Adx Agent
07/12 03:33:00 INFO sim.TACAdxSimulation|Created Demand Agent
07/12 03:33:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
07/12 03:33:00 FINE sim.ExternalAgent|agent00 setup with address adv1
07/12 03:33:00 FINE sim.ExternalAgent|sample setup with address adv2
07/12 03:33:00 FINE sim.ExternalAgent|bcm setup with address adv3
07/12 03:33:00 FINE sim.ExternalAgent|oos setup with address adv4
07/12 03:33:00 FINE sim.ExternalAgent|giza setup with address adv5
07/12 03:33:00 FINE sim.ExternalAgent|nitzan setup with address adv6
07/12 03:33:00 FINE sim.ExternalAgent|ibm setup with address adv7
07/12 03:33:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
07/12 03:33:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
07/12 03:33:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
07/12 03:33:00 INFO agents.DemandAgent|setting up...
07/12 03:33:00 FINE agents.DemandAgent|Finished setup
07/12 03:33:01 INFO sim.Simulation|***** START OF TIME 0 *****
07/12 03:33:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=555333256, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[YOUNG, MALE], videoCoef=2.131387661026909, mobileCoef=1.5664271061782689, budgetMillis=5882, advertiser=adv1]
07/12 03:33:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@63a17933 event: tau.tac.adx.messages.UserClassificationServiceNotification@85a3900
07/12 03:33:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=262865093, reachImps=3312, dayStart=1, dayEnd=5, targetSegment=[MALE, HIGH_INCOME], videoCoef=2.0181758609426748, mobileCoef=1.6639584993495429, budgetMillis=3312, advertiser=adv2]
07/12 03:33:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@63a17933 event: tau.tac.adx.messages.UserClassificationServiceNotification@6d16144b
07/12 03:33:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=85364795, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[YOUNG, MALE], videoCoef=2.548861146978984, mobileCoef=1.8584527478874673, budgetMillis=5882, advertiser=adv3]
07/12 03:33:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@63a17933 event: tau.tac.adx.messages.UserClassificationServiceNotification@5c5d3ba0
07/12 03:33:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=187147718, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[OLD, MALE], videoCoef=2.8839851865204764, mobileCoef=1.7422293564866262, budgetMillis=6507, advertiser=adv4]
07/12 03:33:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@63a17933 event: tau.tac.adx.messages.UserClassificationServiceNotification@564e5ca5
07/12 03:33:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1734908191, reachImps=10490, dayStart=1, dayEnd=5, targetSegment=[OLD, LOW_INCOME], videoCoef=2.2755356050241895, mobileCoef=1.946638466509325, budgetMillis=10490, advertiser=adv5]
07/12 03:33:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@63a17933 event: tau.tac.adx.messages.UserClassificationServiceNotification@52dd2e69
07/12 03:33:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1692579937, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[MALE, LOW_INCOME], videoCoef=2.6389975430116213, mobileCoef=2.180524638140308, budgetMillis=9077, advertiser=adv6]
07/12 03:33:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@63a17933 event: tau.tac.adx.messages.UserClassificationServiceNotification@40ed6b2c
07/12 03:33:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1668198991, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.815086636231694, mobileCoef=2.1140753543712183, budgetMillis=1932, advertiser=adv7]
07/12 03:33:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@63a17933 event: tau.tac.adx.messages.UserClassificationServiceNotification@587b662d
07/12 03:33:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=690748659, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[OLD, MALE], videoCoef=2.375860242354054, mobileCoef=2.3742596151327087, budgetMillis=6507, advertiser=DummyAdnetwork]
07/12 03:33:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@63a17933 event: tau.tac.adx.messages.UserClassificationServiceNotification@23446f1
07/12 03:33:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@63a17933 event: tau.tac.adx.messages.UserClassificationServiceNotification@145e6032
07/12 03:33:01 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=395781786, reachImps=35048, dayStart=2, dayEnd=11, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.472203403794393, mobileCoef=1.5242829350675948, budgetMillis=0, advertiser=null]
07/12 03:33:01 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
