07/12 01:37:00 FINE sim.Admin|Log for simulation 93 started
************************************************************
* Log for simulation 93 started
************************************************************


07/12 01:37:00 INFO sim.TACAdxSimulation|TACAA Simulation 93 is setting up...
07/12 01:37:00 INFO sim.TACAdxSimulation|Created Adx Agent
07/12 01:37:00 INFO sim.TACAdxSimulation|Created Demand Agent
07/12 01:37:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
07/12 01:37:00 FINE sim.ExternalAgent|sample setup with address adv1
07/12 01:37:00 FINE sim.ExternalAgent|agent00 setup with address adv2
07/12 01:37:00 FINE sim.ExternalAgent|bcm setup with address adv3
07/12 01:37:00 FINE sim.ExternalAgent|oos setup with address adv4
07/12 01:37:00 FINE sim.ExternalAgent|giza setup with address adv5
07/12 01:37:00 FINE sim.ExternalAgent|nitzan setup with address adv6
07/12 01:37:00 FINE sim.ExternalAgent|ibm setup with address adv7
07/12 01:37:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
07/12 01:37:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
07/12 01:37:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
07/12 01:37:00 INFO agents.DemandAgent|setting up...
07/12 01:37:00 FINE agents.DemandAgent|Finished setup
07/12 01:37:01 INFO sim.Simulation|***** START OF TIME 0 *****
07/12 01:37:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1377317993, reachImps=9540, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.642866834459399, mobileCoef=1.9977399255122947, budgetMillis=9540, advertiser=adv1]
07/12 01:37:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4680cbe9 event: tau.tac.adx.messages.UserClassificationServiceNotification@2ad0c4dd
07/12 01:37:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=957952073, reachImps=1657, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.777210577767785, mobileCoef=1.6346383556401487, budgetMillis=1657, advertiser=adv2]
07/12 01:37:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4680cbe9 event: tau.tac.adx.messages.UserClassificationServiceNotification@721d3692
07/12 01:37:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=839017659, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.732097160683786, mobileCoef=2.4738675905150127, budgetMillis=5590, advertiser=adv3]
07/12 01:37:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4680cbe9 event: tau.tac.adx.messages.UserClassificationServiceNotification@1ed8a80a
07/12 01:37:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1857247456, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[FEMALE, OLD], videoCoef=2.3477277874709626, mobileCoef=2.2712290726247395, budgetMillis=7020, advertiser=adv4]
07/12 01:37:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4680cbe9 event: tau.tac.adx.messages.UserClassificationServiceNotification@75815a02
07/12 01:37:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1409802165, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[MALE, YOUNG], videoCoef=2.8003808389750495, mobileCoef=1.5606984918004712, budgetMillis=5882, advertiser=adv5]
07/12 01:37:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4680cbe9 event: tau.tac.adx.messages.UserClassificationServiceNotification@fc4b5c7
07/12 01:37:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=2068093063, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[MALE, YOUNG], videoCoef=2.720639555655859, mobileCoef=1.8858478167990316, budgetMillis=5882, advertiser=adv6]
07/12 01:37:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4680cbe9 event: tau.tac.adx.messages.UserClassificationServiceNotification@4ea9ca7
07/12 01:37:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1853493752, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.134324555306167, mobileCoef=1.5078512233440011, budgetMillis=1932, advertiser=adv7]
07/12 01:37:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4680cbe9 event: tau.tac.adx.messages.UserClassificationServiceNotification@443afb7d
07/12 01:37:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=459658205, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[MALE, OLD], videoCoef=2.2183043469069803, mobileCoef=2.232274787465914, budgetMillis=6507, advertiser=DummyAdnetwork]
07/12 01:37:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4680cbe9 event: tau.tac.adx.messages.UserClassificationServiceNotification@4b3a6bb2
07/12 01:37:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4680cbe9 event: tau.tac.adx.messages.UserClassificationServiceNotification@757156fc
07/12 01:37:01 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=1711516220, reachImps=1591, dayStart=2, dayEnd=4, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.0075802359530126, mobileCoef=2.3950727184286915, budgetMillis=0, advertiser=null]
07/12 01:37:01 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
07/12 01:37:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.13300265018517635 Cmp ID: 1711516220 Cmp Bid: 463
07/12 01:37:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv4 : UCS Bid: 0.1933025433821326 Cmp ID: 1711516220 Cmp Bid: 205
07/12 01:37:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv3 : UCS Bid: 0.30000000000000004 Cmp ID: 1711516220 Cmp Bid: 1591
07/12 01:37:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv5 : UCS Bid: 0.1440174271099378 Cmp ID: 1711516220 Cmp Bid: 1590
07/12 01:37:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv2 : UCS Bid: 0.1 Cmp ID: 1711516220 Cmp Bid: 160
07/12 01:37:03 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv6 : UCS Bid: 1.5 Cmp ID: 1711516220 Cmp Bid: 1581
07/12 01:37:10 INFO sim.Simulation|***** START OF TIME 1 *****
07/12 01:37:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork
07/12 01:37:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #459658205 at price 6.507
07/12 01:37:10 INFO demand.CampaignImpl|Applied daily limit for campaign #459658205 at price 6.507
07/12 01:37:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv7
