04/12 11:07:00 FINE sim.Admin|Log for simulation 64 started
************************************************************
* Log for simulation 64 started
************************************************************


04/12 11:07:00 INFO sim.TACAdxSimulation|TACAA Simulation 64 is setting up...
04/12 11:07:00 INFO sim.TACAdxSimulation|Created Adx Agent
04/12 11:07:00 INFO sim.TACAdxSimulation|Created Demand Agent
04/12 11:07:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
04/12 11:07:00 FINE sim.ExternalAgent|trial1 setup with address adv1
04/12 11:07:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
04/12 11:07:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
04/12 11:07:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
04/12 11:07:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
04/12 11:07:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
04/12 11:07:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
04/12 11:07:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-7 simulationSetup
04/12 11:07:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
04/12 11:07:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
04/12 11:07:00 INFO agents.DemandAgent|setting up...
04/12 11:07:00 FINE agents.DemandAgent|Finished setup
04/12 11:07:00 INFO sim.Simulation|***** START OF TIME 0 *****
04/12 11:07:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=339876836, reachImps=3312, dayStart=1, dayEnd=5, targetSegment=[MALE, HIGH_INCOME], videoCoef=2.1762819952521815, mobileCoef=1.700040342928772, budgetMillis=3312, advertiser=adv1]
04/12 11:07:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@127b3a11 event: tau.tac.adx.messages.UserClassificationServiceNotification@1a85e71c
