07/12 04:47:00 FINE sim.Admin|Log for simulation 115 started
************************************************************
* Log for simulation 115 started
************************************************************


07/12 04:47:00 INFO sim.TACAdxSimulation|TACAA Simulation 115 is setting up...
07/12 04:47:00 INFO sim.TACAdxSimulation|Created Adx Agent
07/12 04:47:00 INFO sim.TACAdxSimulation|Created Demand Agent
07/12 04:47:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
07/12 04:47:00 FINE sim.ExternalAgent|agent00 setup with address adv1
07/12 04:47:00 FINE sim.ExternalAgent|bcm setup with address adv2
07/12 04:47:00 FINE sim.ExternalAgent|sample setup with address adv3
07/12 04:47:00 FINE sim.ExternalAgent|oos setup with address adv4
07/12 04:47:00 FINE sim.ExternalAgent|giza setup with address adv5
07/12 04:47:00 FINE sim.ExternalAgent|nitzan setup with address adv6
07/12 04:47:00 FINE sim.ExternalAgent|ibm setup with address adv7
07/12 04:47:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
07/12 04:47:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
07/12 04:47:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
07/12 04:47:00 INFO agents.DemandAgent|setting up...
07/12 04:47:00 FINE agents.DemandAgent|Finished setup
07/12 04:47:01 INFO sim.Simulation|***** START OF TIME 0 *****
07/12 04:47:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1017396775, reachImps=9540, dayStart=1, dayEnd=5, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.4585616265108494, mobileCoef=1.620528820645968, budgetMillis=9540, advertiser=adv1]
07/12 04:47:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@11cd88d3 event: tau.tac.adx.messages.UserClassificationServiceNotification@32ec3dab
07/12 04:47:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1830263067, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.9381752696163748, mobileCoef=1.7931125524909408, budgetMillis=10952, advertiser=adv2]
07/12 04:47:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@11cd88d3 event: tau.tac.adx.messages.UserClassificationServiceNotification@662b13ab
07/12 04:47:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=459113645, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[OLD, FEMALE], videoCoef=2.6156327262154475, mobileCoef=1.5285026041964862, budgetMillis=7020, advertiser=adv3]
07/12 04:47:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@11cd88d3 event: tau.tac.adx.messages.UserClassificationServiceNotification@480ff308
07/12 04:47:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=427914323, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.772673538496058, mobileCoef=2.1679381672762084, budgetMillis=1932, advertiser=adv4]
07/12 04:47:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@11cd88d3 event: tau.tac.adx.messages.UserClassificationServiceNotification@27099a83
07/12 04:47:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1342577187, reachImps=1657, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.6052361612308323, mobileCoef=1.9180448371144472, budgetMillis=1657, advertiser=adv5]
07/12 04:47:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@11cd88d3 event: tau.tac.adx.messages.UserClassificationServiceNotification@67262498
07/12 04:47:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1972889539, reachImps=1657, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.4050191110553696, mobileCoef=1.646798374072258, budgetMillis=1657, advertiser=adv6]
07/12 04:47:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@11cd88d3 event: tau.tac.adx.messages.UserClassificationServiceNotification@1ea1a670
07/12 04:47:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=2123788421, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[MALE, YOUNG], videoCoef=2.034770976610604, mobileCoef=1.9357644422376135, budgetMillis=5882, advertiser=adv7]
07/12 04:47:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@11cd88d3 event: tau.tac.adx.messages.UserClassificationServiceNotification@28c2892b
07/12 04:47:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1646381583, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[YOUNG, FEMALE], videoCoef=2.598734973527721, mobileCoef=2.187838976235485, budgetMillis=5590, advertiser=DummyAdnetwork]
07/12 04:47:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@11cd88d3 event: tau.tac.adx.messages.UserClassificationServiceNotification@71a0621d
07/12 04:47:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@11cd88d3 event: tau.tac.adx.messages.UserClassificationServiceNotification@3cff36f4
07/12 04:47:01 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=13138833, reachImps=1215, dayStart=2, dayEnd=6, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.945841851202562, mobileCoef=2.084087682761754, budgetMillis=0, advertiser=null]
07/12 04:47:01 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
07/12 04:47:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.16134580902869405 Cmp ID: 13138833 Cmp Bid: 828
07/12 04:47:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv3 : UCS Bid: 0.2 Cmp ID: 13138833 Cmp Bid: 1215
07/12 04:47:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv4 : UCS Bid: 0.1942089172172083 Cmp ID: 13138833 Cmp Bid: 130
07/12 04:47:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv5 : UCS Bid: 0.11512490789295095 Cmp ID: 13138833 Cmp Bid: 1214
07/12 04:47:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv2 : UCS Bid: 0.30000000000000004 Cmp ID: 13138833 Cmp Bid: 782
07/12 04:47:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1 Cmp ID: 13138833 Cmp Bid: 122
07/12 04:47:03 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv6 : UCS Bid: 1.5 Cmp ID: 13138833 Cmp Bid: 1205
07/12 04:47:10 INFO sim.Simulation|***** START OF TIME 1 *****
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1646381583 at price 5.59
07/12 04:47:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1646381583 at price 5.59
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv3
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #459113645 at price 7.02
07/12 04:47:10 INFO demand.CampaignImpl|Applied daily limit for campaign #459113645 at price 7.02
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv5
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1342577187 at price 1.657
07/12 04:47:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1342577187 at price 1.657
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv7
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2123788421 at price 5.882
07/12 04:47:10 INFO demand.CampaignImpl|Applied daily limit for campaign #2123788421 at price 5.882
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv2
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1830263067 at price 8.214
07/12 04:47:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1830263067 at price 8.214
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv4
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv1
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1017396775 at price 0.2992972189486308
07/12 04:47:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1017396775 at price 0.2992972189486308
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv6
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1972889539 at price 724.3344000000001
07/12 04:47:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1972889539 at price 724.3344000000001
07/12 04:47:10 INFO agents.DemandAgent|Day 1 : Auction pending campaign: CampaignImpl [id=13138833, reachImps=1215, dayStart=2, dayEnd=6, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.945841851202562, mobileCoef=2.084087682761754, budgetMillis=0, advertiser=null]
07/12 04:47:10 FINE agents.DemandAgent|Day 1 :Quality Ratings... Quality Retings adv2: 1.0adv1: 1.0adv7: 1.0adv4: 1.0adv3: 1.0adv6: 1.0adv5: 1.0DummyAdnetwork: 1.0
07/12 04:47:10 FINE agents.DemandAgent|Day 1 :Reporting campaign auction results... CampaignImpl [id=13138833, reachImps=1215, dayStart=2, dayEnd=6, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.945841851202562, mobileCoef=2.084087682761754, budgetMillis=130, advertiser=adv1]
07/12 04:47:10 FINE agents.DemandAgent|Day 1 :Reporting UCS auction results... adv2[efday=1, level=1.0, price=0.0] adv1[efday=1, level=1.0, price=0.0] adv7[efday=1, level=1.0, price=0.0] adv4[efday=1, level=1.0, price=0.0] adv3[efday=1, level=1.0, price=0.0] adv6[efday=1, level=1.0, price=0.0] adv5[efday=1, level=1.0, price=0.0] DummyAdnetwork[efday=1, level=1.0, price=0.0] 
07/12 04:47:10 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@11cd88d3 event: tau.tac.adx.messages.UserClassificationServiceNotification@643df41c
07/12 04:47:10 INFO agents.DemandAgent|Day 1 :Notifying new campaign opportunity: CampaignImpl [id=1413478309, reachImps=11894, dayStart=3, dayEnd=5, targetSegment=[MALE], videoCoef=2.971875823769565, mobileCoef=1.677380443253809, budgetMillis=0, advertiser=null]
07/12 04:47:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
07/12 04:47:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
07/12 04:47:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnn
07/12 04:47:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
07/12 04:47:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
07/12 04:47:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
07/12 04:47:10 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: adv1 to the event bus
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: adv1 to the event bus
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: adv2 to the event bus
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: adv2 to the event bus
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: adv3 to the event bus
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: adv3 to the event bus
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: adv4 to the event bus
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: adv4 to the event bus
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: adv5 to the event bus
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: adv5 to the event bus
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: adv6 to the event bus
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: adv6 to the event bus
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: adv7 to the event bus
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: adv7 to the event bus
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork to the event bus
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork to the event bus
07/12 04:47:10 SEVERE demand.CampaignImpl|Campaign #427914323 impressed while budget limit was not initialized.
07/12 04:47:10 SEVERE demand.CampaignImpl|Campaign #427914323 impressed while over limit. Current cost: 1.0238463069926174 Budget limit: 1.0101010100101
07/12 04:47:10 INFO agents.DemandAgent|Posting DIRECTLY to CampaignLimitReached to the event bus for campaign #427914323 advertiser name: adv4
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #427914323 due to limit. My name is adv1
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #427914323 due to limit. My name is adv2
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #427914323 due to limit. My name is adv3
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #427914323 due to limit. My name is adv7
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #427914323 due to limit. My name is DummyAdnetwork
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #427914323 due to limit. My name is adv6
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #427914323 due to limit. My name is adv4
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #427914323 due to limit. My name is adv5
07/12 04:47:10 INFO agents.DemandAgent|Posting CampaignLimitReached to the event bus for campaign #427914323 advertiser name: adv4
07/12 04:47:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #427914323 due to limit
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #427914323 due to limit. My name is adv5
07/12 04:47:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #427914323 due to limit
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #427914323 due to limit. My name is adv4
07/12 04:47:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #427914323 due to limit
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #427914323 due to limit. My name is adv6
07/12 04:47:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #427914323 due to limit
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #427914323 due to limit. My name is adv7
07/12 04:47:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #427914323 due to limit
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #427914323 due to limit. My name is adv3
07/12 04:47:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #427914323 due to limit
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #427914323 due to limit. My name is DummyAdnetwork
07/12 04:47:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #427914323 due to limit
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #427914323 due to limit. My name is adv1
07/12 04:47:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #427914323 due to limit
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #427914323 due to limit. My name is adv2
07/12 04:47:10 SEVERE demand.CampaignImpl|Campaign #1017396775 impressed while over limit. Current cost: 0.29942296082710906 Budget limit: 0.2992972189486308
07/12 04:47:10 INFO agents.DemandAgent|Posting DIRECTLY to CampaignLimitReached to the event bus for campaign #1017396775 advertiser name: adv1
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1017396775 due to limit. My name is adv1
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1017396775 due to limit. My name is adv2
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1017396775 due to limit. My name is adv3
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1017396775 due to limit. My name is adv7
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1017396775 due to limit. My name is DummyAdnetwork
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1017396775 due to limit. My name is adv6
07/12 04:47:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1017396775 due to limit. My name is adv4
