06/12 22:33:00 FINE sim.Admin|Log for simulation 74 started
************************************************************
* Log for simulation 74 started
************************************************************


06/12 22:33:00 INFO sim.TACAdxSimulation|TACAA Simulation 74 is setting up...
06/12 22:33:00 INFO sim.TACAdxSimulation|Created Adx Agent
06/12 22:33:00 INFO sim.TACAdxSimulation|Created Demand Agent
06/12 22:33:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
06/12 22:33:00 FINE sim.ExternalAgent|sample setup with address adv1
06/12 22:33:00 FINE sim.ExternalAgent|agent00 setup with address adv2
06/12 22:33:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
06/12 22:33:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
06/12 22:33:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
06/12 22:33:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
06/12 22:33:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
06/12 22:33:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
06/12 22:33:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
06/12 22:33:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
06/12 22:33:00 INFO agents.DemandAgent|setting up...
06/12 22:33:00 FINE agents.DemandAgent|Finished setup
06/12 22:33:01 INFO sim.Simulation|***** START OF TIME 0 *****
06/12 22:33:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=457284698, reachImps=1657, dayStart=1, dayEnd=5, targetSegment=[FEMALE, HIGH_INCOME], videoCoef=2.5410672014411513, mobileCoef=1.930354467575715, budgetMillis=1657, advertiser=adv1]
06/12 22:33:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4dc80a6c event: tau.tac.adx.messages.UserClassificationServiceNotification@231bda1e
06/12 22:33:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=724444981, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.522574192412653, mobileCoef=1.9894698791032774, budgetMillis=1932, advertiser=adv2]
