02/12 23:02:00 FINE sim.Admin|Log for simulation 14 started
************************************************************
* Log for simulation 14 started
************************************************************


02/12 23:02:00 INFO sim.TACAdxSimulation|TACAA Simulation 14 is setting up...
02/12 23:02:00 INFO sim.TACAdxSimulation|Created Adx Agent
02/12 23:02:00 INFO sim.TACAdxSimulation|Created Demand Agent
02/12 23:02:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
02/12 23:02:00 FINE sim.ExternalAgent|trial1 setup with address adv1
02/12 23:02:00 FINE sim.ExternalAgent|ibm setup with address adv2
02/12 23:02:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
02/12 23:02:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
02/12 23:02:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
02/12 23:02:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
02/12 23:02:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
02/12 23:02:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
02/12 23:02:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
02/12 23:02:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
02/12 23:02:00 INFO agents.DemandAgent|setting up...
02/12 23:02:00 FINE agents.DemandAgent|Finished setup
02/12 23:02:01 INFO sim.Simulation|***** START OF TIME 0 *****
02/12 23:02:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1654787781, reachImps=9540, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.8611182884951853, mobileCoef=1.5727117578687442, budgetMillis=9540, advertiser=adv1]
02/12 23:02:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@295f5ef8 event: tau.tac.adx.messages.UserClassificationServiceNotification@733a56ba
02/12 23:02:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=909287335, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.5211370271217937, mobileCoef=2.0191387185902836, budgetMillis=1932, advertiser=adv2]
02/12 23:02:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@295f5ef8 event: tau.tac.adx.messages.UserClassificationServiceNotification@4696ca50
02/12 23:02:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=359527652, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[FEMALE, OLD], videoCoef=2.2923715810520013, mobileCoef=2.3772335533398925, budgetMillis=7020, advertiser=DummyAdnetwork]
02/12 23:02:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@295f5ef8 event: tau.tac.adx.messages.UserClassificationServiceNotification@3443ff75
02/12 23:02:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=372146685, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.474138218634567, mobileCoef=2.3390381640499607, budgetMillis=5590, advertiser=DummyAdnetwork-2]
02/12 23:02:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@295f5ef8 event: tau.tac.adx.messages.UserClassificationServiceNotification@661a0d22
02/12 23:02:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=480907217, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.0745082198814693, mobileCoef=1.8444633044865748, budgetMillis=1932, advertiser=DummyAdnetwork-3]
02/12 23:02:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@295f5ef8 event: tau.tac.adx.messages.UserClassificationServiceNotification@37b9f366
02/12 23:02:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1442495749, reachImps=3037, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0284598253438006, mobileCoef=1.642090766336556, budgetMillis=3037, advertiser=DummyAdnetwork-4]
02/12 23:02:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@295f5ef8 event: tau.tac.adx.messages.UserClassificationServiceNotification@63bfd985
02/12 23:02:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=799508132, reachImps=1657, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.217974273451414, mobileCoef=2.4990949820746593, budgetMillis=1657, advertiser=DummyAdnetwork-5]
02/12 23:02:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@295f5ef8 event: tau.tac.adx.messages.UserClassificationServiceNotification@577d72f5
02/12 23:02:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1475346314, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, MALE], videoCoef=2.61453796241731, mobileCoef=1.592754491579213, budgetMillis=9077, advertiser=DummyAdnetwork-6]
02/12 23:02:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@295f5ef8 event: tau.tac.adx.messages.UserClassificationServiceNotification@4a016703
02/12 23:02:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@295f5ef8 event: tau.tac.adx.messages.UserClassificationServiceNotification@59005a41
02/12 23:02:01 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=1700163918, reachImps=5647, dayStart=2, dayEnd=4, targetSegment=[MALE, YOUNG], videoCoef=2.24314726850899, mobileCoef=1.6218393487108242, budgetMillis=0, advertiser=null]
02/12 23:02:01 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
02/12 23:02:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.12242111816547627 Cmp ID: 1700163918 Cmp Bid: 341
02/12 23:02:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.14045002009750382 Cmp ID: 1700163918 Cmp Bid: 2095
02/12 23:02:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.17109974172393708 Cmp ID: 1700163918 Cmp Bid: 3704
02/12 23:02:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.10987461029347981 Cmp ID: 1700163918 Cmp Bid: 2747
02/12 23:02:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.15239866051490508 Cmp ID: 1700163918 Cmp Bid: 5214
02/12 23:02:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.11253632908041034 Cmp ID: 1700163918 Cmp Bid: 3096
02/12 23:02:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv2 : UCS Bid: 0.2 Cmp ID: 1700163918 Cmp Bid: 5647
02/12 23:02:10 INFO sim.Simulation|***** START OF TIME 1 *****
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #359527652 at price 7.02
02/12 23:02:10 INFO demand.CampaignImpl|Applied daily limit for campaign #359527652 at price 7.02
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-2
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #372146685 at price 5.59
02/12 23:02:10 INFO demand.CampaignImpl|Applied daily limit for campaign #372146685 at price 5.59
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-3
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #480907217 at price 1.932
02/12 23:02:10 INFO demand.CampaignImpl|Applied daily limit for campaign #480907217 at price 1.932
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-4
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1442495749 at price 3.037
02/12 23:02:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1442495749 at price 3.037
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-5
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #799508132 at price 1.657
02/12 23:02:10 INFO demand.CampaignImpl|Applied daily limit for campaign #799508132 at price 1.657
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-6
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1475346314 at price 9.077
02/12 23:02:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1475346314 at price 9.077
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv1
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1654787781 at price 9.54
02/12 23:02:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1654787781 at price 9.54
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1654787781 at price 9.54
02/12 23:02:10 INFO demand.CampaignImpl|Applied total limit for campaign #1654787781 at price 9.54
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv2
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #909287335 at price 1.932
02/12 23:02:10 INFO demand.CampaignImpl|Applied daily limit for campaign #909287335 at price 1.932
02/12 23:02:10 INFO agents.DemandAgent|Day 1 : Auction pending campaign: CampaignImpl [id=1700163918, reachImps=5647, dayStart=2, dayEnd=4, targetSegment=[MALE, YOUNG], videoCoef=2.24314726850899, mobileCoef=1.6218393487108242, budgetMillis=0, advertiser=null]
02/12 23:02:10 FINE agents.DemandAgent|Day 1 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.0DummyAdnetwork-4: 1.0adv2: 1.0DummyAdnetwork-3: 1.0adv1: 1.0DummyAdnetwork-2: 1.0DummyAdnetwork-6: 1.0DummyAdnetwork: 1.0
02/12 23:02:10 FINE agents.DemandAgent|Day 1 :Reporting campaign auction results... CampaignImpl [id=1700163918, reachImps=5647, dayStart=2, dayEnd=4, targetSegment=[MALE, YOUNG], videoCoef=2.24314726850899, mobileCoef=1.6218393487108242, budgetMillis=3096, advertiser=DummyAdnetwork-6]
02/12 23:02:10 FINE agents.DemandAgent|Day 1 :Reporting UCS auction results... DummyAdnetwork-5[efday=1, level=1.0, price=0.0] DummyAdnetwork-4[efday=1, level=1.0, price=0.0] adv2[efday=1, level=1.0, price=0.0] DummyAdnetwork-3[efday=1, level=1.0, price=0.0] adv1[efday=1, level=1.0, price=0.0] DummyAdnetwork-2[efday=1, level=1.0, price=0.0] DummyAdnetwork-6[efday=1, level=1.0, price=0.0] DummyAdnetwork[efday=1, level=1.0, price=0.0] 
02/12 23:02:10 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@295f5ef8 event: tau.tac.adx.messages.UserClassificationServiceNotification@45082167
02/12 23:02:10 INFO agents.DemandAgent|Day 1 :Notifying new campaign opportunity: CampaignImpl [id=127262696, reachImps=1836, dayStart=3, dayEnd=7, targetSegment=[LOW_INCOME, MALE, YOUNG], videoCoef=2.737910974716616, mobileCoef=1.889495806137275, budgetMillis=0, advertiser=null]
02/12 23:02:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
02/12 23:02:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
02/12 23:02:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for sears
02/12 23:02:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
02/12 23:02:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
02/12 23:02:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for fox
02/12 23:02:10 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: adv1 to the event bus
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: adv1 to the event bus
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: adv2 to the event bus
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: adv2 to the event bus
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork to the event bus
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork to the event bus
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork-2 to the event bus
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork-2 to the event bus
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork-3 to the event bus
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork-3 to the event bus
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork-4 to the event bus
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork-4 to the event bus
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork-5 to the event bus
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork-5 to the event bus
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork-6 to the event bus
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork-6 to the event bus
02/12 23:02:10 SEVERE demand.CampaignImpl|Campaign #1654787781 impressed while over limit. Current cost: 1.135345010704215 Budget limit: 9.54
02/12 23:02:10 INFO agents.DemandAgent|Posting DIRECTLY to CampaignLimitReached to the event bus for campaign #1654787781 advertiser name: adv1
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1654787781 due to limit. My name is DummyAdnetwork-2
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1654787781 due to limit. My name is DummyAdnetwork-4
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1654787781 due to limit. My name is DummyAdnetwork
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1654787781 due to limit. My name is adv2
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1654787781 due to limit. My name is DummyAdnetwork-3
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1654787781 due to limit. My name is DummyAdnetwork-5
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1654787781 due to limit. My name is adv1
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1654787781 due to limit. My name is DummyAdnetwork-6
02/12 23:02:10 INFO agents.DemandAgent|Posting CampaignLimitReached to the event bus for campaign #1654787781 advertiser name: adv1
02/12 23:02:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #1654787781 due to limit
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1654787781 due to limit. My name is adv1
02/12 23:02:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #1654787781 due to limit
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1654787781 due to limit. My name is DummyAdnetwork-6
02/12 23:02:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #1654787781 due to limit
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1654787781 due to limit. My name is adv2
02/12 23:02:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #1654787781 due to limit
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1654787781 due to limit. My name is DummyAdnetwork
02/12 23:02:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #1654787781 due to limit
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1654787781 due to limit. My name is DummyAdnetwork-5
02/12 23:02:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #1654787781 due to limit
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1654787781 due to limit. My name is DummyAdnetwork-2
02/12 23:02:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #1654787781 due to limit
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1654787781 due to limit. My name is DummyAdnetwork-3
02/12 23:02:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #1654787781 due to limit
02/12 23:02:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1654787781 due to limit. My name is DummyAdnetwork-4
02/12 23:02:10 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 400
02/12 23:02:10 INFO sim.Simulation|***** START OF TIME 1 COMPLETE *****
02/12 23:02:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.12966430210795754 Cmp ID: 127262696 Cmp Bid: 1657
02/12 23:02:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.10562703134193377 Cmp ID: 127262696 Cmp Bid: 31
02/12 23:02:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.11999922119995453 Cmp ID: 127262696 Cmp Bid: 835
02/12 23:02:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.15069517473947575 Cmp ID: 127262696 Cmp Bid: 459
02/12 23:02:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.1230373562394111 Cmp ID: 127262696 Cmp Bid: 508
02/12 23:02:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.16166716313303886 Cmp ID: 127262696 Cmp Bid: 506
02/12 23:02:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from adv2 : UCS Bid: 0.2 Cmp ID: 127262696 Cmp Bid: 184
02/12 23:02:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from adv1 : UCS Bid: 0.22000000000000003 Cmp ID: 127262696 Cmp Bid: 1836
02/12 23:02:20 INFO sim.Simulation|***** START OF TIME 2 *****
02/12 23:02:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #359527652 at price 7.02
02/12 23:02:20 INFO demand.CampaignImpl|Applied daily limit for campaign #359527652 at price 7.02
02/12 23:02:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #372146685 at price 5.59
02/12 23:02:20 INFO demand.CampaignImpl|Applied daily limit for campaign #372146685 at price 5.59
02/12 23:02:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #480907217 at price 1.932
02/12 23:02:20 INFO demand.CampaignImpl|Applied daily limit for campaign #480907217 at price 1.932
02/12 23:02:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1442495749 at price 3.037
02/12 23:02:20 INFO demand.CampaignImpl|Applied daily limit for campaign #1442495749 at price 3.037
02/12 23:02:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #799508132 at price 1.657
02/12 23:02:20 INFO demand.CampaignImpl|Applied daily limit for campaign #799508132 at price 1.657
02/12 23:02:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1700163918 at price 3.096
02/12 23:02:20 INFO demand.CampaignImpl|Applied daily limit for campaign #1700163918 at price 3.096
02/12 23:02:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1654787781 at price 9.54
02/12 23:02:20 INFO demand.CampaignImpl|Applied daily limit for campaign #1654787781 at price 9.54
02/12 23:02:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1654787781 at price 9.54
02/12 23:02:20 INFO demand.CampaignImpl|Applied total limit for campaign #1654787781 at price 9.54
02/12 23:02:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #909287335 at price 1.932
02/12 23:02:20 INFO demand.CampaignImpl|Applied daily limit for campaign #909287335 at price 1.932
02/12 23:02:20 INFO agents.DemandAgent|Day 2 : Auction pending campaign: CampaignImpl [id=127262696, reachImps=1836, dayStart=3, dayEnd=7, targetSegment=[LOW_INCOME, MALE, YOUNG], videoCoef=2.737910974716616, mobileCoef=1.889495806137275, budgetMillis=0, advertiser=null]
02/12 23:02:20 FINE agents.DemandAgent|Day 2 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.0DummyAdnetwork-4: 1.0adv2: 1.0DummyAdnetwork-3: 1.0adv1: 1.0DummyAdnetwork-2: 1.0DummyAdnetwork-6: 1.0DummyAdnetwork: 1.0
02/12 23:02:20 FINE agents.DemandAgent|Day 2 :Reporting campaign auction results... CampaignImpl [id=127262696, reachImps=1836, dayStart=3, dayEnd=7, targetSegment=[LOW_INCOME, MALE, YOUNG], videoCoef=2.737910974716616, mobileCoef=1.889495806137275, budgetMillis=458, advertiser=adv2]
02/12 23:02:20 FINE agents.DemandAgent|Day 2 :Reporting UCS auction results... DummyAdnetwork-5[efday=2, level=0.81, price=0.1137645162789781] DummyAdnetwork-4[efday=2, level=0.5314410000000002, price=0.0] adv2[efday=2, level=1.0, price=0.17109974172393708] DummyAdnetwork-3[efday=2, level=0.9, price=0.13715879446341459] adv1[efday=2, level=0.47829690000000014, price=0.0] DummyAdnetwork-2[efday=2, level=0.7290000000000001, price=0.0892449951426322] DummyAdnetwork-6[efday=2, level=0.5904900000000002, price=0.0648798586321969] DummyAdnetwork[efday=2, level=0.6561000000000001, price=0.07383508550965724] 
02/12 23:02:20 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@295f5ef8 event: tau.tac.adx.messages.UserClassificationServiceNotification@50649db
02/12 23:02:20 INFO agents.DemandAgent|Day 2 :Notifying new campaign opportunity: CampaignImpl [id=1890483994, reachImps=1212, dayStart=4, dayEnd=6, targetSegment=[HIGH_INCOME, MALE, OLD], videoCoef=2.9851384096809985, mobileCoef=1.7209048756421435, budgetMillis=0, advertiser=null]
02/12 23:02:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
02/12 23:02:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, OLD], adType=video] to 0.06
02/12 23:02:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=video] to 0.06
02/12 23:02:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=video] to 0.1397750592635955
02/12 23:02:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, OLD], adType=video] to 0.06274344351177928
02/12 23:02:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, OLD], adType=text] to 0.06204694600911913
02/12 23:02:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, YOUNG], adType=text] to 0.13949305397436335
02/12 23:02:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, OLD], adType=text] to 0.06196664768567423
02/12 23:02:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, OLD], adType=text] to 0.0634336409413864
02/12 23:02:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=text] to 0.06
02/12 23:02:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, OLD], adType=video] to 0.06059219826067068
02/12 23:02:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, YOUNG], adType=video] to 0.1390148203872652
02/12 23:02:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, OLD], adType=video] to 0.06
02/12 23:02:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, OLD], adType=text] to 0.06
02/12 23:02:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=text] to 0.1396247317682332
02/12 23:02:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=text] to 0.06
02/12 23:02:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=video] to 0.06
