07/12 00:40:00 FINE sim.Admin|Log for simulation 90 started
************************************************************
* Log for simulation 90 started
************************************************************


07/12 00:40:00 INFO sim.TACAdxSimulation|TACAA Simulation 90 is setting up...
07/12 00:40:00 INFO sim.TACAdxSimulation|Created Adx Agent
07/12 00:40:00 INFO sim.TACAdxSimulation|Created Demand Agent
07/12 00:40:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
07/12 00:40:00 FINE sim.ExternalAgent|sample setup with address adv1
07/12 00:40:00 FINE sim.ExternalAgent|agent00 setup with address adv2
07/12 00:40:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
07/12 00:40:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
07/12 00:40:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
07/12 00:40:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
07/12 00:40:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
07/12 00:40:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
07/12 00:40:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
07/12 00:40:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
07/12 00:40:00 INFO agents.DemandAgent|setting up...
07/12 00:40:00 FINE agents.DemandAgent|Finished setup
07/12 00:40:01 INFO sim.Simulation|***** START OF TIME 0 *****
07/12 00:40:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1277988603, reachImps=3037, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.3929607249558376, mobileCoef=2.0164407913538156, budgetMillis=3037, advertiser=adv1]
07/12 00:40:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@51391610 event: tau.tac.adx.messages.UserClassificationServiceNotification@39f9cd80
07/12 00:40:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=287088111, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.109131506867229, mobileCoef=2.2803385971961108, budgetMillis=1932, advertiser=adv2]
07/12 00:40:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@51391610 event: tau.tac.adx.messages.UserClassificationServiceNotification@d361340
07/12 00:40:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=338038112, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[MALE, OLD], videoCoef=2.640253862410871, mobileCoef=2.190661124107662, budgetMillis=6507, advertiser=DummyAdnetwork]
07/12 00:40:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@51391610 event: tau.tac.adx.messages.UserClassificationServiceNotification@63c447a9
07/12 00:40:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=373444059, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[MALE, YOUNG], videoCoef=2.2776950440496915, mobileCoef=1.8079219995176823, budgetMillis=5882, advertiser=DummyAdnetwork-2]
