04/12 00:13:00 FINE sim.Admin|Log for simulation 53 started
************************************************************
* Log for simulation 53 started
************************************************************


04/12 00:13:00 INFO sim.TACAdxSimulation|TACAA Simulation 53 is setting up...
04/12 00:13:00 INFO sim.TACAdxSimulation|Created Adx Agent
04/12 00:13:00 INFO sim.TACAdxSimulation|Created Demand Agent
04/12 00:13:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
04/12 00:13:00 FINE sim.ExternalAgent|trial1 setup with address adv1
04/12 00:13:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
04/12 00:13:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
04/12 00:13:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
04/12 00:13:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
04/12 00:13:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
04/12 00:13:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
04/12 00:13:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-7 simulationSetup
04/12 00:13:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
04/12 00:13:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
04/12 00:13:00 INFO agents.DemandAgent|setting up...
04/12 00:13:00 FINE agents.DemandAgent|Finished setup
04/12 00:13:00 INFO sim.Simulation|***** START OF TIME 0 *****
04/12 00:13:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=187241314, reachImps=10490, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, OLD], videoCoef=2.5527757551603907, mobileCoef=2.2863463235786936, budgetMillis=10490, advertiser=adv1]
04/12 00:13:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@53cb95e1 event: tau.tac.adx.messages.UserClassificationServiceNotification@5eefc77
04/12 00:13:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=30504978, reachImps=1657, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.810480380581046, mobileCoef=2.2456987733148206, budgetMillis=1657, advertiser=DummyAdnetwork]
04/12 00:13:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@53cb95e1 event: tau.tac.adx.messages.UserClassificationServiceNotification@44d3f64c
