07/12 04:04:00 FINE sim.Admin|Log for simulation 111 started
************************************************************
* Log for simulation 111 started
************************************************************


07/12 04:04:00 INFO sim.TACAdxSimulation|TACAA Simulation 111 is setting up...
07/12 04:04:00 INFO sim.TACAdxSimulation|Created Adx Agent
07/12 04:04:00 INFO sim.TACAdxSimulation|Created Demand Agent
07/12 04:04:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
07/12 04:04:00 FINE sim.ExternalAgent|sample setup with address adv1
07/12 04:04:00 FINE sim.ExternalAgent|agent00 setup with address adv2
07/12 04:04:00 FINE sim.ExternalAgent|bcm setup with address adv3
07/12 04:04:00 FINE sim.ExternalAgent|oos setup with address adv4
07/12 04:04:00 FINE sim.ExternalAgent|giza setup with address adv5
07/12 04:04:00 FINE sim.ExternalAgent|nitzan setup with address adv6
07/12 04:04:00 FINE sim.ExternalAgent|ibm setup with address adv7
07/12 04:04:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
07/12 04:04:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
07/12 04:04:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
07/12 04:04:00 INFO agents.DemandAgent|setting up...
07/12 04:04:00 FINE agents.DemandAgent|Finished setup
07/12 04:04:00 INFO sim.Simulation|***** START OF TIME 0 *****
07/12 04:04:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1894224157, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[MALE, OLD], videoCoef=2.4306869376312568, mobileCoef=1.7692005264799824, budgetMillis=6507, advertiser=adv1]
07/12 04:04:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@19a1ad5a event: tau.tac.adx.messages.UserClassificationServiceNotification@618c5e7f
07/12 04:04:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1026696238, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.310751739244668, mobileCoef=1.8969771421427581, budgetMillis=10952, advertiser=adv2]
07/12 04:04:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@19a1ad5a event: tau.tac.adx.messages.UserClassificationServiceNotification@414c03c4
07/12 04:04:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1427353034, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[FEMALE, OLD], videoCoef=2.9430195961771135, mobileCoef=1.8745288045894268, budgetMillis=7020, advertiser=adv3]
07/12 04:04:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@19a1ad5a event: tau.tac.adx.messages.UserClassificationServiceNotification@566f7eb1
07/12 04:04:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=2052076294, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, MALE], videoCoef=2.6252564885525556, mobileCoef=1.7312959705445543, budgetMillis=9077, advertiser=adv4]
07/12 04:04:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@19a1ad5a event: tau.tac.adx.messages.UserClassificationServiceNotification@5ba34dab
07/12 04:04:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=320263912, reachImps=3312, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0768998635170135, mobileCoef=2.1376542504939793, budgetMillis=3312, advertiser=adv5]
07/12 04:04:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@19a1ad5a event: tau.tac.adx.messages.UserClassificationServiceNotification@3ea1b8cd
07/12 04:04:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1167225884, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[MALE, YOUNG], videoCoef=2.8896655872963337, mobileCoef=2.4893834557303327, budgetMillis=5882, advertiser=adv6]
07/12 04:04:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@19a1ad5a event: tau.tac.adx.messages.UserClassificationServiceNotification@49db710
