07/12 04:03:00 FINE sim.Admin|Log for simulation 110 started
************************************************************
* Log for simulation 110 started
************************************************************


07/12 04:03:00 INFO sim.TACAdxSimulation|TACAA Simulation 110 is setting up...
07/12 04:03:00 INFO sim.TACAdxSimulation|Created Adx Agent
07/12 04:03:00 INFO sim.TACAdxSimulation|Created Demand Agent
07/12 04:03:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
07/12 04:03:00 FINE sim.ExternalAgent|agent00 setup with address adv1
07/12 04:03:00 FINE sim.ExternalAgent|sample setup with address adv2
07/12 04:03:00 FINE sim.ExternalAgent|bcm setup with address adv3
07/12 04:03:00 FINE sim.ExternalAgent|oos setup with address adv4
07/12 04:03:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
07/12 04:03:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
07/12 04:03:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
07/12 04:03:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
07/12 04:03:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
07/12 04:03:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
07/12 04:03:00 INFO agents.DemandAgent|setting up...
07/12 04:03:00 FINE agents.DemandAgent|Finished setup
07/12 04:03:01 INFO sim.Simulation|***** START OF TIME 0 *****
07/12 04:03:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=2066144020, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[MALE, LOW_INCOME], videoCoef=2.6028358325900576, mobileCoef=1.7630324594364968, budgetMillis=9077, advertiser=adv1]
07/12 04:03:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@2a67ff37 event: tau.tac.adx.messages.UserClassificationServiceNotification@6f009b4a
07/12 04:03:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=386205646, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[MALE, YOUNG], videoCoef=2.146752706390727, mobileCoef=1.561412870211972, budgetMillis=5882, advertiser=adv2]
07/12 04:03:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@2a67ff37 event: tau.tac.adx.messages.UserClassificationServiceNotification@353b5f14
07/12 04:03:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=540053699, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[MALE, OLD], videoCoef=2.171221293811272, mobileCoef=2.033892177772847, budgetMillis=6507, advertiser=adv3]
07/12 04:03:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@2a67ff37 event: tau.tac.adx.messages.UserClassificationServiceNotification@4b018544
07/12 04:03:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1946538141, reachImps=3037, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.91552470726283, mobileCoef=2.0605825043548873, budgetMillis=3037, advertiser=adv4]
07/12 04:03:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@2a67ff37 event: tau.tac.adx.messages.UserClassificationServiceNotification@1ba9f2f6
07/12 04:03:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1069277128, reachImps=10490, dayStart=1, dayEnd=5, targetSegment=[OLD, LOW_INCOME], videoCoef=2.6785131556816215, mobileCoef=2.349763877285564, budgetMillis=10490, advertiser=DummyAdnetwork]
07/12 04:03:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@2a67ff37 event: tau.tac.adx.messages.UserClassificationServiceNotification@785756de
07/12 04:03:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=571273329, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[MALE, OLD], videoCoef=2.114469866286759, mobileCoef=2.262299262437434, budgetMillis=6507, advertiser=DummyAdnetwork-2]
07/12 04:03:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@2a67ff37 event: tau.tac.adx.messages.UserClassificationServiceNotification@76e68884
07/12 04:03:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=390220815, reachImps=1657, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.1880238237023972, mobileCoef=1.9649558193020622, budgetMillis=1657, advertiser=DummyAdnetwork-3]
