07/12 05:08:00 FINE sim.Admin|Log for simulation 117 started
************************************************************
* Log for simulation 117 started
************************************************************


07/12 05:08:00 INFO sim.TACAdxSimulation|TACAA Simulation 117 is setting up...
07/12 05:08:00 INFO sim.TACAdxSimulation|Created Adx Agent
07/12 05:08:00 INFO sim.TACAdxSimulation|Created Demand Agent
07/12 05:08:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
07/12 05:08:00 FINE sim.ExternalAgent|bcm setup with address adv1
07/12 05:08:00 FINE sim.ExternalAgent|ibm setup with address adv2
07/12 05:08:00 FINE sim.ExternalAgent|sample setup with address adv3
07/12 05:08:00 FINE sim.ExternalAgent|agent00 setup with address adv4
07/12 05:08:00 FINE sim.ExternalAgent|giza setup with address adv5
07/12 05:08:00 FINE sim.ExternalAgent|oos setup with address adv6
07/12 05:08:00 FINE sim.ExternalAgent|nitzan setup with address adv7
07/12 05:08:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
07/12 05:08:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
07/12 05:08:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
07/12 05:08:00 INFO agents.DemandAgent|setting up...
07/12 05:08:00 FINE agents.DemandAgent|Finished setup
07/12 05:08:00 INFO sim.Simulation|***** START OF TIME 0 *****
07/12 05:08:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1190996802, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.113424333120058, mobileCoef=2.235291913019131, budgetMillis=10952, advertiser=adv1]
07/12 05:08:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5f924c3f event: tau.tac.adx.messages.UserClassificationServiceNotification@483added
07/12 05:08:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1275412530, reachImps=3037, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.3792231805798423, mobileCoef=2.0750891152593827, budgetMillis=3037, advertiser=adv2]
07/12 05:08:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5f924c3f event: tau.tac.adx.messages.UserClassificationServiceNotification@907d7d6
