03/12 23:51:00 FINE sim.Admin|Log for simulation 51 started
************************************************************
* Log for simulation 51 started
************************************************************


03/12 23:51:00 INFO sim.TACAdxSimulation|TACAA Simulation 51 is setting up...
03/12 23:51:00 INFO sim.TACAdxSimulation|Created Adx Agent
03/12 23:51:00 INFO sim.TACAdxSimulation|Created Demand Agent
03/12 23:51:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
03/12 23:51:00 FINE sim.ExternalAgent|trial1 setup with address adv1
03/12 23:51:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
03/12 23:51:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
03/12 23:51:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
03/12 23:51:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
03/12 23:51:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
03/12 23:51:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
03/12 23:51:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-7 simulationSetup
03/12 23:51:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
03/12 23:51:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
03/12 23:51:00 INFO agents.DemandAgent|setting up...
03/12 23:51:00 FINE agents.DemandAgent|Finished setup
03/12 23:51:01 INFO sim.Simulation|***** START OF TIME 0 *****
03/12 23:51:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=46874469, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[OLD, FEMALE], videoCoef=2.0856702124754416, mobileCoef=1.7826835747187273, budgetMillis=7020, advertiser=adv1]
03/12 23:51:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@2aeb1aab event: tau.tac.adx.messages.UserClassificationServiceNotification@4b2935a6
03/12 23:51:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1595588729, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.8163093926161045, mobileCoef=2.275724687100894, budgetMillis=5590, advertiser=DummyAdnetwork]
03/12 23:51:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@2aeb1aab event: tau.tac.adx.messages.UserClassificationServiceNotification@2721e8af
03/12 23:51:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1441632418, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[OLD, FEMALE], videoCoef=2.9612550134818445, mobileCoef=2.453540867968919, budgetMillis=7020, advertiser=DummyAdnetwork-2]
03/12 23:51:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@2aeb1aab event: tau.tac.adx.messages.UserClassificationServiceNotification@576b0bbc
03/12 23:51:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1593507872, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.376479806712461, mobileCoef=1.6051404529576505, budgetMillis=5590, advertiser=DummyAdnetwork-3]
03/12 23:51:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@2aeb1aab event: tau.tac.adx.messages.UserClassificationServiceNotification@76b7ffc0
03/12 23:51:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1332091188, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[OLD, MALE], videoCoef=2.5089447163732714, mobileCoef=1.8657127956159476, budgetMillis=6507, advertiser=DummyAdnetwork-4]
03/12 23:51:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@2aeb1aab event: tau.tac.adx.messages.UserClassificationServiceNotification@40dfdd8f
03/12 23:51:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1185099700, reachImps=10490, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, OLD], videoCoef=2.896025915358816, mobileCoef=2.148843362349748, budgetMillis=10490, advertiser=DummyAdnetwork-5]
03/12 23:51:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@2aeb1aab event: tau.tac.adx.messages.UserClassificationServiceNotification@f23815f
03/12 23:51:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1886623286, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.2119449603066768, mobileCoef=1.6852777105984904, budgetMillis=5590, advertiser=DummyAdnetwork-6]
03/12 23:51:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@2aeb1aab event: tau.tac.adx.messages.UserClassificationServiceNotification@4efe1e12
03/12 23:51:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=301942518, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.3611389337311177, mobileCoef=2.001128321578693, budgetMillis=1932, advertiser=DummyAdnetwork-7]
03/12 23:51:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@2aeb1aab event: tau.tac.adx.messages.UserClassificationServiceNotification@2c504ef
03/12 23:51:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@2aeb1aab event: tau.tac.adx.messages.UserClassificationServiceNotification@6e6bf0a7
03/12 23:51:01 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=1356557814, reachImps=30528, dayStart=2, dayEnd=11, targetSegment=[LOW_INCOME, YOUNG], videoCoef=2.654810508619887, mobileCoef=2.3460241304857616, budgetMillis=0, advertiser=null]
03/12 23:51:01 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
03/12 23:51:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.11661899286373763 Cmp ID: 1356557814 Cmp Bid: 24275
