07/12 01:49:00 FINE sim.Admin|Log for simulation 94 started
************************************************************
* Log for simulation 94 started
************************************************************


07/12 01:49:00 INFO sim.TACAdxSimulation|TACAA Simulation 94 is setting up...
07/12 01:49:00 INFO sim.TACAdxSimulation|Created Adx Agent
07/12 01:49:00 INFO sim.TACAdxSimulation|Created Demand Agent
07/12 01:49:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
07/12 01:49:00 FINE sim.ExternalAgent|sample setup with address adv1
07/12 01:49:00 FINE sim.ExternalAgent|agent00 setup with address adv2
07/12 01:49:00 FINE sim.ExternalAgent|bcm setup with address adv3
07/12 01:49:00 FINE sim.ExternalAgent|oos setup with address adv4
07/12 01:49:00 FINE sim.ExternalAgent|giza setup with address adv5
07/12 01:49:00 FINE sim.ExternalAgent|nitzan setup with address adv6
07/12 01:49:00 FINE sim.ExternalAgent|ibm setup with address adv7
07/12 01:49:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
07/12 01:49:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
07/12 01:49:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
07/12 01:49:00 INFO agents.DemandAgent|setting up...
07/12 01:49:00 FINE agents.DemandAgent|Finished setup
07/12 01:49:01 INFO sim.Simulation|***** START OF TIME 0 *****
07/12 01:49:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=775315015, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.4785975108388096, mobileCoef=1.5645711719431303, budgetMillis=5590, advertiser=adv1]
07/12 01:49:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@3428ddc1 event: tau.tac.adx.messages.UserClassificationServiceNotification@30433fb9
07/12 01:49:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=2047676841, reachImps=1932, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.2974983564065043, mobileCoef=2.2106391415440885, budgetMillis=1932, advertiser=adv2]
07/12 01:49:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@3428ddc1 event: tau.tac.adx.messages.UserClassificationServiceNotification@45f4323a
07/12 01:49:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=926955920, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[MALE, OLD], videoCoef=2.40886991982122, mobileCoef=1.8175650634563387, budgetMillis=6507, advertiser=adv3]
07/12 01:49:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@3428ddc1 event: tau.tac.adx.messages.UserClassificationServiceNotification@1ed76636
07/12 01:49:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=214281244, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[FEMALE, OLD], videoCoef=2.9790533049603836, mobileCoef=1.5160930397326566, budgetMillis=7020, advertiser=adv4]
07/12 01:49:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@3428ddc1 event: tau.tac.adx.messages.UserClassificationServiceNotification@68c42a5c
07/12 01:49:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1593709165, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.8894373092072403, mobileCoef=1.9963323288945085, budgetMillis=5590, advertiser=adv5]
07/12 01:49:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@3428ddc1 event: tau.tac.adx.messages.UserClassificationServiceNotification@7b3d3952
07/12 01:49:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1522126693, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.1936747709597704, mobileCoef=2.214305189609885, budgetMillis=5590, advertiser=adv6]
07/12 01:49:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@3428ddc1 event: tau.tac.adx.messages.UserClassificationServiceNotification@136688a4
07/12 01:49:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1025871327, reachImps=7020, dayStart=1, dayEnd=5, targetSegment=[FEMALE, OLD], videoCoef=2.651925106058465, mobileCoef=2.466282394577807, budgetMillis=7020, advertiser=adv7]
07/12 01:49:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@3428ddc1 event: tau.tac.adx.messages.UserClassificationServiceNotification@2fc0c480
