03/12 11:07:00 FINE sim.Admin|Log for simulation 43 started
************************************************************
* Log for simulation 43 started
************************************************************


03/12 11:07:00 INFO sim.TACAdxSimulation|TACAA Simulation 43 is setting up...
03/12 11:07:00 INFO sim.TACAdxSimulation|Created Adx Agent
03/12 11:07:00 INFO sim.TACAdxSimulation|Created Demand Agent
03/12 11:07:00 FINE generators.PopulationUserGenerator|Generated 10000 tau.tac.adx.users.AdxUsers
03/12 11:07:00 FINE sim.ExternalAgent|ibm setup with address adv1
03/12 11:07:00 FINE sim.ExternalAgent|trial1 setup with address adv2
03/12 11:07:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork simulationSetup
03/12 11:07:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-2 simulationSetup
03/12 11:07:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-3 simulationSetup
03/12 11:07:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-4 simulationSetup
03/12 11:07:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-5 simulationSetup
03/12 11:07:00 FINE agents.SampleAdNetwork|AdNet DummyAdnetwork-6 simulationSetup
03/12 11:07:00 INFO publisher.AdxPublisherReportManagerImpl|AdxQueryReportManager created.
03/12 11:07:00 INFO adn.AdNetworkReportManagerImpl|AdxQueryReportManager created.
03/12 11:07:00 INFO agents.DemandAgent|setting up...
03/12 11:07:00 FINE agents.DemandAgent|Finished setup
03/12 11:07:00 INFO sim.Simulation|***** START OF TIME 0 *****
03/12 11:07:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=972408782, reachImps=9540, dayStart=1, dayEnd=5, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.120896093019285, mobileCoef=1.9216138583300557, budgetMillis=9540, advertiser=adv1]
03/12 11:07:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4face066 event: tau.tac.adx.messages.UserClassificationServiceNotification@37323e80
03/12 11:07:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=856534206, reachImps=5882, dayStart=1, dayEnd=5, targetSegment=[MALE, YOUNG], videoCoef=2.297392715180542, mobileCoef=1.7040872062599703, budgetMillis=5882, advertiser=adv2]
03/12 11:07:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4face066 event: tau.tac.adx.messages.UserClassificationServiceNotification@760f34bb
03/12 11:07:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1632851459, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[YOUNG, FEMALE], videoCoef=2.9438965794196825, mobileCoef=2.1596742838264045, budgetMillis=5590, advertiser=DummyAdnetwork]
03/12 11:07:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4face066 event: tau.tac.adx.messages.UserClassificationServiceNotification@47b3a297
03/12 11:07:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=419798659, reachImps=9077, dayStart=1, dayEnd=5, targetSegment=[MALE, LOW_INCOME], videoCoef=2.180664266067075, mobileCoef=1.5256248640863324, budgetMillis=9077, advertiser=DummyAdnetwork-2]
03/12 11:07:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4face066 event: tau.tac.adx.messages.UserClassificationServiceNotification@1620cbf4
03/12 11:07:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1832412285, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.116897045334526, mobileCoef=1.570694544228131, budgetMillis=10952, advertiser=DummyAdnetwork-3]
03/12 11:07:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4face066 event: tau.tac.adx.messages.UserClassificationServiceNotification@3745c457
03/12 11:07:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=33666490, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.3842203626792022, mobileCoef=1.7538013223253808, budgetMillis=10952, advertiser=DummyAdnetwork-4]
03/12 11:07:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4face066 event: tau.tac.adx.messages.UserClassificationServiceNotification@126eb165
03/12 11:07:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1012610265, reachImps=1657, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.6890092263626797, mobileCoef=2.0750433342103265, budgetMillis=1657, advertiser=DummyAdnetwork-5]
03/12 11:07:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4face066 event: tau.tac.adx.messages.UserClassificationServiceNotification@25253879
03/12 11:07:00 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=705094914, reachImps=10952, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.725719321890435, mobileCoef=1.976712405938179, budgetMillis=10952, advertiser=DummyAdnetwork-6]
03/12 11:07:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4face066 event: tau.tac.adx.messages.UserClassificationServiceNotification@4d049cbe
03/12 11:07:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@4face066 event: tau.tac.adx.messages.UserClassificationServiceNotification@289c843b
03/12 11:07:00 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=620136353, reachImps=27055, dayStart=2, dayEnd=11, targetSegment=[OLD], videoCoef=2.489512233731701, mobileCoef=1.6284534756692461, budgetMillis=0, advertiser=null]
03/12 11:07:00 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
